,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды
3117,2022-10-15 10:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,49,51,30,9,36.1,51.5,5.4,4.6,55,243.6,0.2,0,0,0,0,0,0,0,142,47.331,0,33
3118,2022-10-15 12:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,49,51,30,9,37.3,52.4,5.4,4.6,55.6,252,0.2,0,0,0,0,0,0,0,167,58.117,0,33
3119,2022-10-15 14:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,49,51,30,9,21.1,50.1,5.4,4.6,54.2,233,0.2,0,0,0,0,0,0,0,189,67.449,0,33
3120,2022-10-15 16:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,49,51,30,9,36.7,54.3,5.4,4.6,58.2,141.5,0.2,0,0,0,0,0,0,0,214,77.582,0,33
3121,2022-10-15 18:00:00,6.1,19,5.7,19,67,4.5,53,63,73,1.1,49,53,30,9,36,55.2,5.4,4.6,58.6,261.6,0.2,0,0,0,0,0,0,0,107,32.462,0,33
3122,2022-10-15 20:00:00,6.1,19,5.7,19,67,4.5,53,63,73,1.1,49,53,30,9,36.4,54.2,5.3,4.6,57.1,236.3,0.2,0,0,0,0,0,0,0,127,40.886,0,33
3123,2022-10-16 00:00:00,6.1,19,5.7,19,65,4.5,54,63,73,1.1,50,51,30,9,37,53.8,5.3,4.6,58.1,139.5,0.2,0,0,0,0,0,0,0,174,61.114,0,33
3124,2022-10-16 02:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,31.2,51.7,5.4,4.6,56.8,187.2,0.2,0,0,0,0,0,0,0,107,32.462,0,33
3125,2022-10-16 04:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,36.2,54.5,5.4,4.6,58.1,145.6,0.2,0,0,0,0,0,0,0,128,41.314,0,33
3126,2022-10-16 06:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,36.4,54.7,5.4,4.6,58.3,264.2,0.2,0,0,0,0,0,0,0,152,51.651,0,33
3127,2022-10-16 08:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,36.6,52,5.4,4.6,55.3,248.1,0.2,0,0,0,0,0,0,0,172,60.26,0,33
3128,2022-10-16 10:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,22.9,55.4,5.4,4.6,58.5,146.8,0.2,0,0,0,0,0,0,0,193,69.112,0,33
3129,2022-10-16 12:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,35.7,53.3,5.4,4.6,56.8,140,0.2,0,0,0,0,0,0,0,211,76.403,0,33
3130,2022-10-16 14:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,35.7,52.8,5.4,4.6,56,253,0.2,0,0,0,0,0,0,0,231,84.009,0,33
3131,2022-10-16 16:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,37.5,53.6,5.4,4.6,55.9,137.1,0.2,0,0,0,0,0,0,0,112,34.542,0,33
3132,2022-10-16 18:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,34.7,54.8,5.4,4.6,59.2,239.4,0.2,0,0,0,0,0,0,0,133,43.456,0,33
3133,2022-10-16 20:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,37.5,51.8,5.4,4.6,54.9,210.1,0.2,0,0,0,0,0,0,0,150,50.786,0,33
3134,2022-10-17 00:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,22.1,53,5.4,4.6,56.2,257.8,0.2,0,0,0,0,0,0,0,191,68.282,0,33
3135,2022-10-17 02:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,36,53.2,5.4,4.6,56.6,140.5,0.2,0,0,0,0,0,0,0,97,28.369,0,33
3136,2022-10-17 04:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,37.2,53.6,5.4,4.6,56.9,262.9,0.2,0,0,0,0,0,0,0,116,36.22,0,33
3137,2022-10-17 06:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,32.9,53.6,5.4,4.6,58.9,164.6,0.2,0,0,0,0,0,0,0,140,46.468,0,33
3138,2022-10-17 08:00:00,6,19,5.7,19,66,4.5,55,64,72,0.9,50,52,28,9,34.5,53.3,5.3,4.6,56.9,141.8,0,0,0,0,0,0,0,0,158,54.242,0,33
3139,2022-10-17 10:00:00,6.1,19,5.7,19,65,4.5,55,65,73,1,50,53,28,9,34.7,53.7,5.4,4.6,58.5,262,0,0,0,0,0,0,0,0,177,62.391,0,33
3140,2022-10-17 12:00:00,6.3,19,5.8,19,66,4.6,55,63,73,1,50,53,29,9,36.9,53,5.4,4.7,57,140.8,0,0,0,0,0,0,0,0,194,69.525,0,33
3141,2022-10-17 14:00:00,6.1,19,5.6,19,65,4.5,55,65,73,0.9,49,53,30,9,37,55,5.4,4.7,58,143.6,0,0,0,0,0,0,0,0,213,77.19,0,33
3142,2022-10-17 16:00:00,6,19,5.7,19,65,4.5,54,62,73,1,50,53,30,9,36.1,50,5.4,4.7,53.7,140.1,0,0,0,0,0,0,0,0,223,81.042,0,33
3143,2022-10-17 18:00:00,6,19,5.7,19,65,4.5,54,62,73,1,50,53,30,9,33.3,53.2,5.4,4.7,56.9,138.2,0,0,0,0,0,0,0,0,123,39.182,0,33
3144,2022-10-17 20:00:00,6,19,5.7,19,65,4.5,54,62,73,1,50,53,30,9,37,51.7,5.4,4.7,55,160.7,0,0,0,0,0,0,0,0,113,34.961,0,33
3145,2022-10-18 00:00:00,6,19,5.7,19,65,4.5,54,62,73,1,50,53,30,9,35.4,52.6,5.4,4.7,55.5,133.3,0,0,0,0,0,0,0,0,143,47.763,0,33
3146,2022-10-18 02:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,35.9,55.7,5.4,4.6,59.2,245,0.2,0,0,0,0,0,0,0,155,52.947,0,33
3147,2022-10-18 04:00:00,6.1,19,5.7,19,67,4.5,54,63,73,1.1,50,52,30,9,35.6,52.6,5.4,4.6,56.3,136.6,0.2,0,0,0,0,0,0,0,172,60.26,0,33
3148,2022-10-18 06:00:00,6,19,5.7,19,65,4.5,54,63,73,1.1,49,52,28,9,35.8,52.2,5.4,4.6,55.8,255.4,0.2,0,0,0,0,0,0,0,188,67.031,0,33
3149,2022-10-18 08:00:00,6.1,19,5.8,19,65,4.6,54,65,72,1,50,53,28,9,35.6,55.8,5.2,4.5,59.6,161.4,0,0,0,0,0,0,0,0,205,74.012,0,33
3150,2022-10-18 10:00:00,6,19,5.6,19,65,4.5,55,64,73,1,49,52,28,9,36.4,53.2,5.3,4.7,56.8,134.5,0,0,0,0,0,0,0,0,220,79.902,0,33
3151,2022-10-18 12:00:00,6.2,19,5.6,19,69,4.5,54,63,73,1.1,49,52,28,9,36.6,53.9,5.3,4.7,57.2,258.1,0,0,0,0,0,0,0,0,142,47.331,0,33
3152,2022-10-18 14:00:00,6,19,5.7,19,67,4.6,54,63,73,1.1,49,52,28,9,36.4,53.8,5.3,4.6,57.9,139.8,0.19,0,0,0,0,0,0,0,136,44.745,0,33
3153,2022-10-18 16:00:00,6.1,19,5.7,19,68,4.5,54,63,73,1.1,49,51,28,9,34.6,51.5,5.4,4.7,55.2,133.3,0.2,0,0,0,0,0,0,0,156,53.379,0,33
3154,2022-10-18 18:00:00,6.1,19,5.9,19,66,4.5,54,63,73,0.9,49,51,28,9,25.6,53.4,5.4,4.7,56.7,170.1,0,0,0,0,0,0,0,0,172,60.26,0,33
3155,2022-10-18 20:00:00,6.1,19,5.9,19,66,4.5,54,63,73,0.9,49,51,28,9,35.4,54.7,5.4,4.7,58.4,141.6,0,0,0,0,0,0,0,0,188,67.031,0,33
3156,2022-10-19 00:00:00,6,19,5.9,19,66,4.5,54,63,73,0.9,49,51,28,9,33.8,56.1,5.4,4.7,59.7,175.3,0,0,0,0,0,0,0,0,132,43.027,0,33
3157,2022-10-19 02:00:00,6.1,19,5.8,18,65,4.5,54,63,73,1,50,50,30,9,35.1,54.8,5.4,4.6,58.6,143.5,0,0,0,0,0,0,0,0,148,49.922,0,33
3158,2022-10-19 04:00:00,6,19,5.7,18,65,4.5,54,63,73,0.9,50,50,30,9,35.9,52.2,5.4,4.6,56,131,0,0,0,0,0,0,0,0,164,56.828,0,33
3159,2022-10-19 06:00:00,6.1,19,5.8,18,73,4.6,53,65,73,1,50,52,29,9,35.7,55.1,5.5,4.8,58.6,256.2,0.2,0,0,0,0,0,0,0,177,62.391,0,33
3160,2022-10-19 08:00:00,6,19,5.7,18,73,4.5,53,63,73,1.1,49,52,28,9,36,55.7,5.4,4.6,59.5,202.3,0,0,0,0,0,0,0,0,193,69.112,0,33
3161,2022-10-19 10:00:00,6.1,19,5.9,18,70,4.6,54,65,73,1.1,50,52,28,9,36.4,51.9,5.4,4.6,55.4,133.1,0,0,0,0,0,0,0,0,209,75.611,0,33
3162,2022-10-19 12:00:00,6.2,19,5.7,18,68,4.5,55,63,73,1.1,49,52,29,9,36.2,53.6,5.4,4.7,57.5,138.3,0,0,0,0,0,0,0,0,191,68.282,0,33
3163,2022-10-19 14:00:00,6.1,19,5.7,18,69,4.5,54,63,73,1.1,49,53,29,9,29,58.7,5.6,4.8,57.5,148,0,0,0,0,0,0,0,0,112,34.542,0,33
3164,2022-10-19 16:00:00,5.9,19,5.7,18,70,4.5,54,63,73,1.1,49,51,29,9,37.9,53.4,5.6,4.8,56.9,255.8,0,0,0,0,0,0,0,0,131,42.598,0,33
3165,2022-10-19 18:00:00,6.4,19,5.9,18,70,4.5,54,63,73,1.1,49,51,29,9,35.7,51.6,5.6,4.8,55,133.9,0.2,0,0,0,0,0,0,0,148,49.922,0,33
3166,2022-10-19 20:00:00,6.4,19,5.9,18,70,4.5,54,63,73,1.1,49,51,29,9,34.3,55.9,5.6,4.8,59.6,186,0,0,0,0,0,0,0,0,166,57.688,0,33
3167,2022-10-20 00:00:00,6,19,5.7,18,65,4.5,54,63,73,1,49,51,29,9,35.7,51.4,5.6,4.8,55.1,133.4,0.2,0,0,0,0,0,0,0,112,34.542,0,33
3168,2022-10-20 02:00:00,6.2,19,5.7,18,65,4.5,54,63,73,1,50,50,30,9,35.8,55.8,5.4,4.6,59.4,160.2,0,0,0,0,0,0,0,0,136,44.745,0,33
3169,2022-10-20 04:00:00,6,18,5.8,18,65,4.5,50,63,73,1.1,50,50,28,9,36.6,53,5.4,4.6,56.7,135.2,0,0,0,0,0,0,0,0,148,49.922,0,33
3170,2022-10-20 06:00:00,6.3,18,5.7,18,65,4.5,50,63,73,1.1,50,50,28,9,37,52.5,5.4,4.6,55.9,135.5,0.2,0,0,0,0,0,0,0,165,57.258,0,33
3171,2022-10-20 08:00:00,6.1,19,5.7,19,65,4.5,50,64,73,1.1,50,53,28,9,36,54,5.4,4.7,55.9,142.6,0,0,0,0,0,0,0,0,182,64.51,0,33
3172,2022-10-20 10:00:00,6.2,19,5.7,19,66,4.5,52,63,73,1.1,48,53,28,9,34.2,52.2,5.5,4.8,56.2,136.2,0,0,0,0,0,0,0,0,198,71.171,0,33
3173,2022-10-20 12:00:00,6,19,5.6,19,66,4.5,54,65,73,1.1,48,53,29,9,35.4,52.5,5.4,4.7,56.1,135.1,0,0,0,0,0,0,0,0,216,78.361,0,33
3174,2022-10-20 14:00:00,5.9,19,5.6,19,65,4.4,54,65,73,1.1,49,53,29,9,35.8,51.6,5.4,4.7,54.9,203,0,0,0,0,0,0,0,0,92,26.362,0,33
3175,2022-10-20 16:00:00,6,19,5.8,19,67,4.5,53,63,73,1.1,50,53,29,9,37,55.9,5.5,4.7,59.5,204.7,0,0,0,0,0,0,0,0,110,33.708,0,33
3176,2022-10-20 18:00:00,6.1,19,5.8,19,67,4.5,53,63,73,1.1,50,53,29,9,0,0,0,0,0,0,0,28.9,48.6,5.5,4.7,53.3,254.1,0.2,123,39.182,0,33
3177,2022-10-20 20:00:00,6,19,5.7,19,67,4.5,53,63,73,1,50,53,28,9,0,0,0,0,0,0,0,24.7,52,5.5,4.7,56.7,135.2,0,141,46.899,0,33
3178,2022-10-21 00:00:00,6.1,19,5.7,19,65,4.5,53,63,73,1,50,53,28,9,0,0,0,0,0,0,0,37.6,54.1,5.5,4.7,57.3,249.9,0.2,171,59.832,0,33
3179,2022-10-21 02:00:00,6.2,19,5.7,18,65,4.5,54,63,73,1,50,50,30,9,0,0,0,0,0,0,0,34.6,52.8,5.4,4.7,57.1,137.5,0,191,68.282,0,33
3180,2022-10-21 04:00:00,6.2,19,5.7,18,65,4.5,54,63,73,1,50,50,30,9,0,0,0,0,0,0,0,24.3,52.2,5.4,4.7,56.2,245.1,0.2,209,75.611,0,33
3181,2022-10-21 06:00:00,5.9,19,5.6,18,66,4.5,54,63,73,1.1,50,53,30,9,0,0,0,0,0,0,0,35.6,54.6,5.5,4.7,58.6,147.21,0,96,27.965,0,33
3182,2022-10-21 08:00:00,6.1,19,5.8,18,65,4.5,54,63,73,1.1,50,53,30,9,0,0,0,0,0,0,0,36.6,52.1,5.4,4.7,56,244,0,117,36.642,0,33
3183,2022-10-21 10:00:00,6.1,19,5.8,18,67,4.5,54,64,73,1.1,50,53,30,9,0,0,0,0,0,0,0,34.8,54.5,5.5,4.7,58.6,202,0,134,43.885,0,33
3184,2022-10-21 12:00:00,6.1,19,5.6,18,67,4.5,54,63,73,1.1,50,53,30,9,0,0,0,0,0,0,0,36,54.4,5.5,4.7,58.3,251.2,0,151,51.219,0,33
3185,2022-10-21 14:00:00,6,19,5.7,19,65,4.7,54,63,74,0.9,50,53,30,9,0,0,0,0,0,0,0,27.2,55.3,5.5,4.8,59.3,122.1,0,168,58.546,0,33
3186,2022-10-21 16:00:00,6.1,19,5.7,19,68,4.7,54,63,74,1,50,53,30,9,0,0,0,0,0,0,0,36.5,52.7,5.4,4.7,56.6,131,0,186,66.193,0,33
3187,2022-10-21 18:00:00,6,19,5.8,19,68,4.7,54,63,74,1,50,53,30,9,0,0,0,0,0,0,0,36.9,54.7,5.4,4.7,58.2,139.7,0,205,74.012,0,33
3188,2022-10-21 20:00:00,6.1,19,5.8,19,68,4.7,54,63,74,1,50,53,30,9,0,0,0,0,0,0,0,35.6,54.3,5.4,4.7,58,252.1,0.2,91,25.964,0,33
3189,2022-10-22 00:00:00,6,18,5.7,18,65,4.7,54,63,74,1.1,50,53,30,9,0,0,0,0,0,0,0,35.7,55.7,5.4,4.7,59.4,184.4,0,123,39.182,0,33
3190,2022-10-22 02:00:00,6,18,5.7,18,65,4.5,54,63,73,1,50,53,30,9,0,0,0,0,0,0,0,36.1,54.5,5.4,4.7,58.2,140.1,0.2,135,44.315,0,33
3191,2022-10-22 04:00:00,6,18,5.7,18,65,4.5,54,63,73,1,50,53,30,9,0,0,0,0,0,0,0,36.2,55.2,5.4,4.7,58.9,154.2,0,148,49.922,0,33
3192,2022-10-22 06:00:00,5.9,18,5.7,18,65,4.5,54,63,73,1.1,50,53,27,9,0,0,0,0,0,0,0,37.1,55.2,5.3,4.6,59,256.2,0,161,55.536,0,33
3193,2022-10-22 08:00:00,6,18,5.8,18,64,4.6,54,63,73,1.1,50,53,27,9,0,0,0,0,0,0,0,36.2,55.3,5.2,4.7,59,256.7,0,173,60.687,0,33
3194,2022-10-22 10:00:00,6.1,19,5.8,19,66,4.4,54,65,73,1.1,50,51,27,9,0,0,0,0,0,0,0,34.3,52.8,5.3,4.6,56.7,247.9,0.2,196,70.35,0,33
3195,2022-10-22 12:00:00,6,19,5.8,19,65,4.4,54,66,73,1.1,50,51,28,9,0,0,0,0,0,0,0,36.7,54.4,5.4,4.7,58.3,252,0,209,75.611,0,33
3196,2022-10-22 14:00:00,6.2,19,5.9,19,66,4.5,54,63,73,1,49,50,28,9,0,0,0,0,0,0,0,37,51.9,5.5,4.7,55,170.8,0,223,81.042,0,33
3197,2022-10-22 16:00:00,6,19,5.7,18,65,4.5,54,63,73,1.1,49,51,28,9,0,0,0,0,0,0,0,35.3,53.5,5.4,4.7,57,249.6,0,108,32.877,0,33
3198,2022-10-22 18:00:00,6.1,19,5.7,18,66,4.5,54,63,73,1.1,49,51,29,9,0,0,0,0,0,0,0,36.6,52.6,5.5,4.7,55.2,180.8,0,121,38.333,0,33
3199,2022-10-22 20:00:00,6.1,19,5.6,18,64,4.5,53,65,73,1,50,51,28,9,0,0,0,0,0,0,0,35.1,55.8,5.2,4.6,55.7,176.2,0,138,45.606,0,33
3200,2022-10-23 00:00:00,6.1,19,5.7,18,71,4.4,54,62,73,1,49,52,28,9,0,0,0,0,0,0,0,36.3,54.7,5.5,4.7,58.4,149.3,0,166,57.688,0,33
3201,2022-10-23 02:00:00,6,19,5.6,18,67,4.4,54,63,73,1.1,50,52,28,9,0,0,0,0,0,0,0,36.1,52.5,5.4,4.6,55.8,134.3,0,180,63.664,0,33
3202,2022-10-23 04:00:00,6,19,5.7,18,65,4.5,54,63,73,1.1,50,52,28,9,0,0,0,0,0,0,0,36.4,55.1,5.4,4.6,58.7,259.1,0.2,193,69.112,0,33
3203,2022-10-23 06:00:00,6,18,5.7,18,65,4.5,54,63,73,1,50,52,27,9,0,0,0,0,0,0,0,31.4,54.2,5.4,4.6,59.2,179.6,0,209,75.611,0,33
3204,2022-10-23 08:00:00,6,18,5.7,18,65,4.5,54,63,73,1,50,52,27,9,0,0,0,0,0,0,0,36.4,52.4,5.4,4.6,56.1,248.6,0.2,222,80.663,0,33
3205,2022-10-23 10:00:00,6.1,18,5.7,18,65,4.5,54,63,73,1,50,52,27,9,0,0,0,0,0,0,0,35.1,53.8,5.4,4.6,57.6,254.2,0.2,93,26.761,0,33
3206,2022-10-23 12:00:00,6,18,5.7,18,65,4.5,54,63,73,1.1,50,52,27,9,0,0,0,0,0,0,0,36,55.6,5.4,4.6,59.5,178.8,0,107,32.462,0,33
3207,2022-10-23 14:00:00,6,18,5.7,18,65,4.5,54,63,73,1.1,50,52,28,9,0,0,0,0,0,0,0,35.5,53.4,5.4,4.6,57.2,134.2,0,127,40.886,0,33
3208,2022-10-23 16:00:00,6,18,5.7,18,65,4.5,54,63,73,1.1,50,52,28,9,0,0,0,0,0,0,0,34.5,54.1,5.4,4.6,58,253.1,0.2,141,46.899,0,33
3209,2022-10-23 18:00:00,6.3,19,5.7,18,65,4.4,55,59,72,1,49,53,27,9,0,0,0,0,0,0,0,24.9,51.6,5.3,4.6,55.4,129.7,0,166,57.688,0,33
3210,2022-10-23 20:00:00,6,19,5.8,18,67,4.5,54,62,73,1,49,52,27,9,0,0,0,0,0,0,0,31.7,51,5.3,4.6,56.7,251.1,0.2,183,64.932,0,33
3211,2022-10-24 00:00:00,5.9,19,5.5,18,73,4.5,55,65,72,1,50,52,28,9,0,0,0,0,0,0,0,27.2,52.1,5.4,4.7,55.5,130.2,0,148,49.922,0,33
3212,2022-10-24 02:00:00,6.1,19,5.7,18,74,4.5,54,62,73,1.1,50,52,28,9,0,0,0,0,0,0,0,36.7,54.2,5.4,4.6,57.9,253.8,0.2,163,56.397,0,33
3213,2022-10-24 04:00:00,6,19,5.7,18,79,4.5,54,62,73,1.1,50,52,28,9,0,0,0,0,0,0,0,36,53.9,5.5,4.7,57.5,136.8,0,177,62.391,0,33
3214,2022-10-24 06:00:00,6,19,5.7,18,79,4.5,54,62,73,1.1,50,52,28,9,0,0,0,0,0,0,0,35.5,52.7,5.5,4.7,56.4,132.1,0,193,69.112,0,33
3215,2022-10-24 08:00:00,6.1,19,5.7,18,70,4.5,54,62,73,1,50,52,28,9,0,0,0,0,0,0,0,36,55.1,5.5,4.7,58.9,154.9,0.2,219,79.519,0,33
3216,2022-10-24 10:00:00,6.1,19,5.7,18,65,4.5,54,62,73,1,50,52,28,9,0,0,0,0,0,0,0,36.1,54.8,5.5,4.7,57.8,145.1,0.2,98,28.774,0,33
3217,2022-10-24 12:00:00,6.1,19,5.7,18,65,4.5,54,62,73,1,50,52,28,9,0,0,0,0,0,0,0,35.6,55.4,5.5,4.7,59.4,180.3,0,113,34.961,0,33
3218,2022-10-24 14:00:00,6.1,19,5.7,18,70,4.5,54,62,73,1,50,52,28,9,0,0,0,0,0,0,0,35.7,54.8,5.5,4.7,58.8,147.9,0,129,41.741,0,33
3219,2022-10-24 16:00:00,6,19,5.7,18,70,4.5,54,62,73,1,50,52,28,9,0,0,0,0,0,0,0,36.5,52.7,5.5,4.7,56.3,129,0.2,144,48.194,0,33
3220,2022-10-24 18:00:00,6,19,5.7,18,70,4.5,54,62,73,1,50,52,28,9,0,0,0,0,0,0,0,33.2,54.3,5.5,4.7,58.6,149,0.2,160,55.105,0,33
3221,2022-10-24 20:00:00,6.1,19,5.7,18,66,4.5,54,63,73,1,49,52,28,9,0,0,0,0,0,0,0,36.3,51.9,5.5,4.7,55.6,128.2,0,175,61.54,0,33
3222,2022-10-25 00:00:00,6,19,5.6,18,66,4.4,53,63,73,1,50,53,28,9,0,0,0,0,0,0,0,33.9,51.4,5.5,4.7,54.8,199.4,0.2,122,38.757,0,33
3223,2022-10-25 02:00:00,6.1,19,5.7,18,74,4.5,54,62,73,1.1,50,52,28,9,0,0,0,0,0,0,0,21.8,52.9,5.6,4.7,57.6,249.6,0.2,139,46.037,0,33
3224,2022-10-25 04:00:00,6.2,19,5.8,18,68,4.6,54,61,73,1,49,51,27,9,0,0,0,0,0,0,0,33.5,52.8,5.5,4.7,58.2,149.5,0,155,52.947,0,33
3225,2022-10-25 06:00:00,6.2,19,5.8,18,68,4.6,54,61,73,1,49,51,27,9,0,0,0,0,0,0,0,35.4,50.7,5.5,4.7,54.8,210.5,0.2,169,58.975,0,33
3226,2022-10-25 08:00:00,6,19,5.7,18,68,4.5,54,61,73,1,49,51,28,9,0,0,0,0,0,0,0,36.1,55.2,5.5,4.7,58.9,154.3,0,184,65.353,0,33
3227,2022-10-25 10:00:00,6.1,19,5.7,18,68,4.5,54,61,73,1,49,51,28,9,0,0,0,0,0,0,0,35.3,52.4,5.5,4.7,56.1,127.5,0,200,71.987,0,33
3228,2022-10-25 12:00:00,6,19,5.7,18,71,4.5,54,61,73,1,49,51,28,9,0,0,0,0,0,0,0,33,52,5.5,4.7,55.9,128.1,0,91,25.964,0,33
3229,2022-10-25 14:00:00,6,19,5.7,18,71,4.5,54,61,73,1,49,51,28,9,0,0,0,0,0,0,0,34.3,50.9,5.5,4.7,55.3,127.9,0.2,115,35.8,0,33
3230,2022-10-25 16:00:00,6.2,19,5.7,18,65,4.5,53,62,73,1.1,48,50,27,9,0,0,0,0,0,0,0,34.5,52,5.5,4.7,55.6,127.3,0,131,42.598,0,33
3231,2022-10-25 18:00:00,6.2,19,5.7,18,65,4.5,53,62,73,1.1,48,50,27,9,0,0,0,0,0,0,0,25.6,54.5,5.5,4.7,58.7,148.6,0,147,49.49,0,33
3232,2022-10-25 20:00:00,6,19,5.8,18,65,4.5,54,61,74,1,49,51,27,9,0,0,0,0,0,0,0,22.6,50.8,5.6,4.7,54.9,228.7,0.2,163,56.397,0,33
3233,2022-10-26 00:00:00,6.2,19,5.5,18,72,4.4,54,61,73,1.1,49,51,28,9,0,0,0,0,0,0,0,35.7,52.5,5.4,4.7,56.1,131.7,0,194,69.525,0,33
3234,2022-10-26 02:00:00,6.1,19,5.7,18,74,4.5,54,62,73,1.1,50,52,28,9,0,0,0,0,0,0,0,35.5,56.6,5.2,4.7,59,148.4,0,116,36.22,0,33
3235,2022-10-26 04:00:00,6.2,19,5.7,18,69,4.5,54,61,73,1.1,49,52,27,9,0,0,0,0,0,0,0,35.7,53.7,5.2,4.6,57.3,136.7,0,134,43.885,0,33
3236,2022-10-26 06:00:00,6.1,19,5.7,18,71,4.5,54,61,73,1,49,52,27,9,0,0,0,0,0,0,0,34.5,52.7,5.2,4.6,56.6,251,0.2,154,52.515,0,33
3237,2022-10-26 08:00:00,6.1,19,5.7,18,71,4.5,54,61,73,1,49,52,27,9,0,0,0,0,0,0,0,36.4,53.7,5.2,4.6,57.5,136.6,0,169,58.975,0,33
3238,2022-10-26 10:00:00,6.1,19,5.7,18,67,4.5,53,63,73,1.1,49,52,28,9,0,0,0,0,0,0,0,36.2,53.4,5.2,4.6,57,132.9,0,184,65.353,0,33
3239,2022-10-26 12:00:00,6.2,19,5.7,18,69,4.5,53,62,73,1,49,52,28,9,0,0,0,0,0,0,0,36,51.8,5.2,4.6,55.1,232.1,0.2,87,24.384,0,33
3240,2022-10-26 14:00:00,6,19,5.7,18,71,4.5,54,62,73,1,49,52,28,9,0,0,0,0,0,0,0,35.7,54.3,5.2,4.6,57.9,137.5,0,105,31.636,0,33
3241,2022-10-26 16:00:00,6.1,19,5.7,18,77,4.5,54,62,73,1,49,52,28,9,0,0,0,0,0,0,0,36.2,51.6,5.2,4.6,54.9,221.6,0.2,122,38.757,0,33
3242,2022-10-26 18:00:00,6.2,19,5.8,18,66,4.6,54,61,73,1,48,53,28,9,0,0,0,0,0,0,0,35.2,53.2,5.6,4.7,57,135.9,0,138,45.606,0,33
3243,2022-10-26 20:00:00,6.1,19,5.7,18,68,4.5,54,61,73,1.1,49,53,28,9,0,0,0,0,0,0,0,36,51.6,5.7,4.7,54.9,223.3,0.2,155,52.947,0,33
3244,2022-10-27 00:00:00,6.1,19,5.6,18,67,4.5,54,61,73,1.1,50,53,28,9,0,0,0,0,0,0,0,35.9,51.6,5.4,4.6,55,161.4,0.2,188,67.031,0,33
3245,2022-10-27 02:00:00,6.1,19,5.7,18,66,4.5,54,61,73,1.1,50,53,28,9,0,0,0,0,0,0,0,36.3,55.3,5.4,4.7,59.1,158.2,0,121,38.333,0,33
3246,2022-10-27 04:00:00,6.1,19,5.8,18,64,4.6,54,61,73,1.1,49,53,28,9,0,0,0,0,0,0,0,35.6,52.8,5.2,4.7,56.3,134.5,0,138,45.606,0,33
3247,2022-10-27 06:00:00,6,19,5.7,18,67,4.5,54,61,73,1.1,49,53,28,9,0,0,0,0,0,0,0,36.6,54.1,5.2,4.7,57.8,257.4,0.2,156,53.379,0,33
3248,2022-10-27 08:00:00,6.1,19,5.8,18,65,4.5,53,61,73,1,49,53,28,9,0,0,0,0,0,0,0,36.2,52.7,5.2,4.7,56.5,135.5,0,172,60.26,0,33
3249,2022-10-27 10:00:00,6.1,18,5.7,18,65,4.5,53,61,73,1,49,53,28,9,0,0,0,0,0,0,0,36.6,53.3,5.2,4.7,56.9,133.2,0,180,63.664,0,33
3250,2022-10-27 12:00:00,6,18,5.8,18,65,4.5,53,61,73,1.1,49,52,28,9,0,0,0,0,0,0,0,37.7,55.6,5.2,4.7,59.4,199.5,0,196,70.35,0,33
