,Дата,Добыча воды за 2ч,Показания влагомера
1026,2022-03-29 12:00:00,0.5826060000000003,0.21
1027,2022-03-29 14:00:00,0.5811389999999997,0.22
1028,2022-03-29 16:00:00,0.5884920000000003,0.22
1029,2022-03-29 18:00:00,0.5740019999999999,0.23
1030,2022-03-29 20:00:00,0.5571359999999997,0.24
1031,2022-03-29 22:00:00,0.5709329999999997,0.23
1032,2022-03-30 00:00:00,0.5640840000000005,0.21
1033,2022-03-30 02:00:00,0.551457,0.22
1034,2022-03-30 04:00:00,0.5836230000000002,0.24
1035,2022-03-30 06:00:00,0.5672790000000003,0.23
1036,2022-03-30 08:00:00,0.5795549999999995,0.23
1037,2022-03-30 10:00:00,0.5739840000000003,0.22
1038,2022-03-30 12:00:00,0.5695470000000001,0.24
1039,2022-03-30 14:00:00,0.5921099999999997,0.22
1040,2022-03-30 16:00:00,0.6022440000000002,0.22
1041,2022-03-30 18:00:00,0.5813009999999997,0.23
1042,2022-03-30 20:00:00,0.5530230000000007,0.21
1043,2022-03-30 22:00:00,0.5526629999999997,0.22
1044,2022-03-31 00:00:00,0.6234300000000004,0.2
1045,2022-03-31 02:00:00,0.5685389999999999,0.23
1046,2022-03-31 04:00:00,0.5909130000000002,0.21
1047,2022-03-31 06:00:00,0.5977259999999994,0.22
1048,2022-03-31 08:00:00,0.5646960000000001,0.23
1049,2022-03-31 10:00:00,0.586026,0.22
1050,2022-03-31 12:00:00,0.553734,0.25
1051,2022-03-31 14:00:00,0.5961150000000005,0.25
1052,2022-03-31 16:00:00,0.5648400000000001,0.24
1053,2022-03-31 18:00:00,0.5638499999999995,0.25
1054,2022-03-31 20:00:00,0.5798700000000001,0.22
1055,2022-03-31 22:00:00,0.5669639999999998,0.23
1056,2022-04-01 00:00:00,0.574074,0.25
1057,2022-04-01 02:00:00,0.39098400000000055,0.21
1058,2022-04-01 04:00:00,0.5375280000000001,0.23
1059,2022-04-01 06:00:00,0.35159199999999957,0.22
1060,2022-04-01 08:00:00,0.4920800000000002,0.23
1061,2022-04-01 10:00:00,0.5043519999999992,0.23
1062,2022-04-01 12:00:00,0.5192800000000006,0.22
1063,2022-04-01 14:00:00,0.45147199999999976,0.21
1064,2022-04-01 16:00:00,0.3245360000000007,0.21
1065,2022-04-01 18:00:00,0.5466479999999995,0.22
1066,2022-04-01 20:00:00,0.3554399999999998,0.24
1067,2022-04-01 22:00:00,0.6663200000000005,0.21
1068,2022-04-02 00:00:00,0.5351919999999992,0.22
1069,2022-04-02 02:00:00,0.3191950000000001,0.23
1070,2022-04-02 04:00:00,0.3195950000000003,0.25
1071,2022-04-02 06:00:00,0.32142499999999985,0.23
1072,2022-04-02 08:00:00,0.33212,0.22
1073,2022-04-02 10:00:00,0.3096000000000001,0.22
1074,2022-04-02 12:00:00,0.3146349999999998,0.22
1075,2022-04-02 14:00:00,0.32782999999999995,0.24
1076,2022-04-02 16:00:00,0.36508,0.23
1077,2022-04-02 18:00:00,0.32388000000000017,0.23
1078,2022-04-02 20:00:00,0.34295000000000025,0.22
1079,2022-04-02 22:00:00,0.3516099999999999,0.24
1080,2022-04-03 00:00:00,0.3339649999999995,0.23
1081,2022-04-03 02:00:00,0.18949800000000022,0.21
1082,2022-04-03 04:00:00,0.1755839999999999,0.22
1083,2022-04-03 06:00:00,0.18261000000000005,0.24
1084,2022-04-03 08:00:00,0.18737400000000007,0.23
1085,2022-04-03 10:00:00,0.18509699999999987,0.23
1086,2022-04-03 12:00:00,0.19224000000000005,0.24
1087,2022-04-03 14:00:00,0.19207199999999996,0.23
1088,2022-04-03 16:00:00,0.19577999999999995,0.23
1089,2022-04-03 18:00:00,0.1890449999999999,0.24
1090,2022-04-03 20:00:00,0.1911450000000002,0.22
1091,2022-04-03 22:00:00,0.1893719999999999,0.23
1092,2022-04-04 00:00:00,0.1958549999999998,0.2
1093,2022-04-04 02:00:00,0.31202500000000016,0.22
1094,2022-04-04 04:00:00,0.3218050000000001,0.24
1095,2022-04-04 06:00:00,0.3212300000000002,0.23
1096,2022-04-04 08:00:00,0.3269449999999995,0.23
1097,2022-04-04 10:00:00,0.3193000000000001,0.24
1098,2022-04-04 12:00:00,0.1998050000000001,0.21
1099,2022-04-04 14:00:00,0.3187,0.21
1100,2022-04-04 16:00:00,0.32162000000000035,0.22
1101,2022-04-04 18:00:00,0.39385000000000026,0.22
1102,2022-04-04 20:00:00,0.36555999999999955,0.23
1103,2022-04-04 22:00:00,0.3265800000000003,0.21
1104,2022-04-05 00:00:00,0.3125199999999999,0.24
1105,2022-04-05 02:00:00,0.45266899999999977,0.23
1106,2022-04-05 04:00:00,0.5409599999999999,0.22
1107,2022-04-05 06:00:00,0.3948980000000001,0.2
1108,2022-04-05 08:00:00,0.41361600000000015,0.21
1109,2022-04-05 10:00:00,0.4401109999999997,0.23
1110,2022-04-05 12:00:00,0.42758800000000036,0.2
1111,2022-04-05 14:00:00,0.5046439999999999,0.2
1112,2022-04-05 16:00:00,0.5053299999999998,0.21
1113,2022-04-05 18:00:00,0.5062750000000003,0.2
1114,2022-04-05 20:00:00,0.47963999999999957,0.23
1115,2022-04-05 22:00:00,0.42946399999999973,0.22
1116,2022-04-06 00:00:00,0.45163300000000023,0.24
1117,2022-04-06 02:00:00,0.4516679999999998,0.23
1118,2022-04-06 04:00:00,0.4391800000000002,0.21
1119,2022-04-06 06:00:00,0.49422099999999963,0.21
1120,2022-04-06 08:00:00,0.38117800000000046,0.22
1121,2022-04-06 10:00:00,0.40710599999999963,0.22
1122,2022-04-06 12:00:00,0.4229469999999999,0.24
1123,2022-04-06 14:00:00,0.4629029999999998,0.24
1124,2022-04-06 16:00:00,0.4789330000000003,0.23
1125,2022-04-06 18:00:00,0.4513180000000001,0.21
1126,2022-04-06 20:00:00,0.43707999999999986,0.22
1127,2022-04-06 22:00:00,0.4371290000000006,0.23
1128,2022-04-07 00:00:00,0.4481259999999999,0.21
1129,2022-04-07 02:00:00,0.46202099999999985,0.24
1130,2022-04-07 04:00:00,0.36273999999999995,0.22
1131,2022-04-07 06:00:00,0.45173100000000005,0.23
1132,2022-04-07 08:00:00,0.43091299999999977,0.23
1133,2022-04-07 10:00:00,0.4446119999999994,0.22
1134,2022-04-07 12:00:00,0.47023900000000035,0.24
1135,2022-04-07 14:00:00,0.4960760000000004,0.23
1136,2022-04-07 16:00:00,0.4693989999999995,0.23
1137,2022-04-07 18:00:00,0.39431700000000025,0.22
1138,2022-04-07 20:00:00,0.4657659999999994,0.24
1139,2022-04-07 22:00:00,0.4578350000000004,0.21
1140,2022-04-08 00:00:00,0.43021299999999996,0.23
1141,2022-04-08 02:00:00,0.24990799999999974,0.25
1142,2022-04-08 04:00:00,0.2524240000000002,0.22
1143,2022-04-08 06:00:00,0.2574280000000002,0.23
1144,2022-04-08 08:00:00,0.25134799999999996,0.23
1145,2022-04-08 10:00:00,0.2581720000000001,0.22
1146,2022-04-08 12:00:00,0.2928839999999997,0.22
1147,2022-04-08 14:00:00,0.23857200000000012,0.23
1148,2022-04-08 16:00:00,0.2864,0.22
1149,2022-04-08 18:00:00,0.2679359999999999,0.21
1150,2022-04-08 20:00:00,0.25090000000000023,0.22
1151,2022-04-08 22:00:00,0.25680800000000004,0.21
1152,2022-04-09 00:00:00,0.25393999999999967,0.22
1153,2022-04-09 02:00:00,0.3811800000000007,0.23
1154,2022-04-09 04:00:00,0.3928859999999999,0.22
1155,2022-04-09 06:00:00,0.38794199999999995,0.23
1156,2022-04-09 08:00:00,0.40133399999999997,0.23
1157,2022-04-09 10:00:00,0.4053119999999999,0.22
1158,2022-04-09 12:00:00,0.4081080000000002,0.23
1159,2022-04-09 14:00:00,0.4159679999999998,0.22
1160,2022-04-09 16:00:00,0.4819619999999996,0.21
1161,2022-04-09 18:00:00,0.36758399999999986,0.22
1162,2022-04-09 20:00:00,0.38965800000000006,0.21
1163,2022-04-09 22:00:00,0.3978300000000001,0.22
1164,2022-04-10 00:00:00,0.36839999999999995,0.23
1165,2022-04-10 02:00:00,0.31652000000000013,0.22
1166,2022-04-10 04:00:00,0.32287999999999983,0.23
1167,2022-04-10 06:00:00,0.33179999999999993,0.22
1168,2022-04-10 08:00:00,0.3213350000000002,0.27
1169,2022-04-10 10:00:00,0.31925000000000003,0.21
1170,2022-04-10 12:00:00,0.326695,0.22
1171,2022-04-10 14:00:00,0.3081450000000001,0.22
1172,2022-04-10 16:00:00,0.35430000000000006,0.23
1173,2022-04-10 18:00:00,0.3127549999999999,0.23
1174,2022-04-10 20:00:00,0.3172000000000002,0.21
1175,2022-04-10 22:00:00,0.30323999999999984,0.23
1176,2022-04-11 00:00:00,0.36045999999999995,0.23
1177,2022-04-11 02:00:00,0.7283759999999997,0.22
1178,2022-04-11 04:00:00,0.7950600000000003,0.23
1179,2022-04-11 06:00:00,0.7922399999999996,0.23
1180,2022-04-11 08:00:00,0.7560720000000002,0.22
1181,2022-04-11 10:00:00,0.7479960000000001,0.23
1182,2022-04-11 12:00:00,0.8068199999999998,0.23
1183,2022-04-11 14:00:00,0.7390679999999995,0.23
1184,2022-04-11 16:00:00,0.7744199999999997,0.22
1185,2022-04-11 18:00:00,0.7256400000000004,0.22
1186,2022-04-11 20:00:00,0.7869119999999995,0.22
1187,2022-04-11 22:00:00,0.7900080000000004,0.23
1188,2022-04-12 00:00:00,0.7385400000000005,0.2
1189,2022-04-12 02:00:00,0.2542359999999999,0.21
1190,2022-04-12 04:00:00,0.2758440000000003,0.22
1191,2022-04-12 06:00:00,0.2716599999999997,0.22
1192,2022-04-12 08:00:00,0.2739480000000002,0.23
1193,2022-04-12 10:00:00,0.2594440000000003,0.22
1194,2022-04-12 12:00:00,0.26237599999999983,0.23
1195,2022-04-12 14:00:00,0.25453999999999993,0.22
1196,2022-04-12 16:00:00,0.25481200000000004,0.21
1197,2022-04-12 18:00:00,0.25398000000000015,0.22
1198,2022-04-12 20:00:00,0.25197599999999987,0.23
1199,2022-04-12 22:00:00,0.2651560000000002,0.23
1200,2022-04-13 00:00:00,0.2691520000000001,0.22
1201,2022-04-13 02:00:00,0.6169299999999999,0.21
1202,2022-04-13 04:00:00,0.6545199999999997,0.23
1203,2022-04-13 06:00:00,0.6284700000000001,0.2
1204,2022-04-13 08:00:00,0.6355699999999999,0.22
1205,2022-04-13 10:00:00,0.65566,0.22
1206,2022-04-13 12:00:00,0.6187500000000006,0.21
1207,2022-04-13 14:00:00,0.6659599999999992,0.21
1208,2022-04-13 16:00:00,0.6700500000000003,0.22
1209,2022-04-13 18:00:00,0.5960200000000002,0.22
1210,2022-04-13 20:00:00,0.6544800000000001,0.21
1211,2022-04-13 22:00:00,0.6418099999999992,0.22
1212,2022-04-14 00:00:00,0.6485400000000004,0.21
1213,2022-04-14 02:00:00,0.6412599999999997,0.22
1214,2022-04-14 04:00:00,0.6557400000000005,0.22
1215,2022-04-14 06:00:00,0.6315499999999997,0.23
1216,2022-04-14 08:00:00,0.7221800000000003,0.22
1217,2022-04-14 10:00:00,0.5450999999999994,0.23
1218,2022-04-14 12:00:00,0.5926500000000001,0.22
1219,2022-04-14 14:00:00,0.5923800000000001,0.22
1220,2022-04-14 16:00:00,0.6219199999999999,0.21
1221,2022-04-14 18:00:00,0.6082700000000003,0.22
1222,2022-04-14 20:00:00,0.6129300000000003,0.23
1223,2022-04-14 22:00:00,0.6282399999999998,0.21
1224,2022-04-15 00:00:00,0.6230000000000001,0.23
1225,2022-04-15 02:00:00,0.6372743999999998,0.23
1226,2022-04-15 04:00:00,0.5978588000000002,0.22
1227,2022-04-15 06:00:00,0.6473291999999998,0.21
1228,2022-04-15 08:00:00,0.6497596000000001,0.22
1229,2022-04-15 10:00:00,0.5983683999999997,0.23
1230,2022-04-15 12:00:00,0.6405966000000004,0.22
1231,2022-04-15 14:00:00,0.6633423999999998,0.22
1232,2022-04-15 16:00:00,0.5930470000000007,0.22
1233,2022-04-15 18:00:00,0.6369313999999994,0.23
1234,2022-04-15 20:00:00,0.6245344000000004,0.22
1235,2022-04-15 22:00:00,0.6344617999999994,0.21
1236,2022-04-16 00:00:00,0.6443695999999999,0.23
1237,2022-04-16 02:00:00,0.3163150000000001,0.22
1238,2022-04-16 04:00:00,0.3231150000000001,0.22
1239,2022-04-16 06:00:00,0.3222749999999999,0.23
1240,2022-04-16 08:00:00,0.3321750000000003,0.23
1241,2022-04-16 10:00:00,0.3347949999999997,0.22
1242,2022-04-16 12:00:00,0.3300100000000002,0.22
1243,2022-04-16 14:00:00,0.33098500000000014,0.23
1244,2022-04-16 16:00:00,0.3366199999999999,0.22
1245,2022-04-16 18:00:00,0.33251999999999987,0.22
1246,2022-04-16 20:00:00,0.33406499999999995,0.21
1247,2022-04-16 22:00:00,0.35268000000000016,0.23
1248,2022-04-17 00:00:00,0.33599500000000004,0.23
1249,2022-04-17 02:00:00,0.39637199999999984,0.22
1250,2022-04-17 04:00:00,0.4109220000000003,0.23
1251,2022-04-17 06:00:00,0.4214699999999998,0.23
1252,2022-04-17 08:00:00,0.40271400000000007,0.23
1253,2022-04-17 10:00:00,0.3903120000000001,0.22
1254,2022-04-17 12:00:00,0.4127219999999997,0.22
1255,2022-04-17 14:00:00,0.3927000000000001,0.23
1256,2022-04-17 16:00:00,0.40818,0.23
1257,2022-04-17 18:00:00,0.397926,0.23
1258,2022-04-17 20:00:00,0.39646200000000015,0.21
1259,2022-04-17 22:00:00,0.4154999999999998,0.23
1260,2022-04-18 00:00:00,0.40255200000000024,0.22
1261,2022-04-18 02:00:00,0.4410489999999999,0.23
1262,2022-04-18 04:00:00,0.4993519999999997,0.23
1263,2022-04-18 06:00:00,0.48792800000000014,0.24
1264,2022-04-18 08:00:00,0.4666269999999997,0.23
1265,2022-04-18 10:00:00,0.4469010000000005,0.23
1266,2022-04-18 12:00:00,0.4400060000000001,0.22
1267,2022-04-18 14:00:00,0.48035399999999967,0.24
1268,2022-04-18 16:00:00,0.4711070000000003,0.22
1269,2022-04-18 18:00:00,0.46548599999999973,0.23
1270,2022-04-18 20:00:00,0.4400689999999999,0.23
1271,2022-04-18 22:00:00,0.4489239999999998,0.24
1272,2022-04-19 00:00:00,0.4547129999999999,0.23
1273,2022-04-19 02:00:00,0.6543500000000004,0.23
1274,2022-04-19 04:00:00,0.6471600000000002,0.24
1275,2022-04-19 06:00:00,0.6594999999999999,0.24
1276,2022-04-19 08:00:00,0.6444099999999995,0.23
1277,2022-04-19 10:00:00,0.6294800000000009,0.22
1278,2022-04-19 12:00:00,0.6745399999999998,0.22
1279,2022-04-19 14:00:00,0.6052499999999995,0.23
1280,2022-04-19 16:00:00,0.6865099999999998,0.23
1281,2022-04-19 18:00:00,0.6667600000000005,0.22
1282,2022-04-19 20:00:00,0.6493900000000004,0.23
1283,2022-04-19 22:00:00,0.6310300000000001,0.24
1284,2022-04-20 00:00:00,0.6373099999999999,0.24
1285,2022-04-20 02:00:00,0.46200699999999983,0.23
1286,2022-04-20 04:00:00,0.46147500000000014,0.24
1287,2022-04-20 06:00:00,0.4728009999999998,0.24
1288,2022-04-20 08:00:00,0.44423399999999974,0.23
1289,2022-04-20 10:00:00,0.462392,0.23
1290,2022-04-20 12:00:00,0.45992099999999986,0.24
1291,2022-04-20 14:00:00,0.4698050000000002,0.23
1292,2022-04-20 16:00:00,0.4490149999999998,0.22
1293,2022-04-20 18:00:00,0.49254100000000034,0.22
1294,2022-04-20 20:00:00,0.4416439999999996,0.23
1295,2022-04-20 22:00:00,0.44737699999999997,0.24
1296,2022-04-22 00:00:00,0.3891299999999999,0.24
1297,2022-04-22 02:00:00,0.25506000000000006,0.23
1298,2022-04-22 04:00:00,0.26504,0.23
1299,2022-04-22 06:00:00,0.27294799999999997,0.23
1300,2022-04-22 08:00:00,0.262424,0.24
1301,2022-04-22 10:00:00,0.16832400000000017,0.23
1302,2022-04-22 12:00:00,0.2625999999999998,0.23
1303,2022-04-22 14:00:00,0.27819999999999995,0.24
1304,2022-04-22 16:00:00,0.27331600000000006,0.24
1305,2022-04-22 18:00:00,0.24656000000000008,0.24
1306,2022-04-22 20:00:00,0.253904,0.23
1307,2022-04-22 22:00:00,0.2616439999999999,0.23
1308,2022-04-23 00:00:00,0.2618960000000001,0.24
1309,2022-04-23 02:00:00,1.0737215999999996,0.24
1310,2022-04-23 04:00:00,-0.016043999999999732,0.24
1311,2022-04-23 06:00:00,0.5058311999999997,0.23
1312,2022-04-23 08:00:00,0.034053599999999774,0.21
1313,2022-04-23 10:00:00,-0.06642719999999917,0.22
1314,2022-04-23 12:00:00,0.02321760000000008,0.2
1315,2022-04-23 14:00:00,1.0504872,0.21
1316,2022-04-23 16:00:00,1.0942511999999989,0.22
1317,2022-04-23 18:00:00,1.1493552000000007,0.22
1318,2022-04-23 20:00:00,1.1554703999999996,0.23
1319,2022-04-23 22:00:00,1.1173008,0.23
1320,2022-04-24 00:00:00,1.1204088000000003,0.24
1321,2022-04-24 02:00:00,0.5511039999999998,0.23
1322,2022-04-24 04:00:00,0.5367439999999999,0.23
1323,2022-04-24 06:00:00,0.5455200000000004,0.24
1324,2022-04-24 08:00:00,0.5423119999999997,0.21
1325,2022-04-24 10:00:00,0.5411360000000002,0.23
1326,2022-04-24 12:00:00,0.5394400000000001,0.21
1327,2022-04-24 14:00:00,0.5393919999999999,0.2
1328,2022-04-24 16:00:00,0.5509040000000002,0.22
1329,2022-04-24 18:00:00,0.5356960000000004,0.23
1330,2022-04-24 20:00:00,0.5521599999999999,0.23
1331,2022-04-24 22:00:00,0.5337360000000001,0.22
1332,2022-04-25 00:00:00,0.5584560000000002,0.23
1333,2022-04-25 02:00:00,0.6697499999999996,0.23
1334,2022-04-25 04:00:00,0.6859699999999995,0.24
1335,2022-04-25 06:00:00,0.6790200000000002,0.22
1336,2022-04-25 08:00:00,0.6710900000000004,0.23
1337,2022-04-25 10:00:00,0.6431500000000006,0.25
1338,2022-04-25 12:00:00,0.6208499999999993,0.21
1339,2022-04-25 14:00:00,0.63103,0.22
1340,2022-04-25 16:00:00,0.6329999999999998,0.24
1341,2022-04-25 18:00:00,0.62704,0.24
1342,2022-04-25 20:00:00,0.6384800000000002,0.23
1343,2022-04-25 22:00:00,0.6030299999999997,0.23
1344,2022-04-26 00:00:00,0.6269900000000002,0.24
1345,2022-04-26 02:00:00,0.7389480000000005,0.23
1346,2022-04-26 04:00:00,0.7407360000000002,0.23
1347,2022-04-26 06:00:00,0.7047599999999999,0.24
1348,2022-04-26 08:00:00,0.7321679999999994,0.22
1349,2022-04-26 10:00:00,0.7270440000000004,0.23
1350,2022-04-26 12:00:00,0.7317359999999998,0.24
1351,2022-04-26 14:00:00,0.6909240000000006,0.22
1352,2022-04-26 16:00:00,0.6976679999999997,0.23
1353,2022-04-26 18:00:00,0.7273560000000002,0.21
1354,2022-04-26 20:00:00,0.7482239999999998,0.22
1355,2022-04-26 22:00:00,0.7433999999999996,0.22
1356,2022-04-27 00:00:00,0.7326960000000006,0.23
1357,2022-04-27 02:00:00,0.6054099999999998,0.23
1358,2022-04-27 04:00:00,0.6000900000000005,0.24
1359,2022-04-27 06:00:00,0.5982500000000005,0.23
1360,2022-04-27 08:00:00,0.600979999999999,0.21
1361,2022-04-27 10:00:00,0.5843300000000005,0.24
1362,2022-04-27 12:00:00,0.7204200000000003,0.25
1363,2022-04-27 14:00:00,0.6130999999999994,0.23
1364,2022-04-27 16:00:00,0.3846400000000004,0.24
1365,2022-04-27 18:00:00,0.41449999999999987,0.24
1366,2022-04-27 20:00:00,0.5606199999999998,0.22
1367,2022-04-27 22:00:00,0.39212,0.23
1368,2022-04-28 00:00:00,0.5788400000000005,0.23
1369,2022-04-28 02:00:00,0.5372099999999995,0.23
1370,2022-04-28 04:00:00,0.5666700000000002,0.24
1371,2022-04-28 06:00:00,0.5857500000000002,0.22
1372,2022-04-28 08:00:00,0.58666,0.24
1373,2022-04-28 10:00:00,0.47065999999999975,0.23
1374,2022-04-28 12:00:00,0.6714000000000001,0.21
1375,2022-04-28 14:00:00,0.39150000000000035,0.2
1376,2022-04-28 16:00:00,0.40307999999999916,0.22
1377,2022-04-28 18:00:00,0.5799400000000002,0.22
1378,2022-04-28 20:00:00,0.5675800000000001,0.23
1379,2022-04-28 22:00:00,0.5662799999999997,0.22
1380,2022-04-29 00:00:00,0.5854700000000003,0.23
1381,2022-04-29 02:00:00,0.16692000000000004,0.23
1382,2022-04-29 04:00:00,0.171759,0.22
1383,2022-04-29 06:00:00,0.1697190000000001,0.24
1384,2022-04-29 08:00:00,0.18007499999999993,0.23
1385,2022-04-29 10:00:00,0.1802550000000002,0.22
1386,2022-04-29 12:00:00,0.19943099999999983,0.25
1387,2022-04-29 14:00:00,0.15155100000000007,0.24
1388,2022-04-29 16:00:00,0.15586499999999995,0.22
1389,2022-04-29 18:00:00,0.1845360000000001,0.24
1390,2022-04-29 20:00:00,0.173487,0.23
1391,2022-04-29 22:00:00,0.16672200000000004,0.23
1392,2022-04-30 00:00:00,0.1876619999999999,0.23
1393,2022-04-30 02:00:00,0.17047800000000005,0.23
1394,2022-04-30 04:00:00,0.18712499999999985,0.24
1395,2022-04-30 06:00:00,0.16722000000000012,0.24
1396,2022-04-30 08:00:00,0.18395999999999998,0.23
1397,2022-04-30 10:00:00,0.16568700000000003,0.23
1398,2022-04-30 12:00:00,0.176805,0.25
1399,2022-04-30 14:00:00,0.1727639999999999,0.24
1400,2022-04-30 16:00:00,0.207327,0.22
1401,2022-04-30 18:00:00,0.1464660000000001,0.24
1402,2022-04-30 20:00:00,0.17765099999999986,0.24
1403,2022-04-30 22:00:00,0.17049300000000006,0.23
1404,2022-05-01 00:00:00,0.17196000000000017,0.24
1405,2022-05-01 02:00:00,0.23570399999999986,0.23
1406,2022-05-01 04:00:00,0.22739599999999993,0.24
1407,2022-05-01 06:00:00,0.23828400000000002,0.24
1408,2022-05-01 08:00:00,0.2564160000000001,0.22
1409,2022-05-01 10:00:00,0.2317279999999999,0.24
1410,2022-05-01 12:00:00,0.24141999999999986,0.2
1411,2022-05-01 14:00:00,0.22287600000000013,0.22
1412,2022-05-01 16:00:00,0.24159600000000012,0.23
1413,2022-05-01 18:00:00,0.23220000000000002,0.23
1414,2022-05-01 20:00:00,0.217912,0.22
1415,2022-05-01 22:00:00,0.2256399999999999,0.22
1416,2022-05-02 00:00:00,0.2311080000000001,0.24
1417,2022-05-02 02:00:00,1.193479999999999,0.23
1418,2022-05-02 04:00:00,1.182300000000001,0.23
1419,2022-05-02 06:00:00,1.1080199999999996,0.24
1420,2022-05-02 08:00:00,1.1661000000000008,0.21
1421,2022-05-02 10:00:00,1.17382,0.22
1422,2022-05-02 12:00:00,1.2597799999999995,0.2
1423,2022-05-02 14:00:00,1.2678399999999999,0.23
1424,2022-05-02 16:00:00,1.1899200000000005,0.24
1425,2022-05-02 18:00:00,1.1934399999999994,0.24
1426,2022-05-02 20:00:00,1.1586000000000007,0.23
1427,2022-05-02 22:00:00,1.1516799999999996,0.22
1428,2022-05-03 00:00:00,1.1658000000000004,0.24
1429,2022-05-03 02:00:00,0.3405179999999996,0.23
1430,2022-05-03 04:00:00,0.3409920000000002,0.23
1431,2022-05-03 06:00:00,0.34443000000000024,0.24
1432,2022-05-03 08:00:00,0.3342299999999998,0.23
1433,2022-05-03 10:00:00,0.35551199999999983,0.22
1434,2022-05-03 12:00:00,0.33820200000000006,0.21
1435,2022-05-03 14:00:00,0.34397400000000017,0.24
1436,2022-05-03 16:00:00,0.3509340000000001,0.22
1437,2022-05-03 18:00:00,0.34176599999999985,0.23
1438,2022-05-03 20:00:00,0.34711799999999987,0.23
1439,2022-05-03 22:00:00,0.355632,0.24
1440,2022-05-04 00:00:00,0.33900600000000003,0.23
1441,2022-05-04 02:00:00,0.5819299999999998,0.23
1442,2022-05-04 04:00:00,0.56675,0.24
1443,2022-05-04 06:00:00,0.5730399999999998,0.22
1444,2022-05-04 08:00:00,0.5698100000000005,0.23
1445,2022-05-04 10:00:00,0.5736399999999997,0.21
1446,2022-05-04 12:00:00,0.56497,0.2
1447,2022-05-04 14:00:00,0.5851799999999998,0.22
1448,2022-05-04 16:00:00,0.58505,0.21
1449,2022-05-04 18:00:00,0.5828100000000002,0.2
1450,2022-05-04 20:00:00,0.5805699999999999,0.2
1451,2022-05-04 22:00:00,0.5540699999999998,0.21
1452,2022-05-05 00:00:00,0.5754699999999999,0.21
1453,2022-05-05 02:00:00,0.41691300000000014,0.23
1454,2022-05-05 04:00:00,0.4188590000000001,0.22
1455,2022-05-05 06:00:00,0.39571,0.21
1456,2022-05-05 08:00:00,0.40772199999999986,0.23
1457,2022-05-05 10:00:00,0.40425000000000016,0.21
1458,2022-05-05 12:00:00,0.3970959999999998,0.19
1459,2022-05-05 14:00:00,0.409962,0.23
1460,2022-05-05 16:00:00,0.41820099999999977,0.2
1461,2022-05-05 18:00:00,0.41913199999999995,0.21
1462,2022-05-05 20:00:00,0.39376399999999995,0.21
1463,2022-05-05 22:00:00,0.4119430000000003,0.22
1464,2022-05-06 00:00:00,0.41967800000000005,0.21
1465,2022-05-06 02:00:00,0.29271499999999995,0.22
1466,2022-05-06 04:00:00,0.2897800000000002,0.22
1467,2022-05-06 06:00:00,0.29239000000000004,0.2
1468,2022-05-06 08:00:00,0.31287500000000007,0.18
1469,2022-05-06 10:00:00,0.2926999999999998,0.21
1470,2022-05-06 12:00:00,0.28867500000000007,0.19
1471,2022-05-06 14:00:00,0.260625,0.18
1472,2022-05-06 16:00:00,0.28631,0.18
1473,2022-05-06 18:00:00,0.26354499999999986,0.19
1474,2022-05-06 20:00:00,0.27464500000000003,0.19
1475,2022-05-06 22:00:00,0.28316,0.2
1476,2022-05-07 00:00:00,0.27831500000000003,0.21
1477,2022-05-07 02:00:00,0.7592199999999998,0.22
1478,2022-05-07 04:00:00,0.7912799999999999,0.21
1479,2022-05-07 06:00:00,0.7930720000000003,0.21
1480,2022-05-07 08:00:00,0.7800659999999999,0.23
1481,2022-05-07 10:00:00,0.784364,0.21
1482,2022-05-07 12:00:00,0.7578479999999996,0.19
1483,2022-05-07 14:00:00,0.78743,0.2
1484,2022-05-07 16:00:00,0.7589260000000002,0.22
1485,2022-05-07 18:00:00,0.7853719999999997,0.19
1486,2022-05-07 20:00:00,0.78547,0.2
1487,2022-05-07 22:00:00,0.7662479999999999,0.2
1488,2022-05-08 00:00:00,0.8073520000000001,0.21
1489,2022-05-08 02:00:00,0.26891999999999994,0.21
1490,2022-05-08 04:00:00,0.2824499999999999,0.2
1491,2022-05-08 06:00:00,0.26710500000000015,0.2
1492,2022-05-08 08:00:00,0.28222500000000017,0.21
1493,2022-05-08 10:00:00,0.2792949999999998,0.2
1494,2022-05-08 12:00:00,0.27057000000000014,0.21
1495,2022-05-08 14:00:00,0.28178,0.2
1496,2022-05-08 16:00:00,0.2711100000000001,0.21
1497,2022-05-08 18:00:00,0.28916999999999987,0.2
1498,2022-05-08 20:00:00,0.28772000000000003,0.21
1499,2022-05-08 22:00:00,0.26425999999999994,0.2
1500,2022-05-09 00:00:00,0.2814450000000002,0.21
1501,2022-05-09 02:00:00,0.40531789999999984,0.21
1502,2022-05-09 04:00:00,0.39725869999999963,0.2
1503,2022-05-09 06:00:00,0.4077488000000004,0.2
1504,2022-05-09 08:00:00,0.3898346000000001,0.21
1505,2022-05-09 10:00:00,0.4072158999999997,0.2
1506,2022-05-09 12:00:00,0.4073181000000002,0.22
1507,2022-05-09 14:00:00,0.4123186,0.21
1508,2022-05-09 16:00:00,0.4014562,0.2
1509,2022-05-09 18:00:00,0.40970519999999994,0.21
1510,2022-05-09 20:00:00,0.39100260000000003,0.2
1511,2022-05-09 22:00:00,0.4214727999999999,0.21
1512,2022-05-10 00:00:00,0.4163263,0.21
