Date,BlockP,BlockT,C1P,C1T,C1L,C2P,C2T,C2interfacial_L,С2petrol_L,OH_T,OH_interfacial_L,OH_P,C3T,C3L,P1Tinput,P1Toutput,P1Pinput,P1Poutput,P1Тcoolant,P1Tgases,P1Рburner,P2Tinput,P2Toutput,P2Pinput,P2Poutput,P2Tcoolant,P2Tgases,P2Pburner,Water,Vlagomer,BEV1L,BEV1V_water,BEV1V_petrol,BEV1T_water
2022-11-12 04:00:00,0.5652174,0.625,0.5882352,0.625,0.2605042,0.9183673,0.8571428,0.84999996,0.4,0.41666666,0.71428573,0.6153846,0.21739134,0.66666675,0.9196892,0.8940611,0.9000001,0.93999994,0.38881576,0.93800724,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57168543,0.19,,,,
2022-11-12 06:00:00,0.5652174,0.625,0.5882352,0.625,0.2605042,0.9183673,0.7142857,0.84999996,0.4,0.5,0.6428572,0.5384615,0.21739134,0.66666675,0.89637303,0.9036919,0.9000001,0.91999996,0.39802632,0.5132841,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815818,0.19,,,,
2022-11-12 08:00:00,0.5652174,0.625,0.52941173,0.625,0.2773109,0.9183673,0.64285713,0.84999996,0.4,0.5,0.6428572,0.5384615,0.21739134,0.66666675,0.9222798,0.8555378,0.9000001,0.91999996,0.37631577,0.5653136,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59151316,0.18,,,,
2022-11-12 10:00:00,0.6086956,0.625,0.52941173,0.625,0.2605042,0.8979592,0.64285713,0.79999995,0.4,0.41666666,0.6428572,0.5384615,0.21739134,0.66666675,0.9507773,0.9357946,0.9000001,0.91999996,0.40263158,0.5317343,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5717292,0.12,,,,
2022-11-12 12:00:00,0.6086956,0.625,0.52941173,0.625,0.2605042,0.8979592,0.64285713,0.79999995,0.4,0.41666666,0.6428572,0.5384615,0.21739134,0.66666675,0.9326425,0.8635634,0.8833334,0.9,0.38092107,0.5317343,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6152117,0.11,,,,
2022-11-12 14:00:00,0.6086956,0.625,0.52941173,0.625,0.25210083,0.9183673,0.7142857,0.9,0.4,0.41666666,0.71428573,0.5384615,0.21739134,0.66666675,0.97927463,0.8603532,0.8833334,0.91999996,0.375,0.59594095,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5731655,0.16,,,,
2022-11-12 16:00:00,0.6086956,0.625,0.5882352,0.625,0.2773109,0.9183673,0.78571427,0.84999996,0.4,0.41666666,0.71428573,0.5384615,0.21739134,0.66666675,0.9507773,0.8731943,0.8833334,0.91999996,0.38223684,0.47269368,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5807235,0.15,,,,
2022-11-12 18:00:00,0.5217392,0.625,0.5882352,0.625,0.26890755,0.9183673,0.78571427,0.84999996,0.4,0.41666666,0.71428573,0.5384615,0.21739134,0.66666675,0.9352332,0.93097925,0.8833334,0.91999996,0.40526313,0.7280442,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103862,0.15,,,,
2022-11-12 20:00:00,0.5652174,0.625,0.5882352,0.625,0.2773109,0.9183673,0.78571427,0.9499999,0.4,0.41666666,0.71428573,0.5384615,0.21739134,0.66666675,0.9222798,0.93097925,0.8833334,0.91999996,0.40592104,0.64022136,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048337,0.19,,,,
2022-11-13 00:00:00,0.6086956,0.625,0.5882352,0.625,0.2773109,0.9183673,0.78571427,0.84999996,0.4,0.5,0.71428573,0.6153846,0.21739134,0.66666675,0.9196892,0.88603544,0.9000001,0.93999994,0.3901316,0.4760147,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5727101,0.19,,,,
2022-11-13 02:00:00,0.5652174,0.625,0.52941173,0.625,0.31092435,0.9183673,0.8571428,0.84999996,0.6,0.5,0.7857143,0.6153846,0.30434784,0.66666675,0.72538865,0.8940611,0.9000001,0.93999994,0.39473683,0.4785977,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51016366,0.19,,,,
2022-11-13 04:00:00,0.6521738,0.625,0.52941173,0.625,0.25210083,0.9183673,0.7142857,0.9,0.4,0.5,0.6428572,0.6153846,0.30434784,0.66666675,0.9326425,0.91653293,0.8833334,0.91999996,0.39473683,0.45018443,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5515714,0.19,,,,
2022-11-13 06:00:00,0.5652174,0.625,0.5882352,0.625,0.2773109,0.9183673,0.78571427,0.84999996,0.4,0.5,0.6428572,0.5769231,0.2608696,0.66666675,0.9507773,0.8988764,0.9000001,0.93999994,0.40197366,0.5369003,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5382986,0.19,,,,
2022-11-13 08:00:00,0.6086956,0.5,0.5882352,0.625,0.29411763,0.9183673,0.78571427,0.84999996,0.4,0.41666666,0.71428573,0.5769231,0.21739134,0.66666675,0.89637303,0.83948636,0.8833334,0.91999996,0.37828946,0.4774907,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51610214,0.18,,,,
2022-11-13 10:00:00,0.6086956,0.5,0.5882352,0.625,0.26890755,0.9183673,0.7142857,0.84999996,0.4,0.5,0.6428572,0.5769231,0.2608696,0.66666675,0.968912,0.8571429,0.8833334,0.91999996,0.37434208,0.7143911,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5330218,0.18,,,,
2022-11-13 12:00:00,0.6086956,0.5,0.52941173,0.625,0.29411763,0.9183673,0.7142857,0.84999996,0.4,0.5,0.6428572,0.5769231,0.2608696,0.66666675,0.9170985,0.8972714,0.8833334,0.91999996,0.39407894,0.50036895,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5171349,0.17,,,,
2022-11-13 14:00:00,0.6521738,0.5,0.52941173,0.625,0.2605042,0.9183673,0.7142857,0.84999996,0.4,0.5,0.6428572,0.5769231,0.2608696,0.66666675,0.8601037,0.8780097,0.9000001,0.91999996,0.3855263,0.47933573,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5212821,0.16,,,,
2022-11-13 16:00:00,0.6521738,0.5,0.5882352,0.625,0.2605042,0.9183673,0.64285713,0.84999996,0.4,0.5,0.6428572,0.5769231,0.21739134,0.66666675,0.9507773,0.9036919,0.9000001,0.91999996,0.39342105,0.9309962,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53750795,0.17,,,,
2022-11-13 18:00:00,0.5652174,0.5,0.5882352,0.625,0.2773109,0.9183673,0.64285713,0.84999996,0.4,0.5,0.6428572,0.5769231,0.21739134,0.66666675,0.81347156,0.8780097,0.8833334,0.91999996,0.4,0.54095936,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5692737,0.15,,,,
2022-11-13 20:00:00,0.6086956,0.5,0.5882352,0.625,0.28571427,0.9183673,0.64285713,0.84999996,0.4,0.5,0.6428572,0.6153846,0.21739134,0.66666675,0.9145078,0.86998403,0.9000001,0.91999996,0.3835526,0.47785974,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5381534,0.19,,,,
2022-11-14 00:00:00,0.5652174,0.5,0.52941173,0.625,0.28571427,0.9183673,0.64285713,0.9499999,0.4,0.5,0.6428572,0.6153846,0.21739134,0.66666675,0.9041452,0.90208673,0.8833334,0.91999996,0.39605263,0.5007379,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53224725,0.18,,,,
2022-11-14 02:00:00,0.47826096,0.625,0.52941173,0.625,0.2773109,0.9183673,0.8571428,0.9499999,0.4,0.41666666,0.7857143,0.6153846,0.30434784,0.66666675,0.9196892,0.8780097,0.8833334,0.9,0.3855263,0.48450178,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6352786,0.19,,,,
2022-11-14 04:00:00,0.5217392,0.625,0.5882352,0.625,0.302521,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.71428573,0.6153846,0.30434784,0.66666675,0.5440415,0.9293741,0.9166667,0.91999996,0.40526313,0.60553503,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083255,0.15,,,,
2022-11-14 06:00:00,0.5652174,0.625,0.5882352,0.625,0.302521,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.71428573,0.6153846,0.30434784,0.66666675,0.94041455,0.8940611,0.9000001,0.91999996,0.39078948,0.4937269,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536752,0.15,,,,
2022-11-14 08:00:00,0.5652174,0.5,0.5882352,0.625,0.26890755,0.9183673,0.7142857,0.84999996,0.4,0.41666666,0.71428573,0.49999997,0.2608696,0.66666675,0.7487047,0.8443018,0.9000001,0.91999996,0.3736842,0.7845018,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5919873,0.14,,,,
2022-11-14 10:00:00,0.5652174,0.5,0.5882352,0.625,0.29411763,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.71428573,0.5384615,0.2608696,0.66666675,0.94041455,0.92134845,0.9000001,0.91999996,0.39934212,0.9479704,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58247554,0.15,,,,
2022-11-14 12:00:00,0.5652174,0.5,0.5882352,0.625,0.25210083,0.8979592,0.7142857,0.84999996,0.4,0.5,0.71428573,0.49999997,0.21739134,0.66666675,0.86528504,0.88603544,0.9000001,0.91999996,0.39144737,0.4955719,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62513393,0.14,,,,
2022-11-14 14:00:00,0.6086956,0.5,0.5882352,0.625,0.25210083,0.9183673,0.7142857,0.84999996,0.4,0.41666666,0.71428573,0.49999997,0.21739134,0.66666675,0.9326425,0.8587481,0.9000001,0.91999996,0.37697366,0.4734317,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59293664,0.13,,,,
2022-11-14 16:00:00,0.6086956,0.5,0.5882352,0.625,0.25210083,0.9183673,0.7142857,0.84999996,0.4,0.41666666,0.71428573,0.49999997,0.21739134,0.66666675,0.9041452,0.8731943,0.9000001,0.91999996,0.38421053,0.4852398,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6033165,0.15,,,,
2022-11-14 18:00:00,0.5217392,0.5,0.52941173,0.625,0.25210083,0.9183673,0.7142857,0.9499999,0.4,0.41666666,0.6428572,0.5384615,0.21739134,0.66666675,0.92487055,0.8619583,0.8666667,0.9,0.37763157,0.46937263,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67668927,0.17,,,,
2022-11-14 20:00:00,0.47826096,0.5,0.52941173,0.625,0.24369745,0.8979592,0.78571427,0.84999996,0.4,0.41666666,0.6428572,0.5384615,0.21739134,0.66666675,0.8212436,0.8571429,0.85,0.9,0.38618422,0.4848708,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6195462,0.19,,,,
2022-11-15 00:00:00,0.5217392,0.5,0.47058827,0.625,0.25210083,0.9183673,0.64285713,0.84999996,0.4,0.5,0.6428572,0.5769231,0.21739134,0.66666675,0.9663213,0.8972714,0.8833334,0.9,0.39407894,0.4937269,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6011013,0.19,,,,
2022-11-15 02:00:00,0.5217392,0.625,0.52941173,0.625,0.302521,0.9183673,0.7142857,0.84999996,0.4,0.41666666,0.6428572,0.6153846,0.30434784,0.66666675,0.9119172,0.8876405,0.8666667,0.91999996,0.3875,0.48450178,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6223355,0.15,,,,
2022-11-15 04:00:00,0.43478253,0.625,0.47058827,0.625,0.25210083,0.9387755,0.78571427,0.84999996,0.6,0.3333333,0.6428572,0.6153846,0.30434784,0.66666675,0.8290156,0.8908508,0.8666667,0.91999996,0.37828946,0.92287815,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672985,0.15,,,,
2022-11-15 06:00:00,0.5652174,0.5,0.52941173,0.5,0.31092435,0.9183673,0.78571427,0.84999996,0.4,0.41666666,0.6428572,0.5769231,0.17391309,0.66666675,0.94041455,0.8651686,0.8833334,0.91999996,0.38092107,0.48007375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62191355,0.15,,,,
2022-11-15 08:00:00,0.5652174,0.5,0.52941173,0.5,0.26890755,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.6428572,0.5769231,0.17391309,0.66666675,0.92487055,0.8619583,0.8833334,0.91999996,0.37763157,0.4767527,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355915,0.11,,,,
2022-11-15 10:00:00,0.5652174,0.5,0.5882352,0.5,0.2605042,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.6428572,0.5769231,0.17391309,0.66666675,0.9507773,0.91813815,0.8833334,0.91999996,0.39934212,0.51549804,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64381397,0.13,,,,
2022-11-15 12:00:00,0.6086956,0.5,0.5882352,0.5,0.26890755,0.8979592,0.7142857,0.84999996,0.4,0.5,0.6428572,0.5769231,0.17391309,0.66666675,0.9300519,0.8635634,0.8833334,0.91999996,0.37894732,0.96937263,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6391827,0.12,,,,
2022-11-15 14:00:00,0.6086956,0.5,0.5882352,0.5,0.2605042,0.8979592,0.64285713,0.9,0.4,0.41666666,0.5714286,0.5769231,0.17391309,0.66666675,0.9326425,0.92134845,0.8833334,0.91999996,0.4006579,0.9715866,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65621626,0.15,,,,
2022-11-15 16:00:00,0.5652174,0.5,0.5882352,0.5,0.2605042,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.6428572,0.6153846,0.17391309,0.66666675,0.82383424,0.8619583,0.8833334,0.91999996,0.37894732,0.48044273,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5735601,0.14,,,,
2022-11-15 18:00:00,0.6521738,0.5,0.64705896,0.5,0.28571427,0.9183673,0.57142854,0.9,0.4,0.5,0.5714286,0.6153846,0.21739134,0.66666675,0.9041452,0.93097925,0.8833334,0.91999996,0.40526313,0.6929889,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6270943,0.15,,,,
2022-11-15 20:00:00,0.6086956,0.5,0.5882352,0.5,0.25210083,0.9183673,0.7142857,0.84999996,0.2,0.5,0.6428572,0.5384615,0.21739134,0.66666675,0.9119172,0.8667737,0.9000001,0.93999994,0.37960526,0.48339477,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874773,0.19,,,,
2022-11-16 00:00:00,0.6086956,0.5,0.5882352,0.5,0.28571427,0.8979592,0.78571427,0.84999996,0.4,0.5,0.71428573,0.5384615,0.21739134,0.66666675,0.92746115,0.92134845,0.8833334,0.9,0.40263158,0.5483395,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6636145,0.19,,,,
2022-11-16 02:00:00,0.5652174,0.625,0.52941173,0.625,0.28571427,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.6428572,0.5384615,0.17391309,0.66666675,0.69430053,0.8876405,0.8833334,0.9,0.3855263,0.95498145,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251744,0.08,,,,
2022-11-16 04:00:00,0.6086956,0.625,0.52941173,0.625,0.302521,0.8979592,0.7142857,0.9499999,0.4,0.41666666,0.6428572,0.5384615,0.17391309,0.66666675,0.90932643,0.8571429,0.8666667,0.9,0.37565786,0.49335787,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106474,0.08,,,,
2022-11-16 06:00:00,0.5652174,0.625,0.5882352,0.625,0.31092435,0.9183673,0.7142857,0.84999996,0.4,0.41666666,0.5714286,0.5384615,0.17391309,0.66666675,0.9326425,0.8683789,0.8833334,0.91999996,0.38026315,0.9516604,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5258896,0.1,,,,
2022-11-16 08:00:00,0.5652174,0.5,0.5882352,0.5,0.31092435,0.9183673,0.7142857,0.84999996,0.4,0.41666666,0.6428572,0.5769231,0.17391309,0.66666675,0.88601047,0.8619583,0.8833334,0.91999996,0.37828946,0.4988929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284723,0.14,,,,
2022-11-16 10:00:00,0.6086956,0.5,0.5882352,0.5,0.25210083,0.8979592,0.7142857,0.84999996,0.4,0.5,0.6428572,0.6153846,0.21739134,0.66666675,0.92487055,0.93097925,0.8833334,0.91999996,0.40592104,0.72693723,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357437,0.15,,,,
2022-11-16 12:00:00,0.6086956,0.5,0.5882352,0.5,0.2773109,0.8979592,0.64285713,0.84999996,0.4,0.41666666,0.5714286,0.6153846,0.17391309,0.66666675,0.88601047,0.90529704,0.8833334,0.91999996,0.3986842,0.5317343,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50350314,0.14,,,,
2022-11-16 14:00:00,0.6086956,0.5,0.5882352,0.5,0.2773109,0.8979592,0.7142857,0.84999996,0.4,0.5,0.5714286,0.6153846,0.17391309,0.66666675,0.90932643,0.8603532,0.8833334,0.91999996,0.37894732,0.4963099,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51585263,0.13,,,,
2022-11-16 16:00:00,0.6086956,0.5,0.5882352,0.5,0.2773109,0.8979592,0.7142857,0.84999996,0.4,0.5,0.5714286,0.6153846,0.17391309,0.66666675,0.81347156,0.8683789,0.8833334,0.91999996,0.38881576,0.96826553,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042581,0.16,,,,
2022-11-16 18:00:00,0.5652174,0.5,0.5882352,0.5,0.2773109,0.8979592,0.7142857,0.84999996,0.4,0.5,0.6428572,0.6153846,0.17391309,0.66666675,0.9507773,0.9325843,0.9000001,0.93999994,0.40592104,0.6653136,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5549673,0.16,,,,
2022-11-16 20:00:00,0.6086956,0.5,0.64705896,0.5,0.302521,0.9183673,0.7142857,0.84999996,0.4,0.5,0.71428573,0.6153846,0.21739134,0.66666675,0.9507773,0.88443017,0.8833334,0.91999996,0.38486838,0.95682645,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50623685,0.14,,,,
2022-11-17 00:00:00,0.6086956,0.5,0.64705896,0.5,0.29411763,0.9183673,0.7142857,0.84999996,0.4,0.41666666,0.6428572,0.6153846,0.21739134,0.66666675,0.8756477,0.88282514,0.9000001,0.93999994,0.38881576,0.5158671,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313332,0.14,,,,
2022-11-17 02:00:00,0.6521738,0.5,0.52941173,0.625,0.2605042,0.8979592,0.7142857,0.84999996,0.4,0.5,0.6428572,0.6153846,0.21739134,0.66666675,0.79533684,0.9229535,0.8833334,0.91999996,0.40197366,0.97564566,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825552,0.11,,,,
2022-11-17 04:00:00,0.69565225,0.5,0.47058827,0.625,0.302521,0.8979592,0.7142857,0.84999996,0.4,0.5,0.6428572,0.6153846,0.21739134,0.66666675,0.95595866,0.8908508,0.9000001,0.91999996,0.38684207,0.9630996,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78095245,0.11,,,,
2022-11-17 06:00:00,0.6086956,0.5,0.64705896,0.5,0.26890755,0.9183673,0.7142857,0.9499999,0.4,0.41666666,0.6428572,0.6153846,0.17391309,0.66666675,0.9145078,0.8635634,0.8833334,0.91999996,0.37894732,0.4974169,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794574,0.11,,,,
2022-11-17 08:00:00,0.5652174,0.5,0.5882352,0.5,0.26890755,0.8979592,0.64285713,0.84999996,0.4,0.41666666,0.6428572,0.49999997,0.17391309,0.66666675,0.9378239,0.9293741,0.8833334,0.91999996,0.40592104,0.6107011,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76714957,0.1,,,,
2022-11-17 10:00:00,0.6086956,0.5,0.5882352,0.5,0.26890755,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.6428572,0.49999997,0.17391309,0.66666675,0.9015544,0.8539326,0.8833334,0.91999996,0.38026315,0.50258297,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76053524,0.11,,,,
2022-11-17 12:00:00,0.6086956,0.5,0.5882352,0.5,0.25210083,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.6428572,0.49999997,0.17391309,0.66666675,0.9015544,0.8539326,0.8833334,0.91999996,0.38026315,0.50258297,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374797,0.12,,,,
2022-11-17 14:00:00,0.6086956,0.5,0.5882352,0.5,0.26890755,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.5714286,0.49999997,0.17391309,0.66666675,0.88860106,0.86998403,0.8833334,0.91999996,0.39144737,0.5247232,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75511694,0.11,,,,
2022-11-17 16:00:00,0.5652174,0.5,0.5882352,0.5,0.26890755,0.8979592,0.78571427,0.84999996,0.4,0.41666666,0.5714286,0.49999997,0.17391309,0.66666675,0.9041452,0.8587481,0.8833334,0.91999996,0.37763157,0.4955719,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819311,0.12,,,,
2022-11-17 18:00:00,0.6086956,0.5,0.5882352,0.5,0.29411763,0.8775511,0.78571427,0.84999996,0.6,0.41666666,0.5714286,0.49999997,0.21739134,0.66666675,0.746114,0.8956662,0.9000001,0.9,0.38947368,0.9619926,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7550213,0.17,,,,
2022-11-17 20:00:00,0.5652174,0.5,0.5882352,0.5,0.302521,0.8775511,0.78571427,0.84999996,0.4,0.41666666,0.6428572,0.49999997,0.21739134,0.66666675,0.9196892,0.8940611,0.8833334,0.91999996,0.38947368,0.9638376,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79021025,0.19,,,,
2022-11-18 00:00:00,0.6086956,0.5,0.70588243,0.5,0.2605042,0.8979592,0.7142857,0.84999996,0.4,0.5,0.6428572,0.49999997,0.17391309,0.66666675,0.9015544,0.8635634,0.93333334,0.93999994,0.38881576,0.51180804,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78955233,0.19,,,,
2022-11-18 02:00:00,0.5652174,0.5,0.52941173,0.625,0.29411763,0.8979592,0.7142857,0.84999996,0.4,0.5,0.6428572,0.49999997,0.21739134,0.66666675,0.94041455,0.93097925,0.9000001,0.91999996,0.40592104,0.6332103,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7519889,0.11,,,,
2022-11-18 04:00:00,0.5652174,0.5,0.52941173,0.625,0.25210083,0.8979592,0.7142857,0.84999996,0.4,0.5,0.6428572,0.5769231,0.21739134,0.66666675,0.80569947,0.9101124,0.9166667,0.93999994,0.40328947,0.5719557,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82400715,0.1,,,,
2022-11-18 06:00:00,0.5652174,0.5,0.52941173,0.5,0.2605042,0.9183673,0.7142857,0.84999996,0.4,0.41666666,0.5714286,0.6153846,0.17391309,0.66666675,0.9170985,0.9325843,0.9000001,0.93999994,0.40526313,0.7601476,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7662908,0.1,,,,
2022-11-18 08:00:00,0.5652174,0.5,0.52941173,0.5,0.2605042,0.9183673,0.7142857,0.84999996,0.4,0.41666666,0.5714286,0.6153846,0.17391309,0.66666675,0.88860106,0.8715891,0.9000001,0.93999994,0.38289472,0.49926195,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7634138,0.12,,,,
2022-11-18 10:00:00,0.6086956,0.5,0.5882352,0.5,0.25210083,0.9183673,0.64285713,0.84999996,0.4,0.41666666,0.6428572,0.5384615,0.17391309,0.66666675,0.9170985,0.8587481,0.9000001,0.93999994,0.38026315,0.93874526,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7694992,0.11,,,,
2022-11-18 12:00:00,0.6086956,0.5,0.5882352,0.5,0.25210083,0.9183673,0.64285713,0.84999996,0.4,0.41666666,0.6428572,0.5384615,0.17391309,0.66666675,0.90932643,0.88603544,0.9000001,0.93999994,0.3855263,0.9461254,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7586071,0.1,,,,
2022-11-18 14:00:00,0.6086956,0.5,0.5882352,0.5,0.25210083,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.5714286,0.5769231,0.17391309,0.66666675,0.8264249,0.88122,0.9000001,0.93999994,0.39407894,0.5177121,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133163,0.11,,,,
2022-11-18 16:00:00,0.5652174,0.5,0.5882352,0.5,0.25210083,0.8979592,0.64285713,0.84999996,0.4,0.41666666,0.6428572,0.5769231,0.17391309,0.66666675,0.92746115,0.8619583,0.9000001,0.93999994,0.37697366,0.49225086,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77019775,0.1,,,,
2022-11-18 18:00:00,0.6086956,0.5,0.70588243,0.5,0.23529409,0.9183673,0.57142854,0.84999996,0.4,0.41666666,0.42857146,0.5769231,0.17391309,0.66666675,0.8626943,0.93097925,0.8666667,0.91999996,0.40592104,0.6206641,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7949773,0.16,,,,
2022-11-18 20:00:00,0.5652174,0.5,0.70588243,0.5,0.2773109,0.9183673,0.78571427,0.84999996,0.4,0.41666666,0.5714286,0.5769231,0.17391309,0.66666675,0.9015544,0.9036919,0.9000001,0.93999994,0.39605263,0.52029514,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7504617,0.16,,,,
2022-11-19 00:00:00,0.5652174,0.5,0.52941173,0.625,0.2605042,0.9183673,0.78571427,0.84999996,0.4,0.5,0.71428573,0.5769231,0.17391309,0.66666675,0.9145078,0.84269667,0.9000001,0.93999994,0.375,0.4863468,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761884,0.19,,,,
2022-11-19 02:00:00,0.6086956,0.5,0.52941173,0.625,0.302521,0.9387755,0.78571427,0.84999996,0.4,0.41666666,0.71428573,0.5769231,0.17391309,0.66666675,0.9378239,0.845907,0.9000001,0.91999996,0.37828946,0.49188185,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69780374,0.2,,,,
2022-11-19 04:00:00,0.5652174,0.5,0.52941173,0.5,0.302521,0.9183673,0.78571427,0.84999996,0.4,0.5,0.5714286,0.5769231,0.17391309,0.66666675,0.9378239,0.90690213,0.8833334,0.91999996,0.39671052,0.49188185,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035414,0.19,,,,
2022-11-19 06:00:00,0.5652174,0.5,0.52941173,0.5,0.26890755,0.9183673,0.78571427,0.84999996,0.4,0.41666666,0.6428572,0.5769231,0.17391309,0.66666675,0.9352332,0.8683789,0.9000001,0.93999994,0.37697366,0.50369,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101742,0.18,,,,
2022-11-19 08:00:00,0.5652174,0.5,0.52941173,0.5,0.2605042,0.8979592,0.7142857,0.84999996,0.4,0.41666666,0.5714286,0.5769231,0.17391309,0.66666675,0.84196895,0.82343507,0.9000001,0.93999994,0.37565786,0.5863468,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7148441,0.12,,,,
