YY-MM-DD HH:00,Место отбора,"Сод. Cl соед., мг/дм3","Сод. воды, % масс "
2021-10-18 16:00,КСУ БЕН-6 ,118.6,0.27
2021-10-18 22:00,КСУ БЕН-3 ,102.9,0.24
2021-10-19 04:00,КСУ-БЕН-2,161.7,0.3
2021-10-19 08:00,КСУ-БЕН-6,173.4,0.4
2021-10-19 10:00,КСУ БЕН-8,138.5,0.4
2021-10-19 16:00,КСУ БЕН-6,179.1,0.4
2021-10-19 18:00,КСУ БЕН-8,167,0.4
2021-10-19 22:00,КСУ-БЕН-3,86.8,0.18
2021-10-20 04:00,КСУ-БЕН-3,132.3,0.24
2021-10-20 10:00,КСУ БЕН-9,149.6,0.24
2021-10-20 12:00,КСУ БЕН-2,128.9,0.24
2021-10-20 16:00,КСУ БЕН-7,143.1,0.21
2021-10-20 22:00,КСУ БЕН-4,111.4,0.27
2021-10-21 04:00,КСУ-БЕН-3,106.9,0.27
2021-10-21 10:00,КСУ-БЕН-1,90.7,0.24
2021-10-21 16:00,КСУ БЕН-7,88.9,0.24
2021-10-21 22:00,КСУ БЕН-6,120.5,0.3
2021-10-22 04:00,КСУ-БЕН-3,122.1,0.3
2021-10-22 10:00,КСУ-БЕН-1,115,0.27
2021-10-22 16:00,КСУ БЕН-8,156.8,0.27
2021-10-22 22:00,КСУ БЕН-6,79.1,0.21
2021-10-23 04:00,КСУ БЕН 3,86.5,0.21
2021-10-23 10:00,КСУ БЕН-2,187.9,0.24
2021-10-23 12:00,КСУ БЕН-4,160.2,0.21
2021-10-23 16:00,КСУ БЕН -9,165.3,0.21
2021-10-23 22:00,КСУ БЕН-7,163.1,0.27
2021-10-24 04:00,КСУ БЕН-6,146.1,0.27
2021-10-24 07:00,КСУ БЕН-1,151.3,0.21
2021-10-24 11:00,КСУ БЕН-6,161.4,0.18
2021-10-24 14:00,КСУ БЕН-9,159.7,0.24
2021-10-24 17:00,КСУ БЕН-3,172.3,0.21
2021-10-24 19:00,КСУ БЕН-6,204,0.21
2021-10-24 22:00,КСУ БЕН-9,194.4,0.27
2021-10-25 00:00,КСУ БЕН-2,149.2,0.3
2021-10-25 04:00,КСУ БЕН-9,159.6,0.3
2021-10-25 10:00,КСУ БЕН-6,145.8,0.27
2021-10-25 16:00,КСУ БЕН-3,129.7,0.27
2021-10-25 22:00,КСУ БЕН-1,155.2,0.15
2021-10-26 04:00,КСУ БЕН-9,139.2,0.27
2021-10-26 10:00,КСУ БЕН-7,134.2,0.4
2021-10-26 12:00,КСУ БЕН-1,153,0.3
2021-10-26 16:00,КСУ БЕН-6,98.6,0.21
2021-10-26 22:00,КСУ БЕН-3,159.4,0.4
2021-10-27 04:00,КСУ БЕН-2,167.8,0.24
2021-10-27 10:00,КСУ БЕН-9,181.3,0.3
2021-10-27 16:00,КСУ БЕН-8,175.1,0.24
2021-10-27 22:00,КСУ БЕН-6,148.4,0.24
2021-10-28 04:00,КСУ БЕН-4,162.5,0.24
2021-10-28 08:00,КСУ БЕН-9,167.6,0.21
2021-10-28 11:00,КСУ-БЕН-4,162.3,0.18
2021-10-28 13:00,КСУ БЕН-8,141.1,0.12
2021-10-28 16:00,КСУ БЕН-2,178.8,0.09
2021-10-28 20:00,КСУ БЕН-6,131.5,0.15
2021-10-28 22:00,КСУ БЕН-9,109.4,0.15
2021-10-29 04:00,КСУ БЕН-7,108.1,0.15
2021-10-29 10:00,КСУ БЕН-4,95.9,0.21
2021-10-29 16:00,КСУ БЕН-2,88.6,0.24
2021-10-29 22:00,КСУ БЕН-1,124.5,0.27
2021-10-30 04:00,КСУ БЕН-8,199.8,0.3
2021-10-30 07:00,КСУ БЕН-3,198.9,0.27
2021-10-30 10:00,КСУ БЕН-9,187,0.27
2021-10-30 16:00,КСУ БЕН-4,139.6,0.21
2021-10-30 22:00,КСУ БЕН-4,124.5,0.27
2021-10-31 04:00,КСУ БЕН-3,80.1,0.09
2021-10-31 10:00,КСУ БЕН-2,98.7,0.3
2021-10-31 16:00,КСУ БЕН-1,103.8,0.3
2021-10-31 22:00,КСУ БЕН-1,133.3,0.4
2021-11-01 04:00,КСУ БЕН-9,132.5,0.4
2021-11-01 10:00,КСУ БЕН-8,117.5,0.3
2021-11-01 16:00,КСУ БЕН-7,129.7,0.24
2021-11-01 20:00,КСУ БЕН-2,135.6,0.21
2021-11-02 00:00,КСУ БЕН-8,142.4,0.21
2021-11-02 04:00,КСУ БЕН4,155.4,0.21
2021-11-02 10:00,КСУ-БЕН-3,107.2,0.3
2021-11-02 16:00,КСУ БЕН-3,120.8,0.15
2021-11-02 22:00,КСУ БЕН-9,120.6,0.3
2021-11-03 04:00,КСУ БЕН-8,95.2,0.24
2021-11-03 10:00,КСУ БЕН-6,132.5,0.5
2021-11-03 16:00,КСУ БЕН-4,114.3,0.3
2021-11-03 22:00,КСУ БЕН-3,99.6,0.27
2021-11-04 04:00,КСУ БЕН-2,93.6,0.3
2021-11-04 10:00,КСУ БЕН-2,100.3,0.23
2021-11-04 16:00,КСУ БЕН-1,119.9,0.35
2021-11-04 22:00,КСУ БЕН-9,78,0.27
2021-11-05 04:00,КСУ БЕН-8,84.1,0.6
2021-11-05 08:00,КСУ БЕН-3,133.3,0.21
2021-11-05 10:00,КСУ БЕН-6,124.2,0.21
2021-11-05 16:00,КСУ БЕН-4,116.5,0.3
2021-11-05 20:00,КСУ БЕН-1,157.9,0.27
2021-11-05 22:00,КСУ БЕН-3,160,0.3
2021-11-06 01:00,КСУ БЕН-8,137.7,0.3
2021-11-06 04:00,КСУ БЕН-2,133.1,0.3
2021-11-06 10:00,КСУ-БЕН9,143.8,0.4
2021-11-06 16:00,КСУ-БЕН8,135.6,0.4
2021-11-06 22:00,КСУ БЕН-7,135.5,0.27
2021-11-07 04:00,КСУ БЕН-6,115.1,0.27
2021-11-07 10:00,КСУ БЕН-3,138,0.3
2021-11-07 16:00,КСУ БЕН-1,134.7,0.4
2021-11-07 22:00,КСУ БЕН-8,123.4,0.3
2021-11-08 04:00,КСУ БЕН-7,131.4,0.3
2021-11-08 10:00,КСУ БЕН-4,104.8,0.35
2021-11-08 16:00,КСУ БЕН-2,121.5,0.4
2021-11-08 22:00,КСУ БЕН-8,49.2,0.4
2021-11-09 04:00,КСУ БЕН-6,80.5,0.5
2021-11-09 10:00,КСУ БЕН-3,100.7,0.3
2021-11-09 16:00,КСУ БЕН-2,82.8,0.3
2021-11-09 22:00,КСУ БЕН-9,50.7,0.27
2021-11-10 04:00,КСУ БЕН-7,93.6,0.27
2021-11-10 10:00,КСУ БЕН-3,67.8,0.24
2021-11-10 16:00,КСУ БЕН-1,49.6,0.3
2021-11-10 22:00,КСУ БЕН-9,157,0.35
2021-11-11 04:00,КСУ БЕН-7,82,0.4
2021-11-11 10:00,КСУ БЕН-4,95.1,0.3
2021-11-11 16:00,КСУ БЕН-2,87.5,0.4
2021-11-11 22:00,КСУ БЕН-9,78.5,0.4
2021-11-12 04:00,КСУ БЕН-6,140.8,0.3
2021-11-12 10:00,КСУ БЕН-4,99.8,0.27
2021-11-12 14:00,КСУ БЕН-9,42.3,0.29
2021-11-12 16:00,КСУ БЕН-2,74,0.21
2021-11-12 17:00,КСУ БЕН-4,57.9,0.29
2021-11-12 19:00,КСУ БЕН-7,39.5,0.3
2021-11-12 22:00,КСУ БЕН-1,52.3,0.4
2021-11-13 04:00,КСУ-БЕН-9,78.5,0.27
2021-11-13 10:00,КСУ-БЕН-8,101.1,0.4
2021-11-13 16:00,КСУ-БЕН-6,137,0.35
2021-11-13 21:00,КСУ БЕН-2,171.6,0.5
2021-11-14 01:00,КСУ БЕН-8,217,0.5
2021-11-14 04:00,КСУ БЕН-2,193.5,0.5
2021-11-14 10:00,КСУ-БЕН9,140.3,0.3
2021-11-14 16:00,КСУ-БЕН8,122.7,0.4
2021-11-14 22:00,КСУ БЕН-6,143.1,0.4
2021-11-15 04:00,КСУ БЕН-4,134.8,0.4
2021-11-15 10:00,КСУ БЕН-2,167.6,0.4
2021-11-15 14:00,КСУ БЕН-7,114.1,0.45
2021-11-15 16:00,КСУ БЕН-4,141.1,0.5
2021-11-15 21:00,КСУ БЕН-6,180.4,0.4
2021-11-16 01:00,КСУ БЕН-1,105.6,0.4
2021-11-16 04:00,КСУ БЕН-6,95,0.5
2021-11-16 10:00,КСУ-БЕН3,76.4,0.4
2021-11-16 16:00,КСУ-БЕН1,154.5,0.5
2021-11-16 22:00,КСУ БЕН-9,129,0.27
2021-11-17 04:00,КСУ БЕН-7,110.2,0.21
2021-11-17 10:00,КСУ БЕН-4,107.6,0.6
2021-11-17 13:00,КСУ БЕН-8,155.5,0.4
2021-11-17 20:00,КСУ БЕН-4,389.3,0.4
2021-11-17 21:00,КСУ БЕН-7,648.5,1
2021-11-17 22:00,КСУ БЕН-7,183.7,0.45
2021-11-17 23:00,КСУ БЕН-9,132.1,0.4
2021-11-18 01:00,КСУ БЕН-2,165.4,0.4
2021-11-18 04:00,КСУ БЕН-7,117.2,0.5
2021-11-18 09:00,КСУ БЕН-4,121.2,0.3
2021-11-18 13:00,КСУ БЕН-9,130,0.4
2021-11-18 16:00,КСУ БЕН-4,146.5,0.27
2021-11-18 19:00,КСУ БЕН-8,125.9,0.24
2021-11-18 22:00,КСУ БЕН-2,140.9,0.24
2021-11-19 04:00,КСУ БЕН-9,142.4,0.24
2021-11-19 07:00,КСУ БЕН-4,203,0.18
2021-11-19 08:00,КСУ БЕН-6,123.8,0.18
2021-11-19 10:00,КСУ БЕН-8,197.7,0.4
2021-11-19 11:00,КСУ-БЕН-9,136.6,0.15
2021-11-19 13:00,КСУ БЕН-2,159.1,0.3
2021-11-19 16:00,КСУ-БЕН-9,235.2,0.4
2021-11-19 19:00,КСУ БЕН-3,149.2,0.4
2021-11-19 22:00,КСУ БЕН-7,113,0.4
2021-11-20 01:00,КСУ БЕН-1,147.5,0.4
2021-11-20 04:00,КСУ БЕН-4,85.4,0.5
2021-11-20 07:00,КСУ БЕН-9,137.7,0.5
2021-11-20 10:00,КСУ БЕН-3,135.2,0.5
2021-11-20 13:00,КСУ БЕН-7,162.8,0.27
2021-11-20 16:00,КСУ БЕН-2,170.8,0.3
2021-11-20 18:00,КСУ БЕН-3,121.8,0.24
2021-11-20 20:00,КСУ БЕН-7,148.9,0.18
2021-11-20 22:00,КСУ БЕН-9,154.5,0.24
2021-11-21 03:00,КСУ БЕН-7,143.8,0.3
2021-11-21 06:00,КСУ БЕН-1,212.4,0.27
2021-11-21 08:00,КСУ БЕН-6,181,0.8
2021-11-21 10:00,КСУ БЕН-9,220.1,0.7
2021-11-21 15:00,КСУ БЕН-4,215.5,0.27
2021-11-21 17:00,КСУ БЕН-7,163.9,0.27
2021-11-21 20:00,КСУ БЕН-1,148.9,0.24
2021-11-21 23:00,КСУ БЕН-6,185.2,0.2
2021-11-22 04:00,КСУ БЕН-2,153.4,0.26
2021-11-22 10:00,КСУ БЕН-2,204.9,0.3
2021-11-22 14:00,КСУ БЕН-7,174.3,0.27
2021-11-22 18:00,КСУ БЕН-3,152.9,0.3
2021-11-22 22:00,КСУ БЕН-9,47.5,0.12
2021-11-24 00:00,КСУ БЕН-2,193.9,0.24
2021-11-24 03:00,КСУ БЕН-6,241.1,0.21
2021-11-24 06:00,КСУ БЕН-8,222.2,0.26
2021-11-24 10:00,КСУ БЕН-4,184.7,0.4
2021-11-24 12:00,КСУ БЕН-7,160.7,0.3
2021-11-24 14:00,КСУ БЕН-9,226,0.27
2021-11-24 17:00,КСУ БЕН-4,205.3,0.24
2021-11-24 20:00,КСУ БЕН-7,239.9,0.6
2021-11-24 22:00,КСУ БЕН-9,160.9,0.24
2021-11-24 23:00,КСУ БЕН-7,143.2,0.12
2021-11-24 23:00,КСУ БЕН-7,143.2,0.12
2021-11-25 01:00,КСУ БЕН-3,154.8,0.12
2021-11-25 04:00,КСУ БЕН-7,160.8,0.24
2021-11-25 07:00,КСУ БЕН-1,163.9,0.4
2021-11-25 09:00,КСУ БЕН-4,145.2,0.4
2021-11-25 10:00,КСУ БЕН-6,151.7,0.4
2021-11-25 11:00,КСУ БЕН-7,136.9,0.4
2021-11-25 13:00,КСУ БЕН-9,252.2,0.9
2021-11-25 16:00,КСУ-БЕН-3,143.2,0.24
2021-11-25 18:00,КСУ БЕН-6,120.3,0.3
2021-11-25 19:00,КСУ БЕН-7,110,0.21
2021-11-25 21:00,КСУ БЕН -1,189.4,0.3
2021-11-25 23:00,КСУ БЕН-4,143.2,0.12
2021-11-26 02:00,КСУ БЕН-7,188.4,0.21
2021-11-26 05:00,КСУ БЕН-7,219.6,0.3
2021-11-26 07:00,КСУ БЕН-4,203.2,0.12
2021-11-26 10:00,КСУ БЕН-7,284,0.24
2021-11-26 12:00,КСУ БЕН-1,184,0.21
2021-11-26 14:00,КСУ БЕН-4,130,0.24
2021-11-26 16:00,КСУ БЕН-7,127.2,0.27
2021-11-26 18:00,КСУ БЕН-9,196.6,0.4
2021-11-26 20:00,КСУ БЕН-2 ,173.2,0.4
2021-11-26 22:00,КСУ БЕН -6,193,0.4
2021-11-27 00:00,КСУ БЕН -8,177.1,0.4
2021-11-27 02:00,КСУ БЕН -1,149.1,0.5
2021-11-27 04:00,КСУ БЕН -6,215.8,0.4
2021-11-27 05:00,КСУ БЕН -7,244,0.3
2021-11-27 06:00,КСУ БЕН -8,140.7,0.27
2021-11-27 08:00,КСУ БЕН -1,144.7,0.3
2021-11-27 10:00,КСУ БЕН -8,113,0.3
2021-11-27 12:00,КСУ БЕН -1,217.5,0.4
2021-11-27 14:00,КСУ БЕН -3,208.2,0.27
2021-11-27 16:00,КСУ БЕН -6,240.6,0.24
2021-11-27 18:00,КСУ БЕН -8,202.2,0.4
2021-11-27 20:00,КСУ БЕН -1,194.7,0.4
2021-11-27 22:00,КСУ БЕН -3,225.4,0.27
2021-11-27 22:00,КСУ БЕН -3,225.4,0.27
2021-11-28 00:00,КСУ БЕН -7,233,0.5
2021-11-28 03:00,КСУ БЕН -9,98.4,0.27
2021-11-28 05:00,КСУ БЕН -3,220.7,0.24
2021-11-28 07:00,КСУ БЕН -6,167.2,0.3
2021-11-28 09:00,КСУ БЕН -8,231.7,0.3
2021-11-28 11:00,КСУ БЕН -1,249.1,0.4
2021-11-28 13:00,КСУ БЕН -4,232,0.3
2021-11-28 16:00,КСУ БЕН -8,134,0.26
2021-11-28 18:00,КСУ БЕН -1,86.5,0.26
2021-11-28 20:00,КСУ БЕН-3,123.5,0.15
2021-11-28 21:00,КСУ БЕН-4,110.6,0.06
2021-11-28 22:00,КСУ БЕН-6,101.1,0.09
2021-11-28 23:00,КСУ БЕН-8,113.3,0.03
2021-11-29 00:00,КСУ БЕН-9,108,0.03
2021-11-29 01:00,КСУ БЕН-1,90.6,0.06
2021-11-29 02:00,КСУ БЕН-2 ,97.4,0.09
2021-11-29 03:00,КСУ БЕН-3,98.6,0.06
2021-11-29 04:00,КСУ БЕН-4,94.1,0.06
2021-11-29 05:00,КСУ БЕН-7,86.5,0.06
2021-11-29 07:00,КСУ БЕН-8,153.4,0.12
2021-11-29 09:00,КСУ БЕН-9,101.6,0.06
2021-11-29 11:00,КСУ БЕН-3,86.8,0.06
2021-11-29 13:00,КСУ-БЕН-6,89.7,0.06
2021-11-29 15:00,КСУ БЕН-8 ,92.2,0.06
2021-11-29 17:00,КСУ БЕН-1 ,102.9,0.06
2021-11-29 19:00,КСУ БЕН-4 ,105.6,0.08
2021-11-29 22:00,КСУ БЕН-8 ,95.8,0.09
2021-11-30 01:00,КСУ БЕН-2,90,0.08
2021-11-30 04:00,КСУ БЕН-6,97.2,0.06
2021-11-30 07:00,КСУ БЕН-9,86.8,0.06
2021-11-30 10:00,КСУ БЕН-4,98.6,0.06
2021-11-30 13:00,КСУ-БЕН-8,157.4,0.06
2021-11-30 16:00,КСУ-БЕН-4,108.6,0.12
2021-11-30 19:00,КСУ БЕН -8,98.2,0.27
2021-11-30 20:00,КСУ БЕН -3,50.3,0.09
2021-12-01 01:00,КСУ БЕН-7,82.8,0.09
2021-12-01 04:00,КСУ БЕН-2,76.9,0.06
2021-12-01 07:00,КСУ БЕН-6,70.6,0.09
2021-12-01 10:00,КСУ БЕН-2,75.3,0.09
2021-12-01 13:00,КСУ БЕН-6,77.8,0.03
2021-12-01 16:00,КСУ БЕН-1,80.5,0.03
2021-12-01 22:00,КСУ БЕН-9,61.2,0.03
2021-12-02 04:00,КСУ БЕН-7,65.9,0.06
2021-12-02 10:00,КСУ БЕН-6,67,0.08
2021-12-02 16:00,КСУ БЕН-7,72,0.03
2021-12-03 04:00,КСУ-,140,0.06
2021-12-03 05:00,КСУ-6,119.7,0.06
2021-12-03 10:00,КСУ БЕН-3,44.3,0.06
2021-12-03 16:00,КСУ БЕН-2,83.7,0.06
2021-12-03 22:00,КСУ БЕН-1,159.1,0.18
2021-12-04 01:00,КСУ-БЕН-6,77.1,0.06
2021-12-04 04:00,КСУ-БЕН-1,77.9,0.12
2021-12-04 10:00,КСУ БЕН-9,76.6,0.03
2021-12-04 16:00,КСУ БЕН-8,76.7,0.06
2021-12-04 22:00,КСУ БЕН-8,70.9,0.03
2021-12-05 04:00,КСУ-БЕН-8,78.8,0.09
2021-12-05 10:00,КСУ-БЕН-7,64.9,0.06
2021-12-05 16:00,КСУ БЕН-6,62.5,0.09
2021-12-05 22:00,КСУ БЕН-4,93.9,0.06
2021-12-06 04:00,КСУ-БЕН-3,84.9,0.09
2021-12-06 10:00,КСУ БЕН-4,69.7,0.03
2021-12-06 16:00,КСУ БЕН-4,80.1,0.06
2021-12-06 22:00,КСУ-БЕН-4,57.2,0.06
2021-12-07 04:00,КСУ-БЕН3,70.4,0.09
2021-12-07 10:00,КСУ БЕН-3,69.4,0.03
2021-12-07 16:00,КСУ БЕН-2,66.7,0.06
2021-12-07 22:00,КСУ БЕН-2,88.9,0.06
2021-12-08 04:00,КСУ БЕН-2,94.7,0.06
2021-12-08 10:00,КСУ БЕН-3,82.4,0.09
2021-12-08 12:00,КСУ БЕН-7,84.9,0.06
2021-12-08 14:00,КСУ БЕН-9,111.5,0.03
2021-12-08 16:00,КСУ БЕН-3,113.5,0.12
2021-12-08 18:00,КСУ БЕН-6,103.8,0.06
2021-12-08 20:00,КСУ БЕН-8,132.7,0.21
2021-12-08 22:00,КСУ БЕН-2,164.5,0.18
2021-12-09 00:00,КСУ-БЕН-4,165.1,0.21
2021-12-09 02:00,КСУ-БЕН-7,129.5,0.21
2021-12-09 04:00,КСУ-БЕН-1,134.8,0.24
2021-12-09 06:00,КСУ БЕН-3,131.2,0.21
2021-12-09 08:00,КСУ БЕН-7,114.2,0.21
2021-12-09 10:00,КСУ БЕН-1 ,127.3,0.18
2021-12-09 12:00,КСУ БЕН-4,102.7,0.15
2021-12-09 14:00,КСУ БЕН-7,99.1,0.21
2021-12-09 16:00,КСУ БЕН-9,119.2,0.18
2021-12-09 18:00,КСУ БЕН-3,110.4,0.15
2021-12-09 20:00,КСУ БЕН-6,134.4,0.15
2021-12-09 22:00,КСУ БЕН-9,125,0.15
2021-12-10 00:00,КСУ БЕН-1 ,100.4,0.15
2021-12-10 03:00,КСУ-БЕН-6,209.3,0.15
2021-12-10 05:00,КСУ-БЕН-8,203,0.15
2021-12-10 08:00,КСУ БЕН-3,97.4,0.18
2021-12-10 10:00,КСУ БЕН-6,115,0.18
2021-12-10 12:00,КСУ БЕН-3,134.3,0.21
2021-12-10 14:00,КСУ БЕН-2,153.4,0.21
2021-12-10 16:00,КСУ БЕН-4,142.6,0.21
2021-12-10 18:00,КСУ БЕН-8,81.4,0.21
2021-12-10 20:00,КСУ БЕН-1,109.7,0.3
2021-12-10 22:00,КСУ БЕН-3,100.2,0.27
2021-12-11 00:00,КСУ-БЕН-7,91,0.21
2021-12-11 04:00,КСУ-БЕН-2,112.6,0.24
2021-12-11 08:00,КСУ БЕН-9,117.9,0.24
2021-12-11 12:00,КСУ БЕН-8,115,0.24
2021-12-11 16:00,КСУ БЕН-6,121.6,0.21
2021-12-11 20:00,КСУ-БЕН2,142.4,0.24
2021-12-12 00:00,КСУ-БЕН-7,178.6,0.27
2021-12-12 03:00,КСУ-БЕН-2,139.2,0.21
2021-12-12 05:00,КСУ-БЕН-6,151.2,0.24
2021-12-12 07:00,КСУ БЕН-1,136.7,0.21
2021-12-12 10:00,КСУ БЕН-7,140.5,0.15
2021-12-12 13:00,КСУ БЕН-2,140.3,0.12
2021-12-12 16:00,КСУ БЕН-7,131.6,0.15
2021-12-12 19:00,КСУ БЕН-1,121.9,0.4
2021-12-12 22:00,КСУ БЕН-6,125.2,0.24
2021-12-13 01:00,КСУ-БЕН9,154,0.5
2021-12-13 04:00,КСУ БЕН-3,140.1,0.24
2021-12-13 08:00,КСУ БЕН-9,143.7,0.4
2021-12-13 11:00,КСУ БЕН-4,139.2,0.27
2021-12-13 14:00,КСУ БЕН-8,119.4,0.21
2021-12-13 17:00,КСУ БЕН-2,193.7,0.24
2021-12-13 18:00,КСУ БЕН-3,377.4,0.24
2021-12-13 19:00,КСУ БЕН-6,904.1,1.2
2021-12-13 21:00,КСУ БЕН-8,189.4,0.18
2021-12-13 23:00,КСУ-БЕН-2,116.3,0.12
2021-12-14 02:00,КСУ-БЕН-6,123.2,0.12
2021-12-14 05:00,КСУ-БЕН-9,155.7,0.18
2021-12-14 08:00,КСУ БЕН-4,161.5,0.24
2021-12-14 10:00,КСУ БЕН-7,251.8,0.24
2021-12-14 12:00,КСУ БЕН-2,176.5,0.24
2021-12-14 14:00,КСУ БЕН-2,194.9,0.24
2021-12-14 16:00,КСУ БЕН-4,176.3,0.3
2021-12-14 18:00,КСУ БЕН-7,129.5,0.3
2021-12-14 21:00,КСУ БЕН-1,180.3,0.18
2021-12-15 00:00,КСУ-БЕН-4,126.3,0.15
2021-12-15 02:00,КСУ-БЕН-8,117.2,0.21
2021-12-15 05:00,КСУ-БЕН-2,117.6,0.12
2021-12-15 07:00,КСУ БЕН-4,141.8,0.15
2021-12-15 09:00,КСУ БЕН-8,146.9,0.15
2021-12-15 11:00,КСУ БЕН-1,136.8,0.18
2021-12-15 13:00,КСУ БЕН-3,142.5,0.24
2021-12-15 15:00,КСУ БЕН-6,88.1,0.3
2021-12-15 17:00,КСУ БЕН-9,77.1,0.27
2021-12-15 20:00,КСУ БЕН-3,173.8,0.5
2021-12-15 22:00,КСУ БЕН-6,122.8,0.21
2021-12-16 00:00,КСУ БЕН-9,128.9,0.18
2021-12-16 02:00,КСУ-БЕН-2,113.7,0.3
2021-12-16 07:00,КСУ БЕН-9,115.2,0.3
2021-12-16 09:00,КСУ БЕН-2,105.9,0.18
2021-12-16 11:00,КСУ БЕН-6,102.2,0.21
2021-12-16 13:00,КСУ БЕН-8,102,0.18
2021-12-16 15:00,КСУ БЕН-1,123.7,0.12
2021-12-16 17:00,КСУ БЕН-3,105.5,0.24
2021-12-16 20:00,КСУ-БЕН7,121.5,0.24
2021-12-17 00:00,КСУ-БЕН3,134.6,0.3
2021-12-17 04:00,КСУ-БЕН-8,113.1,0.3
2021-12-17 08:00,КСУ-БЕН-4,92.1,0.21
2021-12-17 13:00,КСУ-БЕН-2,138.4,0.24
2021-12-17 16:00,КСУ-БЕН-6,96.6,0.24
2021-12-17 20:00,КСУ БЕН-2,136.1,0.12
2021-12-18 00:00,КСУ БЕН-7,120.1,0.09
2021-12-18 04:00,КСУ БЕН-2,87,0.15
2021-12-18 08:00,КСУ-БЕН-8,132.6,0.27
2021-12-18 12:00,КСУ-БЕН-4,102,0.27
2021-12-18 16:00,КСУ-БЕН-9,117.8,0.27
2021-12-18 20:00,КСУ БЕН-6 ,112.3,0.35
2021-12-19 00:00,КСУ БЕН-1,74.4,0.3
2021-12-19 04:00,КСУ БЕН -7,72.9,0.21
2021-12-19 08:00,КСУ БЕН -2,103.9,0.3
2021-12-19 12:00,КСУ БЕН -8,111.4,0.3
2021-12-19 16:00,КСУ БЕН -3,97.7,0.24
2021-12-19 20:00,КСУ БЕН-8,105.3,0.27
2021-12-20 00:00,КСУ БЕН-4,86.7,0.24
2021-12-20 04:00,КСУ БЕН-9,93.6,0.27
2021-12-20 08:00,КСУ БЕН-6,113.6,0.09
2021-12-20 12:00,КСУ БЕН-1,108.5,0.09
2021-12-20 16:00,КСУ БЕН-8,132.2,0.27
2021-12-20 20:00,КСУ БЕН-3,105.3,0.3
2021-12-21 00:00,КСУ БЕН-8,103.5,0.24
2021-12-21 04:00,КСУ БЕН-3,127,0.4
2021-12-21 08:00,КСУ БЕН-8,111.3,0.24
2021-12-21 16:00,КСУ БЕН-1,123.3,0.3
2021-12-21 20:00,КСУ БЕН-6,95.5,0.09
2021-12-22 04:00,КСУ БЕН-7 ,115,0.09
2021-12-22 10:00,КСУ БЕН-6 ,94.9,0.24
2021-12-22 16:00,КСУ БЕН-2 ,97.8,0.24
2021-12-22 22:00,КСУ БЕН-1 ,91.5,0.24
2021-12-23 04:00,КСУ БЕН-8,104.3,0.24
2021-12-23 09:00,КСУ БЕН-4,88.8,0.24
2021-12-23 16:00,КСУ БЕН-2,105.1,0.24
2021-12-23 20:00,КСУ БЕН -1 ,154,0.24
2021-12-24 04:00,КСУ БЕН -7 ,149.7,0.24
2021-12-24 10:00,КСУ БЕН -6 ,140.8,0.09
2021-12-24 16:00,КСУ БЕН -3 ,128.4,0.09
2021-12-24 22:00,КСУ БЕН -1,128,0.09
2021-12-25 04:00,КСУ БЕН -8 ,197.1,0.09
2021-12-25 10:00,КСУ БЕН -7 ,159.2,0.4
2021-12-25 16:00,КСУ БЕН -4 ,134.4,0.4
2021-12-25 22:00,КСУ БЕН -2 ,129.3,0.4
2021-12-25 23:00,КСУ,170.7,0.4
2021-12-26 04:00,КСУ БЕН-8,136,0.4
2021-12-26 17:00,КСУ БЕН-2,286.3,0.7
2021-12-26 19:00,КСУ БЕН -6,120,0.4
2021-12-26 21:00,КСУ БЕН -8,67.2,0.5
2021-12-27 01:00,КСУ БЕН-4 ,109.2,0.4
2021-12-27 04:00,КСУ БЕН-9 ,59.6,0.4
2021-12-27 10:00,КСУ БЕН-8 ,234.2,0.5
2021-12-27 16:00,КСУ БЕН-6 ,177,0.5
2021-12-27 22:00,КСУ БЕН-3,177,0.4
2021-12-28 04:00,КСУ БЕН-2,143.7,0.4
2021-12-28 06:00,КСУ БЕН-3 ,200.6,0.6
2021-12-28 07:00,КСУ БЕН-6 ,143.6,0.4
2021-12-28 10:00,КСУ БЕН-9 ,125.2,0.4
2021-12-28 15:00,КСУ БЕН-6 ,152.6,0.5
2021-12-28 18:00,КСУ БЕН-9 ,83.3,0.3
2021-12-28 20:00,КСУ БЕН-2,126.2,0.4
2021-12-28 22:00,КСУ БЕН-4,85.1,0.3
2021-12-29 04:00,КСУ БЕН-2,145.3,0.5
2021-12-29 10:00,КСУ БЕН-9,118.2,0.6
2021-12-29 16:00,КСУ БЕН-7,90.9,0.6
2021-12-29 18:00,КСУ БЕН-9,134.7,0.4
2021-12-29 20:00,КСУ БЕН-2,122.9,0.4
2021-12-29 22:00,КСУ БЕН-6,95.9,0.4
2021-12-30 00:00,КСУ БЕН-8,95.3,0.5
2021-12-30 02:00,КСУ БЕН-1,97.3,0.4
2021-12-30 04:00,КСУ БЕН-3,95.8,0.4
2021-12-30 06:00,КСУ БЕН-6,150.8,0.5
2021-12-30 08:00,КСУ БЕН-8,108.5,0.3
2021-12-30 10:00,КСУ БЕН-2,111.5,0.21
2021-12-30 12:00,КСУ БЕН-4,96.8,0.15
2021-12-30 14:00,КСУ БЕН-7,112,0.3
2021-12-30 16:00,КСУ БЕН-9,97.5,0.21
2021-12-30 20:00,КСУ БЕН-4,87.4,0.21
2021-12-30 22:00,КСУ БЕН-7,100.4,0.3
