Дата,Время,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Вода с лагом (-1)
2021-04-05,12,6.3,14,5.8,14,75,2.4,54.0,54,72,2.4,53,52,69,1.8,47,52,1.8,48,52,51,62,14,55.0,4.7,3.8,62,138,0.4,14,51,4.8,3.9,59,275,0.4,14,56.0,4.8,3.9,64,193,0.4,1.55400000000003
2021-04-05,14,6.4,14,6.0,14,70,2.4,54.0,52,73,2.4,53,52,73,1.8,47,52,1.8,49,52,51,58,14,53.0,4.6,3.8,59,199,0.4,14,56,4.2,3.5,64,262,0.4,14,54.0,4.1,3.4,61,137,0.4,0.237
2021-04-05,16,6.6,15,6.0,14,74,2.4,53.0,53,72,2.4,53,52,77,1.8,47,52,1.8,49,52,50,61,14,53.0,4.4,3.6,60,114,0.4,14,57,4.9,3.9,65,195,0.4,14,55.0,5.1,4.0,62,144,0.4,0.758200000000006
2021-04-05,18,6.2,14,5.8,14,79,2.4,54.0,52,78,2.4,53,51,67,1.8,47,52,1.8,49,52,51,58,14,58.0,4.4,3.5,64,64,300.0,14,54,4.7,3.7,61,134,0.4,14,54.0,4.7,3.8,61,133,0.4,2.10379999999998
2021-04-05,20,6.7,15,6.0,14,71,2.4,53.0,53,73,2.4,52,52,61,1.9,47,52,1.9,48,52,50,73,14,55.0,4.3,3.4,63,152,0.4,14,52,4.2,3.5,62,150,0.4,15,57.0,4.2,3.3,64,198,0.4,1.84200000000001
2021-04-05,22,6.8,15,5.8,14,77,2.4,53.0,53,73,2.4,52,52,78,1.8,47,52,1.8,48,52,50,64,14,55.0,4.3,3.4,62,152,0.5,14,52,4.2,3.5,60,150,0.4,15,55.0,4.2,3.3,63,198,0.4,15.562
2021-04-05,0,6.9,15,5.9,14,76,2.4,53.0,53,73,2.4,52,52,78,1.8,47,52,1.8,48,52,50,55,14,58.0,4.3,3.4,64,152,0.6,14,51,4.2,3.5,61,150,0.4,15,52.0,4.2,3.3,60,198,0.4,2.32500000000002
2021-04-06,2,6.9,15,6.0,14,75,2.4,53.0,53,73,2.4,52,52,78,1.8,47,52,1.8,48,52,50,60,14,52.0,4.5,3.5,60,152,0.7,14,54,4.5,3.5,64,150,0.4,15,54.0,4.5,3.5,64,198,0.4,0.21599999999998
2021-04-06,4,6.8,14,5.9,14,75,2.4,53.0,52,73,2.4,53,52,72,1.8,47,52,1.8,48,52,51,57,14,57.0,4.5,3.5,64,137,0.4,14,56,4.5,3.5,64,322,0.4,15,56.0,4.5,3.5,63,135,0.4,0.557000000000016
2021-04-06,6,6.9,14,5.8,14,75,2.4,53.0,52,73,2.4,53,52,72,1.8,47,52,1.8,48,52,51,69,14,55.0,4.5,3.5,62,137,0.4,14,57,4.5,3.5,65,322,0.4,15,53.0,4.5,3.5,60,135,0.4,0.506999999999977
2021-04-06,8,6.8,14,5.7,14,75,2.4,53.0,52,73,2.4,53,52,72,1.8,47,52,1.8,48,52,51,58,14,56.0,4.5,3.5,62,137,0.4,14,52,4.5,3.5,60,322,0.4,15,58.0,4.5,3.5,65,135,0.4,0.38700000000004
2021-04-06,10,6.2,14,5.7,14,76,2.4,53.0,51,73,2.4,53,53,77,1.8,46,52,1.8,46,52,50,60,14,56.0,4.5,3.5,62,137,0.4,14,52,4.5,3.5,60,322,0.4,15,58.0,4.5,3.5,65,135,0.4,0.743999999999961
2021-04-06,12,6.4,14,6.0,14,70,2.4,54.0,52,79,2.4,53,52,73,1.8,46,52,1.8,47,52,50,58,14,52.0,5.1,4.2,61,127,0.4,14,52,4.8,4.0,61,314,0.4,15,52.0,4.5,3.8,61,313,0.4,4.88100000000001
2021-04-06,14,6.0,14,5.9,14,75,2.4,53.0,52,74,2.4,53,51,70,1.7,46,52,1.8,47,52,50,66,14,51.0,5.1,4.0,59,245,0.4,14,52,5.2,4.0,62,145,0.4,15,55.0,4.9,3.9,64,246,0.4,7.21600000000001
2021-04-06,16,6.5,14,6.0,14,73,2.4,53.0,52,73,2.4,52,52,78,1.7,45,52,1.7,46,52,50,62,14,51.0,5.1,4.0,59,245,0.4,14,52,5.2,4.0,62,145,0.4,15,55.0,4.9,3.9,64,246,0.4,2.47500000000001
2021-04-06,18,6.2,14,5.6,14,79,2.4,53.0,52,65,2.4,52,52,64,1.6,46,52,1.6,46,52,50,59,14,57.0,4.7,3.7,62,132,0.4,14,57,4.9,3.8,65,203,0.4,14,55.0,4.9,3.9,62,148,0.4,0.141999999999996
2021-04-06,20,6.9,14,5.7,15,77,2.4,53.0,51,93,2.4,52,52,73,1.9,45,52,1.9,47,52,50,64,14,55.0,5.2,3.9,63,163,0.4,14,57,4.9,3.8,65,203,0.4,14,55.0,4.9,3.9,62,148,0.4,1.02799999999999
2021-04-06,22,6.8,14,5.8,15,75,2.4,53.0,51,93,2.4,52,52,73,1.8,45,52,1.8,47,52,50,62,14,52.0,5.2,3.9,61,163,0.4,14,51,4.9,3.8,61,203,0.4,14,54.0,4.9,3.9,63,148,0.4,1.96000000000001
2021-04-06,0,6.7,14,5.9,15,74,2.4,53.0,51,93,2.4,52,52,73,1.8,45,52,1.8,47,52,50,64,14,53.0,5.2,3.9,61,163,0.4,14,54,4.9,3.8,62,203,0.4,14,52.0,4.9,3.9,61,148,0.4,1.797
2021-04-07,2,6.8,14,6.0,15,75,2.4,55.0,51,77,2.4,55,52,73,1.8,47,52,1.8,47,52,50,58,14,58.0,5.2,3.9,65,163,0.4,14,54,4.9,3.8,63,203,0.4,14,54.0,4.9,3.9,63,148,0.4,1.44199999999998
2021-04-07,4,6.9,14,5.8,14,75,2.4,55.0,52,73,2.4,55,52,72,1.8,47,52,1.8,49,52,52,57,14,56.0,4.5,3.5,62,137,0.4,14,58,4.5,3.5,66,322,0.4,15,57.0,4.5,3.5,64,135,0.4,1.44300000000001
2021-04-07,6,6.8,14,5.9,14,75,2.4,55.0,52,73,2.4,55,52,72,1.8,47,52,1.8,49,52,53,52,14,58.0,4.5,3.5,65,137,0.4,14,58,4.5,3.5,66,322,0.4,15,56.0,4.5,3.5,66,135,0.4,0.462999999999994
2021-04-07,8,6.7,14,6.1,14,74,2.4,55.0,52,73,2.4,55,52,72,1.8,47,52,1.8,49,52,53,65,14,57.0,4.5,3.5,64,137,0.4,14,56,4.5,3.5,63,322,0.4,15,58.0,4.5,3.5,64,135,0.4,1.31800000000001
2021-04-07,10,6.5,14,6.0,14,71,2.4,55.0,52,73,2.4,54,51,56,1.8,48,51,1.9,50,51,52,60,14,59.0,4.5,3.8,65,315,0.4,14,52,4.5,3.8,61,297,0.4,14,55.0,4.4,3.7,63,144,0.4,1.07900000000001
2021-04-07,12,6.8,14,6.0,14,75,2.4,55.0,51,76,2.4,55,50,76,1.8,49,54,1.8,50,51,52,59,14,59.0,4.9,4.1,66,253,0.4,14,55,4.8,4.0,64,318,0.4,15,57.0,4.8,3.8,65,178,0.4,1.47099999999999
2021-04-07,14,6.8,14,5.9,14,74,2.4,55.0,52,84,2.4,55,50,77,1.8,49,51,1.8,50,51,52,53,14,58.0,4.9,3.8,66,218,0.4,14,56,4.9,3.9,64,317,0.4,15,58.0,4.8,3.2,65,321,0.4,6.87000000000002
2021-04-07,16,6.7,14,6.0,14,76,2.4,55.0,53,84,2.4,55,54,72,1.9,49,51,1.9,50,51,52,55,14,58.0,4.9,3.8,66,218,0.4,14,56,4.9,3.9,64,317,0.4,15,58.0,4.8,3.2,65,321,0.4,12.486
2021-04-07,18,6.5,14,6.0,14,73,2.5,55.0,53,78,2.5,53,51,78,1.8,49,51,1.9,48,51,51,55,14,53.0,5.0,4.1,61,141,0.4,14,56,4.9,4.1,65,172,0.4,15,54.0,4.7,3.9,62,139,0.4,1.03899999999999
2021-04-07,20,6.9,14,6.0,14,73,2.4,55.0,51,81,2.5,55,52,71,1.9,49,51,1.9,50,51,52,57,14,53.0,5.0,4.1,61,141,0.4,14,56,4.9,4.1,65,172,0.4,15,54.0,4.7,3.9,62,139,0.4,0.545999999999992
2021-04-07,22,6.8,14,5.9,14,76,2.4,55.0,51,81,2.5,55,52,71,1.9,49,51,1.9,50,51,52,56,14,55.0,5.0,4.1,62,141,0.4,14,53,4.9,4.1,62,172,0.4,15,57.0,4.7,3.9,66,139,0.4,0.15100000000001
2021-04-07,0,6.9,14,5.8,14,75,2.4,55.0,51,81,2.5,55,52,71,1.9,49,51,1.9,50,51,52,55,14,55.0,5.0,4.1,62,141,0.4,14,58,4.9,4.1,65,172,0.4,15,56.0,4.7,3.9,63,139,0.4,0.733999999999995
2021-04-08,2,6.8,14,5.9,14,75,2.4,55.0,51,81,2.5,55,52,71,1.9,49,51,1.9,50,51,52,55,14,55.0,5.0,4.1,62,141,0.4,14,57,5.0,4.1,65,172,0.4,15,57.0,5.0,4.1,66,139,0.4,0.650000000000006
2021-04-08,4,6.9,14,5.8,14,75,2.4,55.0,52,73,2.4,55,52,72,1.8,47,52,1.8,49,52,52,57,14,56.0,4.5,3.5,62,137,0.4,14,58,4.5,3.5,66,322,0.4,15,57.0,4.5,3.5,64,135,0.4,0.780000000000001
2021-04-08,6,6.8,14,5.7,14,77,2.4,55.0,52,73,2.4,55,52,72,1.8,47,52,1.8,49,52,52,60,14,58.0,4.5,3.5,65,137,0.4,14,57,4.5,3.5,65,322,0.4,15,58.0,4.5,3.5,64,135,0.4,0.554999999999993
2021-04-08,8,6.7,14,5.8,14,77,2.4,55.0,52,73,2.4,55,52,72,1.8,47,52,1.8,49,52,52,61,14,58.0,4.5,3.5,65,137,0.4,14,57,4.5,3.5,65,322,0.4,15,57.0,4.5,3.5,63,135,0.4,0.575999999999993
2021-04-08,10,6.9,14,6.0,14,75,2.4,55.0,51,75,2.4,54,52,73,1.8,50,51,1.8,50,51,52,60,14,54.0,4.5,3.7,62,125,0.4,14,58,4.5,3.6,66,321,0.4,14,59.0,4.5,3.6,65,322,0.4,0.187000000000019
2021-04-08,12,6.4,14,6.0,14,73,2.4,55.0,52,81,2.4,54,52,82,1.8,49,52,1.8,50,51,52,58,14,54.0,4.5,3.7,62,125,0.4,14,58,4.5,3.6,66,321,0.4,14,59.0,4.5,3.6,65,322,0.4,0.197999999999979
2021-04-08,14,6.7,14,5.6,14,75,24.0,55.0,51,79,2.4,54,51,76,1.8,49,51,1.8,50,51,52,56,14,58.0,4.8,3.9,66,199,0.4,14,52,4.8,3.9,61,199,0.4,14,58.0,4.6,3.8,66,321,0.4,0.461000000000013
2021-04-08,16,6.8,14,5.7,14,74,2.4,55.0,51,72,2.4,55,52,74,1.7,50,51,1.7,50,51,52,58,14,58.0,4.8,3.9,66,199,0.4,14,52,4.8,3.9,61,199,0.4,14,58.0,4.6,3.8,66,321,0.4,0.0600000000000023
2021-04-08,18,6.8,14,5.7,14,73,2.4,56.0,51,71,2.4,55,52,74,1.8,50,51,1.8,50,51,52,60,14,57.0,4.7,3.8,64,151,0.4,14,55,4.8,3.8,63,310,0.4,14,55.0,5.0,4.0,63,140,0.4,0.322000000000003
2021-04-08,20,6.8,14,5.8,14,77,2.4,55.0,52,80,2.4,55,52,72,1.9,49,51,1.8,50,52,52,60,13,59.0,4.2,3.4,65,314,0.4,13,54,4.3,3.4,62,134,0.4,14,57.0,4.3,3.5,63,308,0.4,0.878
2021-04-08,22,6.9,14,5.8,14,77,2.4,57.0,52,80,2.4,57,52,72,1.9,49,51,1.8,50,52,54,59,13,61.0,4.2,3.4,68,314,0.4,13,58,4.3,3.4,66,134,0.4,14,56.0,4.3,3.5,64,308,0.4,2.72099999999999
2021-04-08,0,6.7,14,5.7,14,73,2.4,57.0,52,80,2.4,57,52,72,1.9,49,51,1.8,50,52,54,51,13,60.0,4.2,3.4,66,314,0.4,13,58,4.3,3.4,67,134,0.4,14,56.0,4.3,3.5,64,308,0.4,0.733999999999995
2021-04-08,2,6.8,14,5.9,14,75,2.4,55.0,51,81,2.5,55,52,71,1.9,49,51,1.9,50,51,52,55,14,55.0,5.0,4.1,62,141,0.4,14,57,5.0,4.1,65,172,0.4,15,57.0,5.0,4.1,66,139,0.4,0.650000000000006
2021-04-08,4,6.9,14,5.8,14,75,2.4,55.0,52,73,2.4,55,52,72,1.8,47,52,1.8,49,52,52,57,14,56.0,4.5,3.5,62,137,0.4,14,58,4.5,3.5,66,322,0.4,15,57.0,4.5,3.5,64,135,0.4,0.780000000000001
2021-04-08,6,6.8,14,5.7,14,77,2.4,55.0,52,73,2.4,55,52,72,1.8,47,52,1.8,49,52,52,60,14,58.0,4.5,3.5,65,137,0.4,14,57,4.5,3.5,65,322,0.4,15,58.0,4.5,3.5,64,135,0.4,0.554999999999993
2021-04-08,8,6.7,14,5.8,14,77,2.4,55.0,52,73,2.4,55,52,72,1.8,47,52,1.8,49,52,52,61,14,58.0,4.5,3.5,65,137,0.4,14,57,4.5,3.5,65,322,0.4,15,57.0,4.5,3.5,63,135,0.4,0.575999999999993
2021-04-08,10,6.9,14,6.0,14,75,2.4,55.0,51,75,2.4,54,52,73,1.8,50,51,1.8,50,51,52,60,14,54.0,4.5,3.7,62,125,0.4,14,58,4.5,3.6,66,321,0.4,14,59.0,4.5,3.6,65,322,0.4,0.187000000000019
2021-04-08,12,6.4,14,6.0,14,73,2.4,55.0,52,81,2.4,54,52,82,1.8,49,52,1.8,50,51,52,58,14,54.0,4.5,3.7,62,125,0.4,14,58,4.5,3.6,66,321,0.4,14,59.0,4.5,3.6,65,322,0.4,0.197999999999979
2021-04-08,14,6.7,14,5.6,14,75,24.0,55.0,51,79,2.4,54,51,76,1.8,49,51,1.8,50,51,52,56,14,58.0,4.8,3.9,66,199,0.4,14,52,4.8,3.9,61,199,0.4,14,58.0,4.6,3.8,66,321,0.4,0.461000000000013
2021-04-08,16,6.8,14,5.7,14,74,2.4,55.0,51,72,2.4,55,52,74,1.7,50,51,1.7,50,51,52,58,14,58.0,4.8,3.9,66,199,0.4,14,52,4.8,3.9,61,199,0.4,14,58.0,4.6,3.8,66,321,0.4,0.0600000000000023
2021-04-08,18,6.8,14,5.7,14,73,2.4,56.0,51,71,2.4,55,52,74,1.8,50,51,1.8,50,51,52,60,14,57.0,4.7,3.8,64,151,0.4,14,55,4.8,3.8,63,310,0.4,14,55.0,5.0,4.0,63,140,0.4,0.322000000000003
2021-04-08,20,6.8,14,5.8,14,77,2.4,55.0,52,80,2.4,55,52,72,1.9,49,51,1.8,50,52,52,60,13,59.0,4.2,3.4,65,314,0.4,13,54,4.3,3.4,62,134,0.4,14,57.0,4.3,3.5,63,308,0.4,0.878
2021-04-08,22,6.9,14,5.8,14,77,2.4,57.0,52,80,2.4,57,52,72,1.9,49,51,1.8,50,52,54,59,13,61.0,4.2,3.4,68,314,0.4,13,58,4.3,3.4,66,134,0.4,14,56.0,4.3,3.5,64,308,0.4,2.72099999999999
2021-04-08,0,6.7,14,5.7,14,73,2.4,57.0,52,80,2.4,57,52,72,1.9,49,51,1.8,50,52,54,51,13,60.0,4.2,3.4,66,314,0.4,13,58,4.3,3.4,67,134,0.4,14,56.0,4.3,3.5,64,308,0.4,0.367999999999995
2021-04-09,2,6.8,14,5.8,14,73,2.4,57.0,52,80,2.4,57,52,72,1.9,49,51,1.8,50,52,54,51,13,61.0,4.2,3.4,68,314,0.4,13,55,4.3,3.4,64,134,0.4,14,60.0,4.3,3.5,67,308,0.4,0.303000000000012
2021-04-09,4,6.9,14,5.8,14,75,2.4,57.0,52,73,2.4,57,52,72,1.8,46,53,1.8,51,53,55,52,14,60.0,4.5,3.5,66,137,0.4,14,58,4.5,3.5,66,322,0.4,14,58.0,4.5,3.5,65,135,0.4,5.08600000000001
2021-04-09,6,6.7,14,5.7,14,74,2.4,57.0,52,95,2.4,57,52,77,1.8,46,52,1.8,51,52,55,55,14,59.0,4.5,3.5,67,137,0.4,14,60,4.5,3.5,67,322,0.4,14,61.0,4.5,3.5,67,135,0.4,19.77
2021-04-09,8,6.8,14,5.8,14,75,2.4,57.0,52,95,2.4,57,52,77,1.8,46,52,1.8,51,52,54,57,14,58.0,4.5,3.5,65,137,0.4,14,59,4.5,3.5,68,322,0.4,14,58.0,4.5,3.5,65,135,0.4,1.32700000000002
2021-04-09,10,6.8,14,6.0,14,75,2.4,58.0,52,82,2.4,57,50,78,1.8,50,51,1.9,51,52,54,50,14,57.0,4.8,3.9,64,135,0.4,13,56,4.8,3.9,65,153,0.4,14,56.0,4.8,3.8,66,141,0.4,0.0759999999999828
2021-04-09,12,6.6,14,6.1,14,71,2.4,58.0,52,72,2.4,57,50,74,1.8,50,51,1.9,51,51,54,54,14,60.0,5.1,4.1,66,308,0.4,13,60,5.1,4.1,68,293,0.4,14,57.0,4.9,4.1,65,308,0.4,0.509000000000032
2021-04-09,14,6.6,14,6.1,14,71,2.4,58.0,52,90,2.4,57,50,95,1.8,50,51,1.9,51,51,54,52,14,60.0,5.1,4.1,66,308,0.4,13,60,5.1,4.1,68,293,0.4,14,57.0,4.9,4.1,65,308,0.4,5.57699999999998
2021-04-09,16,6.5,14,5.7,14,67,2.4,56.0,53,75,2.4,56,51,79,1.7,51,51,1.7,51,51,48,10,14,56.0,5.2,4.2,64,283,0.4,13,57,5.2,4.2,65,158,0.4,15,58.0,5.2,4.2,65,307,0.4,15.485
2021-04-09,18,6.7,14,5.9,14,70,2.4,56.0,53,112,2.4,56,50,73,1.9,50,51,1.9,51,51,53,56,14,59.0,4.9,4.2,67,314,0.4,13,58,4.9,4.2,65,158,0.4,15,58.0,4.9,4.2,65,135,0.4,0.377000000000006
2021-04-09,20,6.8,14,5.9,14,70,2.4,56.0,51,74,2.4,56,51,81,1.9,50,51,1.9,51,51,54,62,14,59.0,4.7,3.7,64,294,0.4,13,61,4.9,3.8,68,219,0.4,14,59.0,5.4,4.3,67,174,0.4,0.814000000000004
2021-04-09,22,6.7,14,6.2,14,70,2.4,57.0,53,74,2.4,57,52,72,1.9,50,51,1.8,51,51,54,53,14,60.0,4.6,3.7,67,294,0.4,13,61,4.9,3.8,68,219,0.4,14,59.0,5.4,4.3,67,174,0.4,0.554000000000013
2021-04-09,0,6.9,14,5.9,14,70,2.4,57.0,51,83,2.4,57,52,75,1.9,50,51,1.8,51,51,54,51,14,58.0,4.5,3.6,65,211,0.4,14,62,4.6,3.6,69,245,0.4,14,59.0,4.6,3.6,66,198,0.4,0.405000000000012
2021-04-10,2,6.8,14,6.0,14,70,2.4,57.0,53,99,2.4,57,52,73,1.9,50,51,1.8,52,51,54,56,14,61.0,4.2,3.4,67,285,0.4,14,55,4.3,3.4,64,156,0.4,14,60.0,4.3,3.5,67,209,0.4,0.0869999999999891
2021-04-10,4,6.9,14,5.8,14,75,2.4,57.0,52,73,2.4,57,52,72,1.8,50,53,1.8,52,53,54,56,14,58.0,4.4,3.6,64,126,0.4,14,59,4.4,3.6,68,312,0.4,14,60.0,4.4,3.5,67,227,0.4,0.185999999999972
2021-04-10,6,6.6,14,6.2,14,67,2.4,57.0,54,78,2.4,57,51,75,1.9,51,51,1.9,51,52,54,54,14,61.0,4.4,3.6,68,269,0.4,14,57,4.4,3.6,65,154,0.4,14,57.0,4.4,3.5,65,132,0.4,0.930000000000035
2021-04-10,8,6.6,14,6.2,14,67,2.4,57.0,54,78,2.4,57,51,75,1.9,51,51,1.9,51,52,54,55,14,61.0,4.4,3.6,68,269,0.4,14,57,4.4,3.6,65,154,0.4,14,57.0,4.4,3.5,65,132,0.4,1.31299999999997
2021-04-10,10,6.6,14,5.9,14,84,2.5,57.0,50,82,2.5,57,51,76,1.7,52,50,1.8,51,51,48,50,14,56.0,5.4,4.4,64,306,0.4,14,56,5.5,4.4,66,170,0.4,14,58.0,5.6,4.5,67,174,0.4,0.137000000000004
2021-04-10,12,6.8,14,6.1,14,75,2.4,57.0,50,85,2.4,57,51,72,1.8,52,50,1.8,52,51,55,57,14,56.0,4.8,3.4,64,129,0.4,14,59,4.8,3.5,67,319,0.4,14,58.0,4.8,3.5,67,174,0.4,15.719
2021-04-10,14,6.8,14,6.1,14,65,2.4,56.0,48,75,2.4,55,49,81,1.9,52,50,1.9,52,51,53,53,13,62.0,4.9,3.6,68,246,0.4,13,60,5.0,4.1,66,313,0.4,14,58.0,5.2,4.2,65,309,0.4,2.379
2021-04-10,16,6.8,14,6.0,14,69,2.5,56.0,47,95,2.5,56,51,83,1.9,52,51,1.9,52,51,54,54,14,57.0,5.6,4.5,66,166,0.4,13,55,5.7,4.6,64,305,0.4,14,60.0,5.7,4.6,68,232,0.4,7.94099999999999
2021-04-10,18,6.6,14,5.9,14,72,2.5,56.0,53,82,2.5,55,54,95,1.9,52,51,1.9,52,51,54,57,14,59.0,5.5,4.3,68,237,0.4,14,54,5.5,4.4,63,157,0.4,15,56.0,5.6,4.5,64,300,0.4,2.8
2021-04-10,20,6.5,14,6.0,14,65,2.4,57.0,53,70,2.4,56,53,90,1.9,52,51,1.9,52,51,54,60,14,57.0,5.4,4.3,66,163,0.4,13,55,5.4,4.5,65,159,0.4,14,56.0,5.3,4.3,64,142,0.4,0.386999999999995
2021-04-10,22,6.6,14,6.2,14,65,2.4,57.0,51,80,2.4,57,52,81,1.8,52,51,1.8,52,51,54,54,14,57.0,4.2,3.4,64,125,0.4,14,56,4.3,3.4,64,144,0.4,14,59.0,4.3,3.5,66,277,0.4,1.15500000000001
2021-04-10,0,6.4,14,5.9,14,65,2.4,57.0,51,71,2.4,57,52,83,1.8,52,51,1.8,52,51,54,56,14,57.0,4.2,3.4,64,201,0.4,14,56,4.3,3.4,64,198,0.4,14,59.0,4.3,3.5,66,277,0.4,0.238999999999994
2021-04-11,2,6.5,14,6.0,14,65,2.4,57.0,51,71,2.4,57,52,83,1.8,52,51,1.8,52,51,54,58,14,57.0,4.2,3.4,64,201,0.4,14,56,4.3,3.4,64,198,0.4,14,59.0,4.3,3.5,66,277,0.4,0.604000000000008
2021-04-11,4,6.6,14,5.7,14,75,2.4,57.0,52,80,2.4,57,52,76,1.8,52,53,1.8,52,53,54,56,14,58.0,4.4,3.6,64,126,0.4,14,59,4.4,3.6,68,312,0.4,14,60.0,4.4,3.5,67,227,0.4,0.930999999999983
2021-04-11,6,6.5,14,5.9,14,75,2.4,57.0,52,80,2.4,57,52,76,1.8,52,53,1.8,52,53,54,51,14,59.0,4.2,3.4,64,215,0.4,14,59,4.4,3.6,68,226,0.4,14,60.0,4.4,3.5,67,227,0.4,1.93300000000002
2021-04-11,8,6.9,14,6.0,14,75,2.4,57.0,52,80,2.4,57,52,76,1.8,52,53,1.8,52,53,54,57,14,57.0,4.4,3.5,63,112,0.4,14,59,4.5,3.5,68,265,0.4,14,57.0,4.4,3.5,64,132,0.4,0.0329999999999959
2021-04-11,10,6.8,14,6.0,14,67,2.4,57.0,52,86,2.4,57,52,73,1.8,50,53,1.8,51,53,54,58,14,57.0,4.9,3.5,63,112,0.4,14,59,4.9,3.8,66,226,0.4,14,57.0,5.1,4.2,67,320,0.4,0.0859999999999843
2021-04-11,12,6.5,14,5.9,14,63,2.4,57.0,52,74,2.4,57,52,73,1.8,50,53,1.8,51,53,54,54,13,58.0,4.4,3.6,65,135,0.4,13,58,4.4,3.6,66,162,0.4,14,58.0,4.5,3.7,65,309,0.4,0.00200000000000244
2021-04-11,14,6.9,14,6.0,14,75,2.4,57.0,52,100,2.4,57,52,78,1.8,50,51,1.8,51,51,55,53,14,58.0,4.9,4.0,67,176,0.4,13,54,4.7,3.9,63,269,0.4,15,56.0,4.7,3.9,65,301,0.4,1.80200000000002
2021-04-11,16,6.5,14,5.9,14,66,2.4,57.0,52,77,2.4,57,52,74,1.7,51,51,1.7,51,45,54,53,14,58.0,5.2,4.2,67,176,0.4,13,54,5.2,4.2,63,269,0.4,15,56.0,5.2,4.2,65,301,0.4,3.693
2021-04-11,18,6.5,14,6.0,14,66,2.4,57.0,52,83,2.4,57,52,76,1.7,51,51,1.7,51,51,54,54,14,56.0,5.5,4.5,65,305,0.4,13,58,5.6,4.6,67,316,0.4,15,59.0,5.6,4.5,68,214,0.4,4.19599999999998
2021-04-11,20,6.6,14,6.1,14,73,2.3,57.0,51,72,2.3,56,52,74,1.7,52,51,1.7,51,45,54,57,14,59.0,5.0,4.0,64,130,0.4,13,58,5.0,4.0,67,165,0.4,14,60.0,5.0,4.0,67,316,0.4,1.16100000000001
2021-04-11,22,6.7,14,5.8,14,73,2.4,57.0,53,71,2.3,57,53,73,1.8,52,51,1.8,52,49,54,54,14,60.0,5.0,4.0,66,315,0.4,13,58,5.0,4.0,66,249,0.4,14,57.0,5.0,4.0,65,162,0.4,1.34499999999999
2021-04-11,0,6.5,14,5.7,14,73,2.4,57.0,53,71,2.3,57,53,73,1.8,52,51,1.8,52,49,54,55,14,60.0,5.0,4.0,66,315,0.4,13,58,5.0,4.0,66,249,0.4,14,57.0,5.0,4.0,65,162,0.4,2.203
2021-04-12,2,6.6,14,6.0,14,73,2.4,57.0,53,79,2.3,57,53,76,1.8,52,51,1.8,52,49,54,54,14,61.0,5.0,4.0,67,288,0.4,13,56,5.0,4.0,64,137,0.4,14,58.0,5.0,4.0,66,243,0.4,1.49700000000001
2021-04-12,4,6.8,14,6.2,14,75,2.4,57.0,52,80,2.4,57,52,76,1.8,52,53,1.8,52,53,54,56,14,58.0,4.4,3.6,64,126,0.4,14,59,4.4,3.6,68,312,0.4,14,60.0,4.4,3.5,67,227,0.4,2.57399999999999
2021-04-12,6,6.7,14,5.8,14,75,2.4,57.0,52,77,2.4,56,52,75,1.7,52,53,1.7,52,53,54,51,14,62.0,5.0,3.8,68,299,0.4,14,58,5.0,3.8,66,142,0.4,14,58.0,5.0,3.6,66,138,0.4,1.836
2021-04-12,8,6.5,14,6.0,14,75,2.4,57.0,52,72,2.4,56,52,72,1.8,52,50,1.8,52,52,54,53,13,61.0,4.4,3.6,68,251,0.4,13,59,4.4,3.6,68,277,0.4,14,60.0,4.3,3.4,67,219,0.4,2.395
2021-04-12,10,6.6,14,5.7,14,76,2.4,58.0,56,70,2.4,57,53,75,1.7,52,50,1.8,52,52,54,56,14,59.0,5.0,4.0,65,303,0.4,13,56,5.0,4.0,64,139,0.4,14,55.0,5.0,4.0,63,246,0.4,0.309000000000008
2021-04-12,12,6.6,14,5.9,14,76,2.4,55.0,56,65,2.4,54,53,95,1.7,52,50,1.8,52,52,54,58,14,54.0,5.0,4.0,61,119,0.4,13,57,5.0,4.0,65,199,0.4,14,55.0,5.0,4.0,63,146,0.4,1.05900000000001
