Date,BlockP,BlockT,C1P,C1T,C1L,C21P,C21T,C21interfacial_L,С21petrol_L,С22P,С22T,С22interfacial_L,С22petrol_L,OH11P,OH11T,OH11interfacial_L,OH12P,OH12T,OH12interfacial_L,C3T,C3L,P1Tinput,P1Toutput,P1Pinput,P1Poutput,P1Тcoolant,P1Tgases,P1Рburner,P2Tinput,P2Toutput,P2Pinput,P2Poutput,P2Tcoolant,P2Tgases,P2Pburner,P3Tinput,P3Toutput,P3Pinput,P3Poutput,P3Tcoolant,P3Tgases,P3Pburner,Water
2021-09-19 12:00:00,5.9,18.0,5.5,18.0,63.0,2.4,46.0,53.0,74.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,4.2,3.1,53.0,106.0,0.4,32.0,46.0,4.3,3.2,53.0,168.0,0.4,0.5577849
2021-09-19 14:00:00,5.9,18.0,5.5,18.0,63.0,2.4,46.0,53.0,74.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,4.2,3.1,53.0,106.0,0.4,32.0,46.0,4.3,3.2,53.0,168.0,0.4,0.5185539
2021-09-19 16:00:00,5.9,18.0,5.5,18.0,63.0,2.4,46.0,53.0,74.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,4.2,3.1,53.0,106.0,0.4,32.0,46.0,4.3,3.2,53.0,168.0,0.4,0.470313
2021-09-19 18:00:00,5.9,18.0,5.5,18.0,63.0,2.4,46.0,53.0,74.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,4.2,3.1,53.0,106.0,0.4,32.0,46.0,4.3,3.2,53.0,168.0,0.4,0.488889
2021-09-19 20:00:00,5.9,18.0,5.5,18.0,63.0,2.4,46.0,53.0,74.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,4.2,3.1,53.0,106.0,0.4,32.0,46.0,4.3,3.2,53.0,168.0,0.4,0.4993245
2021-09-19 22:00:00,5.8,18.0,5.6,18.0,63.0,2.4,46.0,53.0,74.0,2.4,46.0,53.0,74.0,1.0,37.0,54.0,1.0,39.0,54.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,46.0,3.3,2.7,51.0,215.0,0.4,32.0,49.0,3.3,2.7,54.0,100.0,0.4,0.4858434
2021-09-20 00:00:00,5.7,18.0,5.5,18.0,63.24666666666667,2.402,47.0,53.0,75.0,2.4019999999999997,47.0,53.0,74.40666666666667,0.9,37.0,53.986666666666665,1.0,39.0,54.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,4.4,3.6,54.0,300.0,0.4,33.0,48.0,4.9,3.5,54.0,150.0,0.4,1.8662
2021-09-20 02:00:00,5.804666666666666,18.0,5.536,18.0,64.0,2.4,46.0,53.0,75.0,2.4,46.0,53.0,75.0,1.0,36.0,54.0,1.0,39.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,48.0,3.8,3.0,54.0,158.0,0.4,32.0,44.0,3.8,3.0,51.0,258.0,0.4,1.8378
2021-09-20 04:00:00,6.0,18.0,5.5,18.0,65.0,2.4,46.0,53.0,75.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,1.78269
2021-09-20 06:00:00,5.8,18.0,5.5,18.0,65.0,2.4,46.0,53.0,75.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,1.85584
2021-09-20 08:00:00,5.8,18.0,5.5,18.0,65.0,2.4,46.0,53.0,75.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,1.78456
2021-09-20 10:00:00,5.8,18.0,5.5,18.0,65.0,2.4,46.0,53.0,75.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,1.81428
2021-09-20 12:00:00,5.8,18.0,5.5,18.0,65.0,2.4,46.0,53.0,75.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,1.90972
2021-09-20 14:00:00,5.8,18.0,5.5,18.0,65.0,2.4,46.0,53.0,75.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,1.78286
2021-09-20 16:00:00,5.8,18.0,5.5,18.0,65.0,2.4,46.0,53.0,75.0,2.4,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,1.79153
2021-09-20 18:00:00,5.8,18.0,5.5,18.0,65.0,2.4033333333333333,46.0,53.0,75.0,2.403333333333333,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,1.90073
2021-09-20 20:00:00,5.8,18.0,5.5,18.0,65.0,2.4046666666666665,46.0,53.0,75.0,2.4046666666666665,46.0,53.0,75.0,0.9,36.0,54.0,0.9,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,1.78296
2021-09-20 22:00:00,5.7,18.0,5.5,18.0,63.266666666666666,2.4066666666666667,47.0,53.14333333333333,74.0,2.4066666666666667,47.0,54.0,74.46333333333334,0.8,37.0,53.983333333333334,0.8,39.0,54.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,4.2,3.5,56.0,158.0,0.4,33.0,48.0,4.9,3.5,54.0,150.0,0.4,1.77917
2021-09-21 00:00:00,6.0,18.0,5.5,18.0,65.0,2.410333333333333,46.0,53.0,75.0,2.4103333333333334,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.6341125
2021-09-21 02:00:00,5.7,18.0,5.5,18.0,63.27333333333333,2.412333333333333,47.0,53.0,75.0,2.4123333333333337,47.0,53.0,74.48333333333333,0.9,37.0,53.98,1.0,39.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,4.4,3.6,54.0,300.0,0.4,33.0,48.0,4.9,3.5,54.0,150.0,0.4,0.625922499999999
2021-09-21 04:00:00,6.0,18.0,5.5,18.0,65.0,2.414333333333333,46.0,53.0,75.0,2.414333333333333,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.6292265
2021-09-21 06:00:00,6.0,18.0,5.5,18.0,65.0,2.416333333333333,46.0,53.0,75.0,2.416333333333333,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.6485815
2021-09-21 08:00:00,6.0,18.0,5.5,18.0,65.0,2.4183333333333334,46.0,53.0,75.0,2.4183333333333334,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.6259015
2021-09-21 10:00:00,6.0,18.0,5.5,18.0,65.0,2.4203333333333332,46.0,53.0,75.0,2.4203333333333332,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.6273855
2021-09-21 12:00:00,6.0,18.0,5.5,18.0,65.0,2.422333333333333,46.0,53.0,75.0,2.4223333333333334,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.6431285
2021-09-21 14:00:00,6.0,18.0,5.5,18.0,65.0,2.4243333333333332,46.0,53.0,75.0,2.4243333333333332,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.62174
2021-09-21 16:00:00,6.0,18.0,5.5,18.0,65.0,2.428,46.0,53.0,75.0,2.428,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.6197695
2021-09-21 18:00:00,6.0,18.0,5.5,18.0,65.0,2.4316666666666666,46.0,53.0,75.0,2.4316666666666666,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.6641005
2021-09-21 20:00:00,6.0,18.0,5.5,18.0,65.0,2.435333333333333,46.0,53.0,75.0,2.4353333333333333,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.611604
2021-09-21 22:00:00,6.0,18.0,5.5,18.0,65.0,2.4389999999999996,46.0,53.0,75.0,2.439,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.6206585
2021-09-22 00:00:00,6.0,18.0,5.5,18.0,63.37,2.4443333333333332,45.0,53.09,74.25,2.4443333333333332,45.0,53.09,75.0,0.9,36.0,53.96,1.0,38.0,53.0,31.0,9.0,0.67,2.1,0.15133333333333332,0.12733333333333335,2.13,100.0,0.016000000000000004,16.243333333333332,46.49333333333333,3.705333333333333,2.9196666666666666,51.07,0.0,0.3893333333333333,34.0,50.0,4.8,4.0,56.0,126.0,0.4,0.534141
2021-09-22 02:00:00,6.0,18.0,5.5,18.0,65.0,2.448,46.0,53.0,75.0,2.448,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.559449
2021-09-22 04:00:00,6.0,18.0,5.5,18.0,65.0,2.4516666666666667,46.0,53.0,75.0,2.4516666666666667,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.525159
2021-09-22 06:00:00,6.0,18.0,5.5,18.0,65.0,2.455333333333333,46.0,53.0,75.0,2.4553333333333334,46.0,53.0,75.0,0.9,36.0,54.0,1.0,38.0,54.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,3.7,2.9,53.0,199.0,0.4,31.0,49.0,3.8,2.9,55.0,123.0,0.4,0.542106
2021-09-22 08:00:00,6.0,18.0,5.5,18.0,65.0,2.4589999999999996,45.0,53.08,74.26666666666667,2.459,45.0,53.086666666666666,75.0,0.9,36.0,53.0,1.0,38.0,53.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,46.0,5.0,4.0,53.0,291.0,0.4,34.0,46.0,4.8,4.0,53.0,126.0,0.4,0.526875000000001
2021-09-22 10:00:00,6.0,18.0,5.5,18.0,65.0,2.4633333333333334,45.0,53.07,74.27333333333333,2.463333333333333,45.0,53.083333333333336,75.0,0.9,36.0,53.0,1.0,38.0,53.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,46.0,5.0,4.0,53.0,291.0,0.4,34.0,46.0,4.8,4.0,53.0,126.0,0.4,0.535743
2021-09-22 12:00:00,6.0,18.0,5.5,18.0,65.0,2.4686666666666666,45.0,53.06333333333333,74.28,2.4686666666666666,45.0,53.08,75.0,0.9,36.0,53.0,1.0,38.0,53.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,46.0,5.0,4.0,53.0,291.0,0.4,34.0,46.0,4.8,4.0,53.0,126.0,0.4,0.545019
2021-09-22 14:00:00,5.9,18.0,5.5,18.0,65.0,2.474,45.0,53.053333333333335,74.28666666666666,2.4739999999999998,45.0,53.07333333333333,75.0,0.9,36.0,53.0,1.0,38.0,53.0,31.0,9.0,0.7266666666666667,2.29,0.16799999999999998,0.14233333333333334,2.32,100.0,0.017333333333333333,16.21,46.25666666666667,3.7036666666666673,2.9186666666666667,50.85333333333333,0.0,0.388,34.0,50.0,4.8,4.0,56.0,126.0,0.4,0.566670000000001
2021-09-22 16:00:00,6.0,18.0,5.5,18.0,65.0,2.4793333333333334,45.0,53.04333333333334,74.29333333333334,2.4793333333333334,45.0,53.06666666666667,75.0,0.9,36.0,53.0,1.0,38.0,53.0,31.0,9.0,0.7833333333333333,2.48,0.18466666666666667,0.15733333333333335,2.51,100.0,0.018666666666666668,16.156666666666666,46.09,3.691,2.908666666666667,50.67,0.0,0.3866666666666667,34.0,50.0,4.8,4.0,56.0,126.0,0.4,0.550149
2021-09-22 18:00:00,6.0,18.0,5.5,18.0,65.0,2.4846666666666666,45.0,53.03333333333333,74.3,2.4846666666666666,45.0,53.06,75.0,0.9,36.0,53.0,1.0,38.0,53.0,31.0,9.0,0.84,2.67,0.20133333333333334,0.17233333333333334,2.7,100.0,0.02,16.10333333333333,45.92333333333333,3.6783333333333332,2.8986666666666667,50.486666666666665,0.0,0.38533333333333336,34.0,50.0,4.8,4.0,56.0,126.0,0.4,0.550152
2021-09-22 20:00:00,6.0,18.0,5.5,18.0,65.0,2.49,45.0,53.02333333333333,74.30666666666667,2.4899999999999998,45.0,53.053333333333335,75.0,0.9,36.0,53.0,1.0,38.0,53.0,31.0,9.0,0.8966666666666666,2.86,0.21800000000000003,0.18733333333333335,2.89,100.0,0.021333333333333336,16.05,45.76,3.6656666666666666,2.888666666666667,50.306666666666665,0.0,0.384,34.0,50.0,4.8,4.0,56.0,126.0,0.4,0.469178999999999
2021-09-22 22:00:00,6.0,18.0,5.5,18.0,63.45,2.4953333333333334,45.0,53.013333333333335,74.31333333333333,2.495333333333333,45.0,53.04666666666667,75.0,0.9,36.0,53.0,1.0,38.0,53.0,31.0,9.0,0.9533333333333334,3.05,0.2346666666666667,0.20233333333333334,3.08,100.0,0.02266666666666667,15.996666666666666,45.58,3.6530000000000005,2.8786666666666667,50.11333333333334,0.0,0.3826666666666667,34.0,50.0,4.8,4.0,56.0,126.0,0.4,0.469731
2021-09-23 00:00:00,5.9,18.0,5.528333333333333,17.0,63.59,2.500666666666667,49.0,53.016666666666666,75.0,2.5006666666666666,49.0,54.0,74.0,0.7636666666666666,40.0,53.92333333333333,0.7723333333333333,44.0,52.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,52.0,5.2,4.5,58.0,294.0,0.4,20.0,53.0,5.3,2.9983333333333335,59.0,213.0,0.4,0.490568
2021-09-23 02:00:00,5.7,17.0,5.5,18.0,63.68,2.506,50.0,53.01,74.33666666666667,2.506,50.0,53.053333333333335,74.55333333333333,0.7653333333333333,38.0,53.903333333333336,0.7743333333333333,41.0,50.0,36.0,9.303333333333333,1.01,3.2333333333333334,0.25233333333333335,0.21766666666666665,3.26,10.58,0.024,15.946666666666667,45.42,3.644999999999999,2.873666666666667,49.943333333333335,0.0,0.38133333333333336,34.0,50.0,5.3,3.0036666666666667,55.0,124.0,0.4,0.4785872
2021-09-23 04:00:00,5.8,17.0,5.5,18.0,63.72,2.5113333333333334,50.0,53.0,75.0,2.5113333333333334,50.0,53.06,75.0,0.7666666666666667,38.0,53.88333333333333,0.7759999999999999,41.0,51.0,35.0,9.0,1.0666666666666667,3.4233333333333333,0.27,0.233,3.45,122.0,0.025333333333333336,15.893333333333333,45.25333333333333,3.6323333333333325,2.8636666666666666,49.763333333333335,0.0,0.38,34.0,49.0,3.776333333333333,3.0090000000000003,55.0,142.97666666666666,0.4,0.4785404
2021-09-23 06:00:00,5.8,17.0,5.5,18.0,63.76,2.5166666666666666,50.0,52.99,75.0,2.516666666666666,50.0,53.06666666666667,75.0,0.7679999999999999,38.0,53.86333333333334,0.7776666666666666,41.0,51.0,35.0,9.0,1.1233333333333333,3.6133333333333333,0.2876666666666667,0.24833333333333332,3.64,122.0,0.02666666666666667,15.84,45.09,3.6196666666666664,2.853666666666667,49.586666666666666,0.0,0.37866666666666665,34.0,49.0,5.4,3.0143333333333335,55.0,143.51,0.4,0.5118438
2021-09-23 08:00:00,5.8,17.0,5.5,18.0,63.8,2.5220000000000002,50.0,52.97666666666667,75.0,2.522,50.0,53.07,75.0,0.769,38.0,53.843333333333334,0.7789999999999999,41.0,51.0,35.0,9.0,1.18,3.8033333333333332,0.3053333333333333,0.26366666666666666,3.83,122.0,0.028,15.786666666666667,44.92666666666667,3.6069999999999998,2.8436666666666666,49.41,0.0,0.37733333333333335,34.0,49.0,5.4,3.0196666666666667,55.0,144.04333333333332,0.4,0.4276168
2021-09-23 10:00:00,5.8,17.0,5.5,18.0,63.84,2.5273333333333334,50.0,52.96333333333333,75.0,2.527333333333333,50.0,53.07333333333333,75.0,0.77,38.0,53.82333333333333,0.7803333333333333,41.0,51.0,35.0,9.0,1.2366666666666666,3.993333333333333,0.323,0.279,4.02,122.0,0.029333333333333336,15.733333333333333,44.763333333333335,3.594333333333333,2.833666666666667,49.233333333333334,0.0,0.376,34.0,49.0,5.4,3.025,55.0,144.57666666666665,0.4,0.4546126
2021-09-23 12:00:00,5.9,17.0,5.5,18.0,63.88,2.5326666666666666,50.0,54.0,75.0,2.5326666666666666,50.0,53.07666666666667,75.0,0.771,38.0,53.803333333333335,0.7816666666666666,41.0,51.0,35.0,9.0,1.2933333333333332,4.183333333333334,0.3406666666666667,0.29433333333333334,4.21,122.0,0.030666666666666672,15.68,44.6,3.581666666666666,2.8236666666666665,49.056666666666665,0.0,0.3746666666666667,34.0,49.0,5.4,3.0303333333333335,55.0,145.11,0.4,0.4460274
2021-09-23 14:00:00,5.9,17.0,5.5,18.0,63.92,2.538,50.0,54.0,75.0,2.538,50.0,53.08,75.0,0.772,38.0,53.78333333333333,0.783,41.0,51.0,35.0,9.0,1.35,4.373333333333333,0.35833333333333334,0.3096666666666667,4.4,122.0,0.03200000000000001,15.626666666666667,44.43666666666667,3.5689999999999995,2.8136666666666668,48.88,0.0,0.37333333333333335,34.0,49.0,5.4,3.0356666666666667,55.0,145.64333333333335,0.4,0.464425
2021-09-23 16:00:00,5.8,17.0,5.5,18.0,63.95666666666666,2.5433333333333334,50.0,54.0,75.0,2.543333333333333,50.0,53.083333333333336,75.0,1.1,38.0,53.763333333333335,0.7846666666666666,41.0,51.0,35.0,9.0,1.4066666666666667,4.5633333333333335,0.376,0.325,4.59,122.0,0.03333333333333333,15.573333333333334,44.27333333333333,3.556333333333333,2.8036666666666665,48.70333333333333,0.0,0.372,34.0,49.0,5.4,3.0410000000000004,55.0,287.0,0.4,0.4699656
2021-09-23 18:00:00,6.0,17.0,5.5,18.0,63.99333333333333,2.5486666666666666,50.0,54.0,75.0,2.548666666666666,50.0,53.086666666666666,75.0,1.1,38.0,53.74333333333333,0.7863333333333333,41.0,51.0,35.0,9.0,1.4633333333333334,4.753333333333333,0.39366666666666666,0.3403333333333333,4.78,122.0,0.034666666666666665,15.52,44.11,3.5436666666666663,2.7936666666666667,48.526666666666664,0.0,0.3706666666666667,34.0,49.0,5.4,3.046333333333333,55.0,287.0,0.4,0.4640766
2021-09-23 20:00:00,6.0,17.0,5.5,18.0,75.0,2.5540000000000003,50.0,54.0,75.0,2.554,50.0,53.09,75.0,1.1,38.0,53.723333333333336,0.7879999999999999,41.0,51.0,35.0,9.0,1.52,4.943333333333333,0.41133333333333333,0.3556666666666667,4.97,122.0,0.036000000000000004,15.466666666666667,43.93,3.5309999999999997,2.783666666666667,48.333333333333336,0.0,0.36933333333333335,34.0,49.0,5.4,3.0516666666666667,55.0,287.0,0.4,0.4540978
2021-09-23 22:00:00,6.0,17.0,5.527333333333334,18.0,64.12,2.559333333333333,49.0,52.973333333333336,76.0,2.559333333333333,50.0,53.096666666666664,74.0,1.1,40.0,51.0,0.7896666666666667,44.0,51.0,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,5.4,4.6,57.0,125.0,0.4,34.0,49.0,5.4,3.057,55.0,287.0,0.4,0.4444024
2021-09-24 00:00:00,5.8,17.0,5.5,17.0,60.0,2.5646666666666667,48.0,53.0,75.0,2.5646666666666667,48.0,52.0,75.0,1.0,37.0,51.0,1.0,42.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,5.1,4.1,55.0,117.0,0.4,20.0,52.0,5.4,4.6,56.0,164.0,0.4,0.2006004
2021-09-24 02:00:00,5.9,18.0,5.527666666666667,17.0,75.0,2.57,49.0,52.97666666666667,75.0,2.57,49.0,54.0,74.0,1.1,40.0,51.0,1.2,44.0,52.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,52.0,5.2,4.5,58.0,294.0,0.4,20.0,53.0,5.3,4.6,59.0,213.0,0.4,0.2205648
2021-09-24 04:00:00,5.8,17.0,5.5,18.0,61.0,2.5753333333333335,50.0,52.96666666666667,75.0,2.575333333333333,50.0,53.1,75.0,1.1,38.0,53.67333333333333,1.2,41.0,51.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,53.0,5.1,4.5,58.0,295.0,0.4,20.0,49.0,5.4,4.6,55.0,287.0,0.4,0.2060628
2021-09-24 06:00:00,5.8,17.0,5.5,18.0,61.0,2.5806666666666667,50.0,52.95666666666666,75.0,2.580666666666666,50.0,53.10666666666667,75.0,1.1,38.0,53.653333333333336,1.2,41.0,51.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,53.0,5.1,4.5,58.0,295.0,0.4,20.0,49.0,5.4,4.6,55.0,287.0,0.4,0.2063496
2021-09-24 08:00:00,5.8,17.0,5.5,17.0,61.0,4.0,49.0,53.0,75.0,4.0,48.0,52.0,75.0,1.0,37.0,51.0,1.0,42.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,5.1,4.1,56.0,117.0,0.4,20.0,54.0,5.4,4.6,59.0,164.0,0.4,0.2056728
2021-09-24 10:00:00,5.8,17.0,5.5,17.0,61.0,4.0,49.0,53.0,75.0,4.0,49.0,52.0,75.0,1.0,38.0,51.0,1.0,42.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,5.1,4.1,55.0,117.0,0.4,20.0,51.0,5.4,4.6,56.0,164.0,0.4,0.1979688
2021-09-24 12:00:00,5.8,17.0,5.5,17.0,61.0,4.0,49.0,53.0,75.0,4.0,48.0,52.0,75.0,1.0,38.0,51.0,1.0,42.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,5.1,4.1,55.0,117.0,0.4,20.0,53.0,5.4,4.6,58.0,164.0,0.4,0.2025048
2021-09-24 14:00:00,5.8,17.0,5.5,17.0,61.0,4.0,49.0,53.0,75.0,4.0,48.0,52.0,75.0,1.0,38.0,51.0,1.0,42.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,5.1,4.1,55.0,117.0,0.4,20.0,53.0,5.4,4.6,58.0,164.0,0.4,0.1795368
2021-09-24 16:00:00,5.8,17.0,5.5,17.0,64.31333333333333,4.0,49.0,53.0,75.0,2.594,45.24,52.916666666666664,74.36,1.0,37.0,51.0,1.0,42.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,5.1,4.1,55.0,117.0,0.4,20.0,52.0,5.4,4.6,56.0,164.0,0.4,0.2305548
2021-09-24 18:00:00,5.8,17.0,5.5,17.0,64.52,4.0,49.0,53.0,75.0,2.586,45.07,52.74,74.11333333333333,1.0,37.0,51.0,1.0,42.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,5.1,4.1,55.0,117.0,0.4,20.0,52.0,5.4,4.6,56.0,164.0,0.4,0.2062368
2021-09-24 20:00:00,5.8,17.0,5.5,17.0,60.0,4.0,49.0,53.0,75.0,4.0,48.0,52.0,75.0,1.0,37.0,51.0,1.0,42.0,50.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,5.1,4.1,55.0,117.0,0.4,20.0,52.0,5.4,4.6,56.0,164.0,0.4,0.2024484
2021-09-24 22:00:00,5.8,17.0,5.5,17.0,60.0,4.0,48.0,53.0,75.0,4.0,48.0,52.0,75.0,1.0,37.0,51.0,1.0,42.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,50.0,5.1,4.1,55.0,117.0,0.4,20.0,52.0,5.4,4.6,56.0,164.0,0.4,0.2056416
