Год,Месяц,День,Час,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Вода с лагом (-1)
2021,10,5,16,5.6,17.0,5.3,17.0,61.0,4.0,45.0,54.0,75.0,4.0,45.0,55.0,75.0,1.1,36.0,51.0,1.2,41.0,47.0,31.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,52.0,5.1,4.5,56.0,295.0,0.4,20.0,51.0,5.2,4.5,55.0,287.0,0.4,4.166184
2021,10,5,18,5.6,17.0,5.3,17.0,61.0,4.0,44.0,54.0,75.0,4.0,44.0,55.0,75.0,1.1,36.0,52.0,1.2,41.0,46.0,31.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,52.0,5.1,4.5,56.0,295.0,0.4,20.0,51.0,5.2,4.5,55.0,287.0,0.4,3.505348
2021,10,5,20,5.6,17.0,5.3,17.0,61.0,4.0,44.0,54.0,75.0,4.0,44.0,54.0,75.0,1.1,36.0,52.0,1.2,41.0,47.0,31.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,52.0,5.1,4.5,56.0,295.0,0.4,20.0,50.0,5.2,4.5,54.0,287.0,0.4,3.90324
2021,10,5,22,5.6,17.0,5.6,17.0,61.0,4.0,44.0,54.0,75.0,4.0,44.0,54.0,76.0,1.1,36.0,54.0,1.2,40.0,49.0,31.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,47.0,5.1,4.5,53.0,295.0,0.4,20.0,47.0,5.2,4.5,53.0,287.0,0.4,3.989172
2021,10,6,24,5.6,17.0,5.5,17.0,60.0,4.0,45.0,53.0,74.0,4.0,44.0,55.0,74.0,1.1,36.0,48.0,1.2,41.0,51.0,31.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,48.0,5.1,4.5,53.0,295.0,0.4,23.0,48.0,5.1,4.5,53.0,287.0,0.4,4.112196
2021,10,6,2,5.6,17.0,5.3,18.0,61.0,4.0,51.0,50.0,75.0,4.0,51.0,55.0,75.0,1.1,40.0,48.0,1.2,45.0,51.0,31.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,51.0,5.1,4.5,58.0,295.0,0.4,20.0,49.0,5.4,4.6,55.0,287.0,0.4,3.764068
2021,10,6,4,5.6,17.0,5.5,17.0,62.0,4.0,44.0,54.0,76.0,4.0,44.0,55.0,74.0,1.1,35.0,48.0,1.2,40.0,52.0,30.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,48.0,5.2,4.5,54.0,295.0,0.4,22.0,49.0,5.0,4.4,55.0,287.0,0.4,1.80878
2021,10,6,6,5.6,17.0,5.5,17.0,62.0,4.0,44.0,53.0,76.0,4.0,44.0,54.0,74.0,1.1,35.0,49.0,1.2,40.0,52.0,30.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,45.0,5.2,4.5,51.0,295.0,0.4,22.0,48.0,5.0,4.4,53.0,287.0,0.4,1.67547
2021,10,6,8,5.7,17.0,5.5,17.0,61.0,4.0,44.0,52.0,75.0,4.0,44.0,53.0,74.0,1.1,35.0,50.0,1.1,40.0,52.0,31.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,47.0,5.2,4.5,54.0,201.0,0.4,22.0,46.0,5.0,4.4,53.0,247.0,0.4,1.84888
2021,10,6,10,5.6,17.0,5.5,17.0,98.0,3.5,47.0,52.0,76.0,3.5,46.0,53.0,74.0,1.1,35.0,51.0,1.1,40.0,52.0,32.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,43.0,5.2,4.5,50.0,247.0,0.4,22.0,44.0,5.0,4.4,50.0,148.0,0.4,1.71762
2021,10,6,12,5.6,17.0,5.5,17.0,62.0,3.5,47.0,52.0,76.0,3.5,46.0,53.0,74.0,1.1,35.0,51.0,1.1,40.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,47.0,5.2,4.5,54.0,199.0,0.4,22.0,48.0,5.0,4.4,54.0,211.0,0.4,1.65498
2021,10,6,14,5.8,17.0,5.7,17.0,82.0,3.5,46.0,52.0,74.0,3.5,46.0,53.0,72.0,1.1,35.0,51.0,1.1,42.0,51.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,52.0,5.2,4.5,56.0,254.0,0.4,22.0,52.0,5.0,4.4,56.0,251.0,0.4,1.76726
2021,10,6,16,5.8,17.0,5.5,17.0,62.0,3.5,47.0,54.0,76.0,3.5,46.0,53.0,72.0,1.1,35.0,52.0,1.1,42.0,51.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,49.0,5.2,4.5,55.0,219.0,0.4,22.0,48.0,5.0,4.4,55.0,238.0,0.4,1.80117
2021,10,6,18,5.7,17.0,5.6,17.0,60.0,3.5,46.0,55.0,75.0,3.5,46.0,54.0,73.0,1.1,36.0,51.0,1.1,42.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,50.0,5.2,4.5,56.0,229.0,0.4,22.0,49.0,5.0,4.4,55.0,183.0,0.4,1.85385
2021,10,6,20,5.6,17.0,5.6,17.0,60.0,3.5,46.0,55.0,75.0,3.5,46.0,54.0,73.0,1.1,36.0,51.0,1.1,42.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,18.0,48.0,5.2,4.5,53.0,229.0,0.4,23.0,52.0,5.0,4.4,57.0,183.0,0.4,1.90893
2021,10,6,22,5.8,17.0,5.7,17.0,60.0,3.5,46.0,55.0,75.0,3.5,46.0,54.0,73.0,1.1,36.0,51.0,1.1,42.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,47.0,5.2,4.5,52.0,229.0,0.4,23.0,48.0,5.0,4.4,54.0,183.0,0.4,1.78168
2021,10,7,24,5.7,17.0,5.7,17.0,60.0,3.5,45.0,52.0,75.0,3.5,46.0,53.0,73.0,1.1,35.0,51.0,1.1,42.0,51.0,32.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,50.0,5.2,4.5,57.0,229.0,0.4,23.0,50.0,5.0,4.4,56.0,183.0,0.4,1.86419
2021,10,7,2,5.6,17.0,5.3,16.0,60.0,3.5,45.0,53.0,75.0,3.5,46.0,53.0,75.0,1.1,35.0,48.0,1.2,42.0,51.0,31.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,51.0,5.1,4.5,57.0,295.0,0.4,23.0,51.0,5.4,4.6,57.0,287.0,0.4,3.764068
2021,10,7,4,5.6,17.0,5.6,17.0,60.0,3.5,45.0,53.0,74.0,3.5,46.0,53.0,75.0,1.1,35.0,48.0,1.1,42.0,51.0,31.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,46.0,5.1,4.2,53.0,295.0,0.4,23.0,47.0,5.1,4.2,54.0,287.0,0.4,1.06131
2021,10,7,6,5.7,17.0,5.6,17.0,60.0,3.5,47.0,53.0,74.0,3.5,47.0,53.0,75.0,1.1,34.0,51.0,1.1,41.0,50.0,30.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,5.1,4.2,53.0,295.0,0.4,22.0,49.0,5.1,4.2,55.0,287.0,0.4,1.12794
2021,10,7,8,5.7,17.0,5.7,17.0,57.0,3.5,47.0,53.0,74.0,3.5,45.0,52.0,74.0,1.1,34.0,51.0,1.1,41.0,52.0,32.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,5.1,4.2,55.0,295.0,0.4,22.0,51.0,5.1,4.2,57.0,287.0,0.4,1.101156
2021,10,7,10,5.7,17.0,5.5,17.0,68.0,3.5,49.0,53.0,74.0,3.5,49.0,53.0,73.0,1.1,35.0,52.0,1.1,43.0,52.0,36.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,5.1,4.2,56.0,295.0,0.4,22.0,48.0,5.1,4.2,54.0,287.0,0.4,1.063656
2021,10,7,12,5.6,17.0,5.5,17.0,80.0,3.5,47.0,56.0,75.0,3.5,48.0,53.0,74.0,1.1,35.0,52.0,1.1,43.0,52.0,35.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,50.0,5.1,4.2,57.0,295.0,0.4,22.0,51.0,5.1,4.2,55.0,287.0,0.4,0.984738
2021,10,7,14,5.7,17.0,5.4,17.0,62.0,3.5,47.0,56.0,75.0,3.5,47.0,53.0,74.0,1.1,37.0,52.0,1.1,44.0,51.0,35.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,5.1,4.2,56.0,295.0,0.4,22.0,51.0,5.1,4.2,56.0,287.0,0.4,1.170972
2021,10,7,16,5.7,17.0,5.6,17.0,62.0,3.5,47.0,56.0,75.0,3.5,46.0,53.0,74.0,1.1,37.0,52.0,1.1,44.0,52.0,35.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,51.0,5.1,4.2,57.0,295.0,0.4,22.0,51.0,5.1,4.2,56.0,287.0,0.4,1.050354
2021,10,7,18,5.6,17.0,5.6,17.0,63.0,3.5,47.0,52.0,74.0,3.5,47.0,55.0,73.0,1.1,37.0,52.0,1.1,44.0,52.0,35.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,5.1,4.2,54.0,295.0,0.4,22.0,51.0,5.1,4.2,56.0,287.0,0.4,0.986994
2021,10,7,20,5.8,17.0,5.5,17.0,63.0,3.5,46.0,52.0,74.0,3.5,46.0,53.0,76.0,1.2,37.0,52.0,1.3,43.0,51.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,53.0,5.2,4.3,56.0,295.0,0.4,22.0,52.0,5.2,4.2,55.0,287.0,0.4,1.205184
2021,10,7,22,5.7,17.0,5.6,17.0,60.0,3.5,46.0,55.0,74.0,3.5,46.0,54.0,76.0,1.2,36.0,52.0,1.3,43.0,51.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,50.0,5.2,4.3,55.0,295.0,0.4,22.0,49.0,5.2,4.2,54.0,287.0,0.4,1.068726
2021,10,8,24,5.8,16.0,5.6,17.0,61.0,3.5,46.0,54.0,74.0,3.5,46.0,55.0,76.0,1.2,36.0,51.0,1.3,46.0,51.0,32.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,50.0,5.2,4.3,56.0,295.0,0.4,22.0,47.0,5.2,4.2,53.0,287.0,0.4,1.112082
2021,10,8,2,5.6,17.0,5.6,17.0,61.0,3.5,46.0,54.0,75.0,3.5,46.0,52.0,75.0,1.1,36.0,52.0,1.2,46.0,52.0,32.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,5.1,4.5,53.0,295.0,0.4,23.0,49.0,5.4,4.6,55.0,287.0,0.4,1.129872
2021,10,8,4,5.6,17.0,5.5,17.0,61.0,3.5,46.0,55.0,74.0,3.5,46.0,55.0,72.0,1.6,36.0,50.0,1.6,43.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,51.0,5.1,4.4,56.0,295.0,0.4,24.0,50.0,5.3,4.4,56.0,287.0,0.4,1.79656
2021,10,8,6,5.7,17.0,5.6,17.0,62.0,3.5,45.0,53.0,74.0,3.5,45.0,54.0,75.0,1.6,36.0,50.0,1.6,43.0,51.0,32.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,52.0,5.1,4.4,57.0,295.0,0.4,22.0,51.0,5.3,4.4,56.0,287.0,0.4,1.90283
2021,10,8,8,5.7,17.0,5.4,17.0,62.0,3.5,46.0,52.0,75.0,3.5,46.0,53.0,76.0,1.1,36.0,51.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,52.0,5.1,4.4,57.0,295.0,0.4,22.0,48.0,5.3,4.4,54.0,287.0,0.4,1.73579
2021,10,8,10,5.6,17.0,5.4,17.0,62.0,3.5,46.0,52.0,75.0,3.5,46.0,53.0,76.0,1.1,36.0,51.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,52.0,5.1,4.4,57.0,295.0,0.4,22.0,48.0,5.3,4.4,54.0,287.0,0.4,1.75051
2021,10,8,12,5.6,17.0,5.5,17.0,60.0,3.5,46.0,54.0,75.0,3.5,46.0,54.0,72.0,1.1,36.0,51.0,1.1,42.0,51.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,5.1,4.4,54.0,295.0,0.4,22.0,49.0,5.3,4.4,55.0,287.0,0.4,1.74053
2021,10,8,14,5.6,17.0,5.6,17.0,62.0,3.5,46.0,53.0,76.0,3.5,46.0,54.0,74.0,1.1,37.0,52.0,1.1,42.0,42.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,51.0,5.1,4.4,55.0,295.0,0.4,22.0,52.0,5.3,4.4,56.0,287.0,0.4,1.71337
2021,10,8,16,5.8,17.0,5.7,17.0,76.0,3.5,46.0,52.0,75.0,3.5,46.0,55.0,81.0,1.1,37.0,51.0,1.1,42.0,51.0,34.0,16.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,46.0,5.1,4.4,52.0,295.0,0.4,22.0,49.0,5.3,4.4,56.0,287.0,0.4,1.71961
2021,10,8,18,5.7,17.0,5.5,17.0,63.0,3.5,46.0,53.0,75.0,3.5,46.0,54.0,73.0,1.1,37.0,51.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,5.1,4.4,56.0,295.0,0.4,22.0,47.0,5.3,4.4,54.0,287.0,0.4,1.84972
2021,10,8,20,5.7,17.0,5.5,17.0,63.0,3.5,46.0,53.0,75.0,3.5,46.0,54.0,73.0,1.1,37.0,51.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,5.1,4.4,56.0,295.0,0.4,22.0,47.0,5.3,4.4,54.0,287.0,0.4,2.0038
2021,10,8,22,5.6,17.0,5.5,17.0,63.0,3.5,46.0,53.0,75.0,3.5,46.0,54.0,73.0,1.1,37.0,51.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,50.0,4.6,4.0,56.0,295.0,0.4,23.0,48.0,4.6,4.0,55.0,287.0,0.4,1.79946
2021,10,9,24,5.6,17.0,5.5,17.0,63.0,3.5,46.0,53.0,75.0,3.5,46.0,54.0,73.0,1.1,37.0,51.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,50.0,4.6,4.0,56.0,295.0,0.4,23.0,48.0,4.6,4.0,55.0,287.0,0.4,1.8919
2021,10,9,2,5.7,17.0,5.6,17.0,61.0,3.5,46.0,54.0,75.0,3.5,46.0,52.0,75.0,1.1,36.0,52.0,1.1,46.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,5.1,4.5,53.0,295.0,0.4,23.0,49.0,5.1,4.5,55.0,287.0,0.4,1.87961
2021,10,9,4,5.7,17.0,5.6,17.0,61.0,3.5,46.0,54.0,75.0,3.5,46.0,52.0,75.0,1.1,36.0,52.0,1.1,46.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,5.1,4.5,53.0,295.0,0.4,23.0,49.0,5.1,4.5,55.0,287.0,0.4,1.77215
2021,10,9,6,5.6,17.0,5.5,17.0,60.0,3.5,46.0,53.0,75.0,3.5,46.0,53.0,77.0,1.1,36.0,52.0,1.1,42.0,52.0,32.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,5.1,4.5,53.0,295.0,0.4,23.0,49.0,5.1,4.5,55.0,287.0,0.4,1.9118
2021,10,9,8,5.7,17.0,5.6,17.0,59.0,3.5,46.0,54.0,74.0,3.5,46.0,52.0,74.0,1.1,36.0,51.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,5.1,4.5,53.0,295.0,0.4,23.0,49.0,5.1,4.5,54.0,287.0,0.4,1.85054
2021,10,9,10,5.8,17.0,5.6,17.0,60.0,3.5,46.0,53.0,75.0,3.5,46.0,52.0,75.0,1.1,36.0,51.0,1.1,42.0,51.0,35.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,50.0,5.1,4.5,55.0,295.0,0.4,23.0,51.0,5.1,4.5,56.0,287.0,0.4,1.81962
2021,10,9,12,5.8,17.0,5.6,17.0,60.0,3.5,46.0,53.0,75.0,3.5,46.0,52.0,75.0,1.1,36.0,51.0,1.1,42.0,51.0,35.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,50.0,5.1,4.5,55.0,295.0,0.4,23.0,51.0,5.1,4.5,56.0,287.0,0.4,1.77209
2021,10,9,14,5.7,17.0,5.6,17.0,61.0,3.5,46.0,53.0,74.0,3.5,46.0,52.0,74.0,1.1,37.0,51.0,1.1,42.0,51.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,53.0,5.1,4.5,57.0,295.0,0.4,23.0,54.0,5.1,4.5,58.0,287.0,0.4,1.84343
2021,10,9,16,5.8,17.0,5.6,17.0,62.0,3.5,46.0,54.0,75.0,3.5,46.0,52.0,75.0,1.1,37.0,52.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,51.0,5.1,4.5,56.0,295.0,0.4,23.0,49.0,5.1,4.5,54.0,287.0,0.4,1.84975
2021,10,9,18,5.7,17.0,5.6,17.0,61.0,3.5,46.0,55.0,74.0,3.5,46.0,53.0,76.0,1.1,37.0,51.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,51.0,5.1,4.5,56.0,295.0,0.4,23.0,48.0,5.1,4.5,54.0,287.0,0.4,1.7541
2021,10,9,20,5.9,17.0,5.5,17.0,57.0,3.5,46.0,56.0,75.0,3.5,46.0,55.0,76.0,1.0,37.0,52.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,50.0,4.6,3.9,56.0,295.0,0.4,24.0,51.0,4.6,3.9,57.0,287.0,0.4,1.76567
2021,10,9,22,5.8,17.0,5.7,17.0,60.0,3.5,46.0,52.0,76.0,3.5,46.0,53.0,75.0,1.0,37.0,51.0,1.0,42.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,51.0,4.8,4.0,56.0,295.0,0.4,23.0,50.0,4.8,4.0,55.0,287.0,0.4,1.86802
2021,10,10,24,5.6,17.0,5.4,17.0,60.0,3.5,46.0,52.0,75.0,3.5,46.0,53.0,74.0,1.0,37.0,51.0,1.0,42.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,47.0,4.8,4.0,53.0,295.0,0.4,23.0,51.0,4.8,4.0,57.0,287.0,0.4,1.83986
2021,10,10,2,5.8,17.0,5.5,17.0,61.0,3.5,46.0,54.0,74.0,3.5,46.0,52.0,73.0,1.1,36.0,52.0,1.1,46.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,5.1,4.5,54.0,295.0,0.4,23.0,50.0,5.1,4.5,56.0,287.0,0.4,1.84453
2021,10,10,4,5.8,17.0,5.6,17.0,58.0,3.5,46.0,56.0,74.0,3.5,46.0,55.0,74.0,1.0,37.0,48.0,1.1,41.0,51.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,53.0,4.7,4.0,58.0,295.0,0.4,23.0,51.0,5.0,4.2,55.0,287.0,0.4,1.140738
2021,10,10,6,5.7,17.0,5.4,17.0,58.0,3.5,46.0,56.0,74.0,3.5,46.0,55.0,74.0,1.1,37.0,48.0,1.1,41.0,51.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,50.0,4.7,4.0,54.0,295.0,0.4,23.0,47.0,5.0,4.2,52.0,287.0,0.4,1.142304
2021,10,10,8,5.6,17.0,5.5,17.0,58.0,3.5,45.0,55.0,75.0,3.5,45.0,54.0,76.0,1.1,37.0,50.0,1.1,41.0,51.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,50.0,4.7,4.0,54.0,295.0,0.4,23.0,51.0,5.0,4.2,55.0,287.0,0.4,1.105062
2021,10,10,10,5.7,17.0,5.5,17.0,58.0,3.5,46.0,54.0,75.0,3.5,46.0,55.0,75.0,1.1,37.0,51.0,1.1,42.0,51.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,4.7,4.0,53.0,295.0,0.4,23.0,50.0,5.0,4.2,57.0,287.0,0.4,1.058958
2021,10,10,12,5.7,17.0,5.5,17.0,57.0,3.5,46.0,55.0,74.0,3.5,46.0,54.0,76.0,1.1,37.0,50.0,1.1,42.0,51.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,4.7,4.0,53.0,295.0,0.4,23.0,51.0,5.0,4.2,56.0,287.0,0.4,1.114224
2021,10,10,14,5.8,17.0,5.5,17.0,61.0,3.5,46.0,53.0,74.0,3.5,46.0,52.0,76.0,1.1,38.0,51.0,1.1,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,4.7,4.0,54.0,295.0,0.4,23.0,48.0,5.0,4.2,53.0,287.0,0.4,1.042506
2021,10,10,16,5.7,17.0,5.5,17.0,57.0,3.5,46.0,52.0,75.0,3.5,46.0,55.0,74.0,1.1,38.0,50.0,1.1,42.0,51.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,4.7,4.0,54.0,295.0,0.4,23.0,48.0,5.0,4.2,55.0,287.0,0.4,1.087938
2021,10,10,18,5.8,17.0,5.5,17.0,60.0,3.5,45.0,55.0,75.0,3.5,46.0,55.0,75.0,1.1,38.0,51.0,1.1,42.0,51.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,51.0,4.7,4.0,56.0,132.0,0.4,23.0,51.0,5.0,4.2,56.0,145.0,0.4,1.042194
2021,10,10,20,5.7,17.0,5.4,17.0,60.0,3.5,47.0,55.0,73.0,3.5,46.0,52.0,73.0,1.0,38.0,51.0,1.0,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,17.0,49.0,5.2,4.3,56.0,132.0,0.4,24.0,47.0,5.2,4.3,54.0,145.0,0.4,1.060914
2021,10,10,22,5.8,17.0,5.6,17.0,60.0,3.5,46.0,51.0,75.0,3.5,46.0,54.0,73.0,1.0,38.0,52.0,1.0,42.0,52.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,52.0,4.6,4.0,56.0,132.0,0.4,23.0,52.0,4.8,4.0,57.0,145.0,0.4,1.10436
2021,10,11,24,5.6,17.0,5.5,17.0,59.0,3.5,46.0,52.0,76.0,3.5,46.0,53.0,73.0,1.0,37.0,51.0,1.0,42.0,51.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,4.5,3.9,53.0,132.0,0.4,23.0,52.0,4.7,3.9,57.0,145.0,0.4,1.114356
2021,10,11,2,5.8,17.0,5.6,17.0,61.0,3.5,46.0,54.0,74.0,3.5,46.0,52.0,75.0,1.1,36.0,52.0,1.1,46.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,5.1,4.5,54.0,295.0,0.4,23.0,50.0,5.1,4.5,56.0,287.0,0.4,1.146174
2021,10,11,4,5.7,17.0,5.5,17.0,61.0,3.5,46.0,54.0,73.0,3.5,46.0,52.0,74.0,1.1,36.0,52.0,1.1,46.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,5.1,4.5,53.0,295.0,0.4,23.0,49.0,5.1,4.5,54.0,287.0,0.4,0.90524
2021,10,11,6,5.7,17.0,5.5,17.0,61.0,3.5,46.0,54.0,73.0,3.5,46.0,52.0,74.0,1.1,36.0,52.0,1.1,46.0,52.0,33.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,48.0,5.1,4.5,53.0,295.0,0.4,23.0,49.0,5.1,4.5,54.0,287.0,0.4,0.941335
2021,10,11,8,5.6,17.0,5.5,17.0,58.0,3.5,46.0,54.0,75.0,3.5,46.0,53.0,75.0,1.1,37.0,51.0,1.1,44.0,51.0,34.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,47.0,4.5,3.9,53.0,117.0,0.4,23.0,53.0,4.5,3.9,57.0,224.0,0.4,0.917235
2021,10,11,10,5.7,17.0,5.6,17.0,58.0,3.5,46.0,52.0,74.0,3.5,46.0,53.0,74.0,1.1,37.0,51.0,1.1,42.0,52.0,35.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,46.0,4.5,3.9,52.0,117.0,0.4,23.0,48.0,4.5,3.9,55.0,224.0,0.4,0.939455
2021,10,11,12,5.7,17.0,5.5,17.0,61.0,3.5,46.0,54.0,75.0,3.5,46.0,52.0,75.0,1.1,38.0,52.0,1.1,42.0,52.0,35.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,49.0,4.5,3.9,54.0,117.0,0.4,23.0,50.0,4.5,3.9,54.0,224.0,0.4,0.884145
2021,10,11,14,5.6,17.0,5.5,17.0,59.0,3.5,46.0,55.0,75.0,3.5,46.0,52.0,77.0,1.1,38.0,51.0,1.1,42.0,51.0,35.0,9.0,17.0,57.0,5.3,4.6,57.0,122.0,0.4,16.0,51.0,4.5,4.0,57.0,141.0,0.4,23.0,50.0,4.5,3.9,54.0,224.0,0.4,0.862785
