,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1/1|P сеп. |кгс/см²,С-1/1|t жидкости |°С,С-1/1|L жидкости| см,С-1/2|P сеп. |кгс/см²,С-1/2|t жидкости |°С,С-1/2|L жидкости| см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3/1|t жидкости|°С,С-3/1|L нефти|см,С-3/2|t жидкости|°С,С-3/2|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Добыча воды за 2 ч,"Добыча воды за 2 ч, расч","Добыча воды за 2 ч, расч, по ТОРам",Показания влагомера,Расход пресной воды
295,2024-03-25 14:00:00,9.6,16.0,9.3,15.0,62.0,9.3,15.0,63.0,4.2,49.0,70.0,70.0,4.2,49.0,73.0,71.0,2.7,46.0,75.0,2.3,44.0,74.0,53.0,81.0,40.0,53.0,25.9,54.7,6.6,5.5,64.5,219.1,0.27,25.3,52.0,6.7,5.5,61.7,276.7,0.3,28.9,56.7,6.7,5.6,61.9,140.0,0.23,29.20872149999999,18.407999999999987,17.457999999999984,0.26,11.4
296,2024-03-25 16:00:00,9.3,16.0,9.1,15.0,60.0,9.0,18.0,63.0,4.2,50.0,76.0,72.0,4.3,49.0,76.0,73.0,2.6,46.0,75.0,2.6,44.0,74.0,53.0,80.0,39.0,51.0,24.2,49.9,6.7,5.6,60.1,122.7,0.27,23.9,54.1,6.6,5.4,61.7,139.5,0.3,28.1,58.0,6.7,5.6,63.0,323.0,0.23,28.587289500000008,21.623,21.083000000000013,0.23,11.4
297,2024-03-25 18:00:00,9.6,16.0,9.1,15.0,64.0,9.0,18.0,63.0,4.2,50.0,75.0,73.0,4.3,49.0,75.0,75.0,2.5,46.0,74.0,2.5,44.0,74.0,53.0,91.0,47.0,58.0,24.7,51.7,6.7,5.6,62.0,143.1,0.27,24.0,54.9,6.6,5.4,62.2,279.8,0.3,27.2,54.9,6.7,5.6,61.0,137.7,0.23,29.56196250000001,17.924,17.234,0.2,11.4
298,2024-03-25 20:00:00,9.7,16.0,9.2,14.0,62.0,9.2,18.0,62.0,4.2,50.0,76.0,73.0,4.3,49.0,76.0,70.0,2.9,45.0,73.0,2.9,43.0,74.0,53.0,95.0,50.0,65.0,24.8,51.6,6.7,5.4,62.9,168.0,0.27,24.6,51.6,6.6,5.4,60.0,130.8,0.3,27.2,58.7,6.7,5.6,64.4,269.1,0.23,29.78413199999999,23.635,23.63499999999999,0.25,11.5
299,2024-03-25 22:00:00,9.8,16.0,9.3,15.0,64.0,9.3,17.0,64.0,4.2,49.0,78.0,71.0,4.3,49.0,73.0,74.0,2.4,45.0,73.0,2.5,44.0,71.0,53.0,79.0,41.0,51.0,24.4,50.4,6.7,5.4,61.1,131.8,0.27,24.1,56.7,6.6,5.4,64.0,285.1,0.3,27.0,57.5,6.7,5.6,62.6,325.6,0.23,29.167424999999994,41.347,40.53699999999999,0.3,11.4
300,2024-03-26 00:00:00,9.7,16.0,9.4,15.0,61.0,9.4,17.0,63.0,4.2,50.0,79.0,73.0,4.3,49.0,76.0,75.0,2.2,45.0,73.0,2.2,44.0,71.0,53.0,77.0,38.0,42.0,25.1,51.7,6.7,5.4,62.1,140.9,0.27,24.8,52.9,6.6,5.4,60.8,132.1,0.3,27.8,56.8,6.7,5.6,62.6,157.0,0.23,30.369181499999737,20.40000000000001,18.97,0.35,11.5
301,2024-03-26 02:00:00,9.8,16.0,9.3,14.0,62.0,9.4,17.0,63.0,4.2,49.0,85.0,70.0,4.3,49.0,75.0,71.0,2.7,44.0,76.0,2.7,44.0,73.0,53.0,77.0,37.0,48.0,25.1,53.0,6.3,5.3,63.4,167.4,0.27,24.9,54.4,6.4,5.2,63.5,282.7,0.3,27.9,57.9,6.4,5.3,62.3,322.9,0.23,26.3592,9.317,8.037000000000006,0.3,11.3
302,2024-03-26 04:00:00,9.7,16.0,9.1,14.0,61.0,9.1,17.0,62.0,4.2,49.0,83.0,70.0,4.3,49.0,73.0,70.0,2.3,44.0,73.0,2.4,43.0,71.0,53.0,82.0,37.0,51.0,24.8,51.6,6.3,5.3,61.7,130.9,0.27,24.5,56.8,6.4,5.2,64.1,229.0,0.3,27.4,58.3,6.4,5.3,63.3,325.9,0.23,25.177908000000144,23.715000000000003,26.325,0.25,11.3
303,2024-03-26 06:00:00,9.6,16.0,9.2,14.0,62.0,9.2,17.0,63.0,4.2,50.0,70.0,72.0,4.3,49.0,73.0,74.0,2.4,44.0,74.0,2.6,43.0,71.0,53.0,82.0,38.0,55.0,24.5,53.1,6.3,5.3,63.3,163.8,0.27,24.2,52.7,6.4,5.2,59.9,258.3,0.3,27.2,54.4,6.4,5.3,60.1,126.7,0.23,25.541879999999995,30.676999999999992,34.737,0.24,11.3
304,2024-03-26 08:00:00,9.4,16.0,9.3,14.0,62.0,9.3,18.0,62.0,4.2,51.0,80.0,71.0,4.3,50.0,73.0,72.0,2.3,45.0,73.0,2.3,44.0,74.0,53.0,81.0,37.0,49.0,25.3,52.4,6.2,5.2,62.1,134.9,0.27,25.2,52.7,6.3,5.2,59.7,190.7,0.3,28.3,55.6,6.4,5.4,60.6,294.7,0.23,25.929288,35.084000000000024,28.234000000000016,0.25,11.3
305,2024-03-26 10:00:00,9.4,16.0,9.2,15.0,61.0,9.2,17.0,62.0,4.2,50.0,70.0,70.0,4.3,49.0,69.0,72.0,2.4,44.0,73.0,2.5,44.0,74.0,53.0,78.0,35.0,50.0,24.1,51.2,6.2,5.3,62.6,150.5,0.27,24.1,55.3,6.2,5.3,62.6,152.2,0.3,27.8,54.4,6.6,54.3,59.8,201.3,0.23,24.92322,12.194999999999991,11.825,0.3,11.3
306,2024-03-26 12:00:00,9.3,16.0,9.2,14.0,62.0,9.3,17.0,63.0,4.2,50.0,70.0,72.0,4.3,50.0,68.0,74.0,2.4,43.0,76.0,2.5,44.0,75.0,53.0,83.0,36.0,53.0,24.6,53.5,6.5,5.4,63.8,185.8,0.27,24.3,54.9,6.5,5.5,62.1,276.5,0.3,27.3,56.0,6.4,5.6,61.9,139.3,0.23,26.01706800000001,8.530999999999985,9.22099999999999,0.28,11.3
307,2024-03-26 14:00:00,9.3,16.0,9.2,14.0,62.0,9.3,17.0,63.0,4.2,50.0,70.0,72.0,4.3,50.0,68.0,74.0,2.4,43.0,76.0,2.5,44.0,75.0,53.0,83.0,36.0,53.0,25.0,53.5,6.5,5.4,64.4,250.4,0.27,24.3,54.9,6.5,5.5,59.9,238.0,0.3,27.3,56.0,6.4,5.6,64.1,211.0,0.23,26.064360000000008,31.644000000000005,29.46400000000001,0.35,11.3
308,2024-03-26 16:00:00,9.6,16.0,9.4,15.0,60.0,9.5,18.0,62.0,4.2,50.0,70.0,72.0,4.3,50.0,64.0,72.0,2.7,43.0,76.0,2.7,41.0,75.0,53.0,89.0,36.0,53.0,25.0,52.0,6.5,5.4,64.4,320.1,0.27,24.3,55.0,6.4,5.5,59.9,281.8,0.3,27.3,56.0,6.3,5.6,63.1,276.4,0.23,26.461848,11.841999999999985,12.801999999999984,0.3,11.3
309,2024-03-26 18:00:00,9.6,16.0,9.4,14.0,61.0,9.5,17.0,62.0,4.2,50.0,70.0,71.0,4.3,49.0,69.0,71.0,2.3,43.0,73.0,2.3,42.0,74.0,53.0,86.0,40.0,55.0,24.4,50.9,6.3,5.4,61.1,1126.9,0.27,24.2,52.9,6.4,5.5,51.0,135.6,0.3,27.3,59.2,6.3,5.6,64.2,307.8,0.23,26.10552000000001,23.016000000000005,21.456,0.36,11.4
310,2024-03-26 20:00:00,9.9,16.0,9.3,14.0,63.0,9.3,17.0,61.0,4.2,50.0,69.0,72.0,4.3,49.0,69.0,75.0,2.4,43.0,75.0,2.4,42.0,59.0,53.0,80.0,35.0,50.0,24.9,51.5,6.3,5.4,60.8,118.5,0.27,24.2,55.6,6.4,5.5,61.3,198.4,0.3,27.3,58.6,6.3,5.6,64.0,185.4,0.23,26.202288000000003,21.491,19.950999999999997,0.37,11.4
311,2024-03-26 22:00:00,9.7,16.0,9.3,14.0,64.0,9.3,17.0,61.0,4.2,50.0,73.0,71.0,4.2,49.0,70.0,70.0,2.5,43.0,71.0,2.5,42.0,68.0,53.0,81.0,36.0,54.0,24.9,52.2,6.3,5.4,61.7,128.6,0.27,24.9,54.9,6.4,5.5,61.1,272.3,0.3,27.8,55.3,6.3,5.6,60.1,274.5,0.23,26.30098799999991,21.63000000000001,20.350000000000023,0.27,11.4
312,2024-03-27 00:00:00,9.9,16.0,9.2,14.0,62.0,9.3,17.0,62.0,4.2,50.0,73.0,73.0,2.4,49.0,70.0,71.0,2.4,43.0,74.0,2.4,43.0,74.0,53.0,82.0,36.0,52.0,25.6,51.0,6.3,5.4,60.2,274.2,0.27,25.4,56.1,6.4,5.5,62.4,277.3,0.3,28.3,56.1,6.3,5.6,60.7,298.8,0.23,25.83755999999996,18.604999999999976,19.124999999999982,0.27,11.4
313,2024-03-27 02:00:00,9.7,16.0,9.2,14.0,63.0,9.2,17.0,63.0,4.2,50.0,72.0,71.0,4.3,49.0,68.0,75.0,2.3,43.0,73.0,2.3,44.0,75.0,53.0,80.0,36.0,49.0,25.3,52.1,6.6,5.3,61.6,130.2,0.27,25.1,54.8,6.6,5.4,62.2,145.0,0.3,27.9,58.6,6.6,5.4,63.9,180.1,0.23,26.861384000000008,22.67,22.39,0.24,11.2
314,2024-03-27 04:00:00,9.7,16.0,9.3,14.0,62.0,9.3,17.0,63.0,4.2,50.0,73.0,73.0,4.3,49.0,69.0,73.0,2.5,42.0,75.0,2.6,41.0,75.0,53.0,82.0,36.0,51.0,24.0,53.9,6.8,5.5,63.6,326.2,0.27,24.3,54.5,6.8,5.6,62.6,153.1,0.3,27.3,54.8,6.8,5.6,60.6,128.1,0.23,27.56538400000001,26.08799999999998,24.238000000000007,0.18,11.2
315,2024-03-27 06:00:00,9.8,16.0,9.2,14.0,65.0,9.2,17.0,62.0,4.2,50.0,73.0,69.0,4.2,49.0,69.0,68.0,2.7,42.0,73.0,2.7,41.0,75.0,53.0,87.0,36.0,56.0,24.9,52.7,6.8,5.5,62.6,150.6,0.27,24.9,54.1,6.8,5.6,61.4,139.5,0.3,27.7,55.7,6.8,5.6,60.8,130.5,0.23,26.826272000000007,22.65100000000001,23.031000000000034,0.25,11.2
316,2024-03-27 08:00:00,9.4,16.0,9.1,14.0,62.0,9.2,17.0,62.0,4.2,50.0,73.0,72.0,4.3,50.0,69.0,70.0,2.1,43.0,58.0,2.1,41.0,71.0,50.0,66.0,35.0,44.0,25.0,53.2,6.5,5.4,63.1,157.4,0.27,24.4,56.5,6.4,5.3,63.6,280.0,0.3,27.2,57.1,6.5,5.4,62.6,252.0,0.23,26.67676,29.607000000000014,28.17699999999999,0.26,11.2
317,2024-03-27 10:00:00,9.7,16.0,9.3,14.0,62.0,9.4,17.0,61.0,4.2,50.0,73.0,71.0,4.3,50.0,70.0,69.0,2.5,43.0,68.0,2.5,46.0,67.0,53.0,86.0,38.0,55.0,24.7,52.4,6.3,5.3,62.2,141.9,0.27,24.5,53.1,6.3,5.4,60.2,260.1,0.3,27.6,59.3,6.4,5.4,64.4,208.2,0.23,24.719728,15.85599999999998,18.215999999999998,0.2,11.1
318,2024-03-27 12:00:00,9.6,16.0,9.4,14.0,60.0,9.3,17.0,60.0,4.2,50.0,73.0,72.0,4.3,50.0,69.0,72.0,2.4,43.0,72.0,2.4,44.0,75.0,53.0,81.0,45.0,55.0,24.5,54.9,6.1,5.2,64.6,239.4,0.27,24.3,57.3,6.1,5.2,64.4,234.0,0.3,27.5,56.5,6.2,5.2,61.3,308.3,0.23,30.082184,13.966000000000008,10.996000000000002,0.18,11.2
319,2024-03-27 14:00:00,9.7,16.0,9.4,14.0,61.0,9.4,17.0,63.0,4.2,50.0,72.0,71.0,4.3,50.0,70.0,73.0,2.5,44.0,73.0,2.6,44.0,74.0,53.0,88.0,45.0,55.0,24.8,51.4,6.2,5.1,60.4,123.4,0.27,24.8,5.9,6.3,5.3,60.1,234.0,0.3,27.0,56.5,6.2,5.2,61.3,308.3,0.23,22.555016000000013,38.74599999999998,36.876000000000005,0.21,11.1
320,2024-03-27 16:00:00,9.5,16.0,9.1,15.0,66.0,9.2,16.0,63.0,4.3,51.0,73.0,73.0,4.4,50.0,70.0,72.0,2.7,44.0,73.0,2.8,43.0,73.0,53.0,79.0,45.0,56.0,23.5,49.7,7.3,5.9,60.4,123.3,0.27,23.2,51.9,7.2,5.9,60.9,134.6,0.3,26.5,55.5,6.7,5.6,62.2,156.4,0.23,31.820712,0.0,-2.927000000000003,0.25,11.2
321,2024-03-27 18:00:00,9.6,16.0,9.3,14.0,60.0,9.3,16.0,62.0,4.2,50.0,65.0,74.0,4.3,70.0,74.0,72.0,2.6,48.0,50.0,2.6,41.0,57.0,54.0,80.0,45.0,56.0,24.5,53.3,6.2,5.1,62.7,152.4,0.27,25.0,55.2,6.3,5.1,62.0,275.0,0.3,27.8,56.0,6.3,5.2,60.7,304.2,0.23,24.147024000000105,32.66600000000002,34.255999999999986,0.27,11.1
322,2024-03-27 20:00:00,9.5,16.0,9.2,14.0,61.0,9.2,16.0,61.0,4.2,50.0,72.0,73.0,4.2,49.0,70.0,70.0,2.5,45.0,67.0,2.5,46.0,75.0,54.0,86.0,45.0,57.0,25.3,52.9,6.2,5.1,62.0,138.4,0.27,25.1,54.1,6.3,5.3,60.9,268.2,0.3,28.0,57.8,6.3,5.2,61.8,320.7,0.23,27.638160000000006,17.462999999999994,12.433000000000003,0.18,11.2
323,2024-03-27 22:00:00,9.5,16.0,9.2,14.0,62.0,9.2,16.0,61.0,4.2,49.0,72.0,72.0,4.2,49.0,69.0,70.0,2.6,45.0,74.0,2.6,45.0,73.0,54.0,85.0,45.0,56.0,24.3,52.7,6.2,5.1,63.3,324.7,0.27,24.0,56.4,6.3,5.3,64.3,205.2,0.3,27.0,56.6,6.3,5.2,62.7,161.6,0.23,27.77966399999993,12.048999999999992,12.809000000000012,0.15,11.1
324,2024-03-28 00:00:00,9.5,16.0,9.3,14.0,65.0,9.3,17.0,62.0,4.2,49.0,74.0,73.0,4.3,49.0,68.0,76.0,2.3,45.0,75.0,2.3,45.0,75.0,52.0,85.0,38.0,50.0,25.2,53.9,6.2,5.1,63.7,147.5,0.27,25.0,56.8,6.3,5.3,63.1,281.0,0.3,27.9,60.1,6.3,5.2,64.4,260.2,0.23,26.82407200000013,34.693000000000026,34.57299999999999,0.23,11.2
325,2024-03-28 02:00:00,9.7,16.0,9.3,14.0,61.0,9.3,16.0,62.0,4.2,50.0,75.0,71.0,4.2,49.0,70.0,71.0,2.6,45.0,74.0,2.6,44.0,74.0,52.0,82.0,37.0,55.0,23.8,20.3,6.3,5.2,60.3,117.7,0.27,23.7,56.1,6.3,5.3,63.5,281.3,0.3,26.6,55.4,6.3,5.2,61.2,132.5,0.23,27.78040719999984,20.793999999999976,17.353999999999985,0.27,11.2
326,2024-03-28 04:00:00,9.6,15.0,9.2,14.0,60.0,9.2,16.0,62.0,4.2,50.0,75.0,73.0,4.2,49.0,69.0,73.0,2.5,44.0,76.0,2.5,43.0,72.0,52.0,84.0,37.0,52.0,24.4,52.6,6.3,5.2,62.3,142.6,0.27,24.3,53.1,6.3,5.3,61.2,133.0,0.3,27.1,57.3,6.3,5.2,62.6,324.6,0.23,27.1963484,16.43999999999999,17.909999999999997,0.21,11.2
327,2024-03-28 06:00:00,9.7,15.0,9.4,14.0,61.0,9.4,16.0,62.0,4.2,50.0,73.0,71.0,4.2,49.0,70.0,71.0,2.6,44.0,76.0,2.6,43.0,74.0,53.0,81.0,38.0,55.0,23.7,51.5,6.3,5.2,62.1,138.3,0.27,23.5,56.4,6.3,5.4,63.9,281.5,0.3,26.4,54.4,6.3,5.2,60.1,118.3,0.23,26.711474400000057,33.04400000000002,32.23400000000001,0.2,11.2
328,2024-03-28 08:00:00,9.8,16.0,9.4,14.0,62.0,9.4,17.0,63.0,4.2,50.0,72.0,70.0,4.2,50.0,69.0,68.0,2.8,44.0,74.0,2.8,42.0,73.0,53.0,90.0,50.0,56.0,24.5,52.4,6.2,5.2,62.4,317.6,0.27,24.6,56.8,6.3,5.3,63.7,280.5,0.3,27.4,58.5,6.3,5.3,63.2,324.4,0.23,27.6704376,9.459999999999994,9.570000000000013,0.29,11.2
329,2024-03-28 10:00:00,9.8,16.0,9.2,14.0,60.0,9.3,17.0,63.0,4.2,50.0,80.0,73.0,4.3,50.0,69.0,75.0,2.3,44.0,76.0,2.5,43.0,70.0,53.0,78.0,50.0,54.0,24.2,52.9,6.7,5.6,62.7,145.6,0.27,23.9,53.6,6.8,5.6,60.9,270.2,0.3,27.0,57.5,6.7,5.6,63.5,162.1,0.23,27.719499599999995,27.67,26.67,0.31,11.2
330,2024-03-28 12:00:00,9.7,16.0,9.4,14.0,63.0,9.4,17.0,63.0,4.2,50.0,80.0,72.0,4.3,49.0,69.0,72.0,2.2,44.0,73.0,2.3,43.0,74.0,52.0,80.0,35.0,56.0,24.6,51.4,6.2,5.1,60.7,119.7,0.27,24.3,50.0,6.4,5.3,60.1,155.1,0.3,27.5,56.8,6.6,5.4,62.1,133.3,0.23,26.766901200000003,22.157000000000014,20.687000000000005,0.3,11.1
331,2024-03-28 14:00:00,9.6,16.0,9.4,14.0,62.0,9.2,17.0,62.0,4.2,50.0,74.0,73.0,4.3,50.0,73.0,70.0,2.5,44.0,73.0,2.5,43.0,74.0,52.0,81.0,35.0,53.0,24.4,54.1,6.5,5.4,63.8,236.0,0.27,23.9,50.0,6.7,5.5,61.7,275.0,0.3,27.5,54.3,6.7,5.4,60.1,114.0,0.23,27.75874920000001,22.304999999999986,22.314999999999976,0.28,11.2
332,2024-03-28 16:00:00,9.5,16.0,9.2,14.0,63.0,9.2,17.0,62.0,4.2,50.0,74.0,71.0,4.3,50.0,73.0,70.0,2.5,44.0,73.0,2.5,43.0,74.0,52.0,81.0,35.0,50.0,23.8,51.9,6.6,5.4,61.8,127.1,0.27,23.4,53.1,6.7,5.5,61.0,270.4,0.3,26.8,55.1,6.7,5.6,60.6,303.2,0.23,26.992940000000004,21.89900000000001,19.859000000000005,0.33,11.1
333,2024-03-28 18:00:00,9.8,16.0,9.4,14.0,63.0,9.3,16.0,62.0,4.2,50.0,75.0,72.0,4.3,50.0,70.0,72.0,2.5,44.0,73.0,2.5,43.0,73.0,53.0,79.0,35.0,52.0,24.2,52.9,6.1,5.2,62.9,319.1,0.27,24.6,56.8,6.2,5.0,63.5,282.2,0.3,27.4,59.5,6.2,5.2,64.0,327.6,0.23,28.03499919999998,20.24900000000001,19.71900000000001,0.27,11.2
334,2024-03-28 20:00:00,9.7,15.0,9.4,13.0,61.0,9.4,16.0,63.0,4.2,50.0,75.0,72.0,4.2,49.0,75.0,73.0,2.3,44.0,73.0,2.3,44.0,76.0,52.0,84.0,36.0,54.0,24.7,52.0,6.1,5.2,61.8,306.7,0.27,24.6,53.7,6.2,5.0,60.8,269.4,0.3,27.4,54.5,6.2,5.2,59.7,164.7,0.23,26.53538160000009,22.175,22.26499999999999,0.23,11.1
335,2024-03-28 22:00:00,9.7,15.0,9.3,13.0,62.0,9.4,16.0,63.0,4.2,49.0,75.0,71.0,4.2,49.0,74.0,73.0,2.5,44.0,76.0,2.5,43.0,75.0,53.0,87.0,36.0,54.0,25.4,51.2,6.5,5.4,60.7,120.5,0.27,25.2,57.1,6.4,5.4,64.3,231.0,0.3,27.8,58.5,6.4,5.4,64.0,184.5,0.23,28.17776520000001,13.454999999999998,11.684999999999995,0.24,11.2
336,2024-03-29 00:00:00,10.0,15.0,9.2,13.0,61.0,9.3,16.0,63.0,4.2,49.0,75.0,72.0,4.3,49.0,74.0,76.0,2.3,44.0,73.0,2.4,43.0,73.0,53.0,79.0,35.0,50.0,24.2,52.0,6.5,5.4,61.7,125.9,0.27,23.9,53.8,6.6,5.3,61.0,269.8,0.3,26.8,57.0,6.6,5.4,61.7,318.1,0.23,26.914263999999992,27.035,25.115000000000016,0.27,11.1
337,2024-03-29 02:00:00,9.8,15.0,9.2,13.0,63.0,9.2,16.0,61.0,4.2,49.0,75.0,72.0,4.2,49.0,75.0,71.0,2.6,44.0,74.0,2.7,44.0,74.0,53.0,81.0,36.0,53.0,23.5,53.6,6.4,5.4,64.2,243.9,0.27,53.3,56.4,6.4,5.4,64.1,275.6,0.3,25.9,56.8,6.4,5.4,63.3,164.8,0.23,28.023065200000072,18.464,18.664,0.27,11.2
338,2024-04-01 00:00:00,10.0,15.0,9.3,14.0,61.0,9.3,16.0,63.0,4.2,50.0,75.0,72.0,4.2,49.0,74.0,70.0,2.3,45.0,76.0,2.3,46.0,76.0,53.0,80.0,39.0,48.0,25.2,52.5,6.6,5.5,61.5,130.3,0.25,24.9,57.1,6.6,5.4,64.2,181.4,0.24,27.8,56.5,6.6,5.6,61.3,311.1,0.23,29.74399999999977,20.19899999999997,17.26899999999999,0.3,11.0
339,2024-04-01 02:00:00,9.8,15.0,9.2,14.0,62.0,9.3,16.0,63.0,4.2,50.0,75.0,71.0,4.2,49.0,75.0,72.0,2.5,45.0,73.0,2.5,46.0,72.0,53.0,82.0,39.0,51.0,24.8,52.3,6.4,5.3,61.4,130.5,0.25,24.6,55.4,6.5,5.3,63.2,158.1,0.24,27.2,57.1,6.6,5.5,61.8,319.0,0.23,23.075652,26.224999999999994,24.865,0.25,11.2
340,2024-04-01 04:00:00,9.9,15.0,9.2,14.0,62.0,9.3,16.0,62.0,4.2,50.0,75.0,73.0,4.3,49.0,73.0,72.0,2.5,45.0,73.0,2.5,46.0,75.0,53.0,80.0,39.0,50.0,24.7,51.5,6.4,5.3,60.7,126.2,0.25,24.4,53.3,6.5,5.3,61.4,138.4,0.24,27.2,55.4,6.6,5.5,60.8,308.8,0.23,23.342564,16.706999999999994,20.117000000000004,0.212,11.2
341,2024-04-01 06:00:00,9.8,15.0,9.3,14.0,64.0,9.4,16.0,63.0,4.2,49.0,75.0,71.0,4.3,49.0,75.0,69.0,2.5,46.0,74.0,2.6,46.0,75.0,53.0,83.0,39.0,53.0,24.1,53.4,6.4,5.3,63.7,188.7,0.25,23.9,54.0,6.5,5.3,61.4,279.6,0.24,26.8,58.0,6.6,5.5,63.4,329.6,0.23,23.52260799999996,17.675999999999988,14.065999999999995,0.23,11.3
342,2024-04-01 08:00:00,9.7,16.0,9.4,15.0,61.0,9.3,17.0,63.0,4.2,50.0,75.0,71.0,4.3,50.0,75.0,73.0,2.4,46.0,74.0,2.4,46.0,75.0,54.0,78.0,40.0,50.0,24.8,52.3,6.5,5.4,61.5,136.9,0.25,24.5,55.6,6.6,5.5,62.8,282.2,0.24,27.7,58.4,6.5,5.5,64.3,204.0,0.23,23.77394,22.06300000000003,19.19300000000002,0.15,11.2
343,2024-04-01 10:00:00,9.6,16.0,9.2,15.0,61.0,9.3,17.0,62.0,4.2,50.0,75.0,72.0,4.3,50.0,75.0,71.0,2.5,46.0,74.0,2.5,47.0,76.0,54.0,80.0,40.0,52.0,24.9,53.6,6.6,5.4,62.7,148.8,0.25,24.4,54.7,6.8,5.5,61.4,275.5,0.24,28.2,57.6,6.7,5.6,62.4,321.9,0.23,23.317940000000007,20.88899999999998,21.748999999999995,0.15,11.3
344,2024-04-01 12:00:00,9.7,16.0,9.1,15.0,59.0,9.2,17.0,62.0,4.2,51.0,75.0,74.0,4.3,50.0,75.0,71.0,2.4,46.0,75.0,2.5,47.0,75.0,54.0,79.0,40.0,50.0,25.0,53.2,6.5,5.3,62.1,318.2,0.25,24.4,53.7,6.5,5.4,61.5,137.2,0.24,28.2,55.4,6.4,5.4,61.0,134.7,0.23,23.717168,19.605999999999995,19.706000000000014,0.27,11.2
345,2024-04-01 14:00:00,9.8,16.0,9.3,15.0,62.0,9.4,18.0,60.0,4.2,50.0,76.0,73.0,4.3,50.0,76.0,70.0,2.4,46.0,74.0,2.4,47.0,76.0,54.0,78.0,40.0,50.0,24.8,51.8,6.2,5.3,60.5,121.7,0.25,24.5,56.4,6.3,5.4,63.5,281.3,0.24,28.3,59.7,6.2,5.2,64.5,248.2,0.23,22.527312000000144,23.48299999999999,21.893000000000008,0.15,11.3
346,2024-04-01 16:00:00,9.7,16.0,9.4,15.0,60.0,9.4,18.0,64.0,4.2,51.0,74.0,73.0,4.3,50.0,76.0,75.0,2.4,47.0,74.0,2.4,47.0,76.0,53.0,80.0,41.0,51.0,24.6,53.1,6.3,5.4,62.0,138.0,0.25,24.3,52.0,6.3,5.2,59.5,226.9,0.24,27.6,54.7,6.3,5.3,60.4,127.1,0.23,24.488187999999905,20.014999999999997,20.00499999999998,0.15,11.2
347,2024-04-01 18:00:00,9.8,16.0,9.4,15.0,63.0,9.4,17.0,64.0,4.2,49.0,75.0,70.0,4.3,50.0,74.0,71.0,2.6,46.0,74.0,2.6,47.0,76.0,53.0,84.0,40.0,54.0,24.9,54.0,6.3,5.3,63.9,327.5,0.25,24.9,56.6,6.3,5.3,64.2,186.3,0.24,27.6,59.4,6.4,5.2,64.2,325.2,0.23,23.391583999999995,16.327000000000005,15.74700000000002,0.17,11.3
348,2024-04-01 20:00:00,9.8,15.0,9.3,14.0,60.0,9.4,17.0,62.0,4.2,49.0,76.0,73.0,4.3,49.0,76.0,71.0,2.6,45.0,75.0,2.7,45.0,74.0,53.0,84.0,39.0,55.0,23.5,51.6,6.6,5.4,61.8,321.7,0.25,23.3,54.8,6.4,5.3,63.1,283.6,0.24,26.9,58.0,6.4,5.3,63.2,327.2,0.23,23.778728,18.87099999999997,16.66099999999998,0.2,11.3
349,2024-04-01 22:00:00,9.8,15.0,9.2,14.0,60.0,9.3,16.0,62.0,4.2,50.0,75.0,72.0,4.3,49.0,75.0,73.0,2.4,45.0,74.0,2.5,45.0,76.0,53.0,79.0,39.0,51.0,24.1,52.0,6.5,5.4,61.8,136.8,0.25,23.8,53.4,6.6,5.5,61.6,137.8,0.24,26.4,56.5,6.6,5.4,62.5,156.4,0.23,23.64086400000013,18.9,19.750000000000007,0.18,11.3
350,2024-04-02 00:00:00,9.8,15.0,9.2,14.0,61.0,9.2,16.0,62.0,4.2,50.0,75.0,72.0,4.3,49.0,74.0,74.0,2.4,45.0,74.0,2.5,45.0,76.0,53.0,80.0,38.0,50.0,24.1,51.0,6.6,5.4,59.9,128.1,0.25,23.7,53.6,6.6,5.5,63.1,241.2,0.24,26.8,57.3,6.6,5.4,62.3,322.7,0.23,24.582352,12.38499999999997,9.735000000000005,0.23,11.2
