,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды,Расход пресной воды,Добыча воды за 2ч,Показания влагомера
88,2022-01-08 08:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,13,59.0,3.3,3.1,62,239,0.4,13.0,60.0,3.3,3.1,62.0,241.0,0.4,142.0,47.331,0.0,35.0,9.0,0.6615510000000003,0.16
89,2022-01-08 10:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,13,59.0,3.3,3.1,62,239,0.4,13.0,60.0,3.3,3.1,62.0,241.0,0.4,162.0,55.967,0.0,35.0,9.0,0.6641580000000005,0.16
90,2022-01-08 12:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,13,59.0,3.3,3.1,62,239,0.4,13.0,60.0,3.3,3.1,62.0,241.0,0.4,184.0,65.353,0.0,35.0,8.0,0.6517279999999994,0.16
91,2022-01-08 14:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,13,58.0,3.3,3.1,62,222,0.4,13.0,59.0,3.4,3.1,62.0,237.0,0.4,205.0,74.012,0.0,35.0,7.0,0.6461180000000003,0.15
92,2022-01-08 16:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,13,58.0,3.3,3.1,62,222,0.4,13.0,59.0,3.4,3.1,62.0,237.0,0.4,205.0,74.012,0.0,35.0,6.0,0.6497369999999992,0.15
93,2022-01-08 18:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,13,58.0,3.3,3.1,62,130,0.4,13.0,59.0,3.4,3.1,62.0,127.0,0.4,111.0,34.125,0.0,35.0,6.0,0.643291000000001,0.18
94,2022-01-08 20:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,13,58.0,3.3,3.1,62,137,0.4,13.0,59.0,3.4,3.1,62.0,130.0,0.4,125.0,40.033,0.0,35.0,4.0,0.6814169999999997,0.17
95,2022-01-08 22:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,54.0,45.0,8.0,13,58.0,3.3,3.1,62,130,0.4,13.0,59.0,3.4,3.1,62.0,236.0,0.4,138.0,45.606,0.0,35.0,3.7,0.6447429999999997,0.17
96,2022-01-09 00:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,54.0,45.0,8.0,13,58.0,3.3,3.1,62,131,0.4,13.0,59.0,3.4,3.1,62.0,128.0,0.4,152.0,51.651,0.0,35.0,4.0,0.6268680000000001,0.13
97,2022-01-09 02:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,13,59.0,3.3,3.1,62,221,0.4,13.0,60.0,3.3,3.1,62.0,130.0,0.4,166.0,57.688,0.0,35.0,5.0,0.4175009999999996,0.18
98,2022-01-09 04:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,59.0,3.3,3.1,62,267,0.4,13.0,60.0,3.3,3.1,62.0,127.0,0.4,181.0,64.087,0.0,35.0,5.0,0.364128,0.17
99,2022-01-09 06:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,59.0,3.3,3.1,62,137,0.4,13.0,60.0,3.3,3.1,62.0,152.0,0.4,193.0,69.112,0.0,35.0,5.0,0.346974,0.14
100,2022-01-09 08:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,58.0,3.3,3.1,62,141,0.4,13.0,59.0,3.3,3.1,62.0,160.0,0.4,135.0,44.315,0.0,35.0,5.0,0.3712020000000002,0.15
101,2022-01-09 10:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,58.0,3.3,3.1,62,140,0.4,13.0,59.0,3.3,3.1,62.0,158.0,0.4,100.0,29.586,0.0,35.0,5.0,0.3478439999999997,0.18
102,2022-01-09 12:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,58.0,3.3,3.1,62,140,0.4,13.0,59.0,3.3,3.1,62.0,158.0,0.4,113.0,34.961,0.0,35.0,5.0,0.372678,0.19
103,2022-01-09 14:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,58.0,3.3,3.1,62,140,0.4,13.0,59.0,3.3,3.1,62.0,158.0,0.4,130.0,42.169,0.0,35.0,5.0,0.3349920000000003,0.22
104,2022-01-09 16:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,58.0,3.3,3.1,62,140,0.4,13.0,59.0,3.3,3.1,62.0,158.0,0.4,146.0,49.058,0.0,35.0,5.0,0.3477359999999998,0.2
105,2022-01-09 18:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,58.0,3.3,3.1,62,140,0.4,13.0,59.0,3.3,3.1,62.0,158.0,0.4,146.0,49.058,0.0,35.0,5.0,0.3558120000000004,0.2
106,2022-01-09 20:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,58.0,3.3,3.1,62,133,0.4,13.0,59.0,3.3,3.1,62.0,158.0,0.4,172.0,60.26,0.0,35.0,5.0,0.3627479999999993,0.19
107,2022-01-09 22:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,48.0,45.0,8.0,13,58.0,3.3,3.1,62,130,0.4,13.0,59.0,3.3,3.1,62.0,130.0,0.4,183.0,64.932,0.0,35.0,5.8,0.355974,0.19
108,2022-01-10 00:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,48.0,45.0,8.0,13,58.0,3.3,3.1,62,260,0.4,13.0,59.0,3.3,3.1,62.0,252.0,0.4,192.0,68.697,0.0,35.0,4.0,0.356478,0.18
109,2022-01-10 02:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,56.0,45.0,8.0,13,59.0,3.3,3.1,62,135,0.4,13.0,60.0,3.3,3.1,62.0,152.0,0.4,205.0,74.012,0.0,35.0,4.0,0.6944535000000002,0.18
110,2022-01-10 04:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,53.0,45.0,8.0,13,59.0,3.3,3.1,62,271,0.4,13.0,60.0,3.3,3.1,62.0,201.0,0.4,89.0,25.172,0.0,35.0,4.0,0.4230800000000005,0.16
111,2022-01-10 06:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,130,0.4,13.0,60.0,3.3,3.1,62.0,60.0,0.4,101.0,29.994,0.0,35.0,4.0,0.4110889999999997,0.14
112,2022-01-10 08:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,130,0.4,13.0,60.0,3.3,3.1,62.0,60.0,0.4,113.0,34.961,0.0,35.0,4.0,0.4210219999999999,0.15
113,2022-01-10 10:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,130,0.4,13.0,60.0,3.3,3.1,62.0,60.0,0.4,123.0,39.182,0.0,35.0,4.0,0.417347,0.15
114,2022-01-10 12:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,130,0.4,13.0,60.0,3.3,3.1,62.0,60.0,0.4,123.0,39.182,0.0,35.0,4.0,0.418803,0.15
115,2022-01-10 14:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,130,0.4,13.0,60.0,3.3,3.1,62.0,60.0,0.4,141.0,46.899,0.0,35.0,4.0,0.4134619999999998,0.15
116,2022-01-10 16:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.4,3.1,62,130,0.4,13.0,59.0,3.4,3.1,62.0,60.0,0.4,152.0,51.651,0.0,35.0,4.0,0.415989,0.15
117,2022-01-10 18:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.4,3.1,62,258,0.4,13.0,59.0,3.4,3.1,62.0,135.0,0.4,163.0,56.397,0.0,35.0,4.0,0.4133919999999998,0.18
118,2022-01-10 20:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,59.0,3.4,3.1,62,260,0.4,13.0,59.0,3.4,3.1,62.0,183.0,0.4,172.0,60.26,0.0,35.0,4.0,0.4332020000000001,0.19
119,2022-01-10 22:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,58.0,45.0,8.0,13,59.0,3.4,3.1,62,133,0.4,13.0,59.0,3.4,3.1,62.0,130.0,0.4,81.0,22.056,0.0,35.0,4.3,0.1387609999999998,0.17
120,2022-01-11 00:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,52.0,45.0,8.0,13,59.0,3.4,3.1,62,257,0.4,13.0,59.0,3.4,3.1,62.0,145.0,0.4,100.0,29.586,0.0,35.0,6.0,0.4004560000000001,0.13
121,2022-01-11 02:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,52.0,45.0,8.0,13,59.0,3.3,3.1,62,143,0.4,13.0,60.0,3.3,3.1,62.0,151.0,0.4,113.0,34.961,0.0,35.0,6.0,0.3959340000000003,0.16
122,2022-01-11 04:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,52.0,45.0,8.0,13,59.0,3.3,3.1,62,137,0.4,13.0,60.0,3.3,3.1,62.0,132.0,0.4,128.0,41.314,0.0,35.0,6.0,0.6979517999999996,0.15
123,2022-01-11 06:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,143,0.4,13.0,60.0,3.3,3.1,62.0,131.0,0.4,144.0,48.194,0.0,35.0,6.0,0.6984431999999998,0.19
124,2022-01-11 08:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,143,0.4,13.0,60.0,3.3,3.1,62.0,131.0,0.4,163.0,56.397,0.0,35.0,6.0,0.6832215000000004,0.19
125,2022-01-11 10:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,143,0.4,13.0,60.0,3.3,3.1,62.0,131.0,0.4,178.0,62.816,0.0,35.0,6.0,0.6678008999999999,0.19
126,2022-01-11 12:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,143,0.4,13.0,60.0,3.3,3.1,62.0,131.0,0.4,193.0,69.112,0.0,35.0,6.0,0.6458517000000004,0.15
127,2022-01-11 14:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,143,0.4,13.0,60.0,3.3,3.1,62.0,131.0,0.4,72.0,18.667,0.0,35.0,6.0,0.7037900999999998,0.15
128,2022-01-11 16:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,55.0,45.0,8.0,13,59.0,3.3,3.1,62,143,0.4,13.0,60.0,3.3,3.1,62.0,131.0,0.4,88.0,24.777,0.0,35.0,6.0,0.6753473999999997,0.15
129,2022-01-11 18:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,51.0,45.0,8.0,13,59.0,3.3,3.1,62,132,0.4,13.0,60.0,3.3,3.1,62.0,130.0,0.4,104.0,31.224,0.0,35.0,6.0,0.6815484000000002,0.15
130,2022-01-11 20:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,51.0,45.0,8.0,13,59.0,3.3,3.1,62,144,0.4,13.0,60.0,3.3,3.1,62.0,138.0,0.4,120.0,37.909,0.0,35.0,6.0,0.6674732999999997,0.14
131,2022-01-11 22:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,52.0,45.0,8.0,13,59.0,3.3,3.1,62,134,0.4,13.0,60.0,3.3,3.1,62.0,144.0,0.4,134.0,43.885,0.0,35.0,4.9,0.6557148000000004,0.15
132,2022-01-12 00:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,52.0,45.0,8.0,13,59.0,3.3,3.1,62,133,0.4,13.0,60.0,3.3,3.1,62.0,230.0,0.4,149.0,50.354,0.0,35.0,6.0,0.4004560000000001,0.13
133,2022-01-12 02:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,47.0,45.0,8.0,13,59.0,3.3,3.1,62,150,0.4,13.0,60.0,3.3,3.1,62.0,128.0,0.4,166.0,57.688,0.0,35.0,6.0,0.5081399999999997,0.18
134,2022-01-12 04:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,47.0,45.0,8.0,13,59.0,3.3,3.1,62,259,0.4,13.0,60.0,3.3,3.1,62.0,251.0,0.4,180.0,63.664,0.0,35.0,6.0,0.4141619999999997,0.15
135,2022-01-12 06:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,47.0,45.0,8.0,13,59.0,3.3,3.1,62,135,0.4,13.0,60.0,3.3,3.1,62.0,140.0,0.4,195.0,69.938,0.0,35.0,6.0,0.4045859999999999,0.17
136,2022-01-12 08:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,47.0,45.0,8.0,13,59.0,3.3,3.1,62,135,0.4,13.0,60.0,3.3,3.1,62.0,140.0,0.4,83.0,22.827,0.0,35.0,6.0,0.4279729999999999,0.15
137,2022-01-12 10:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,47.0,45.0,8.0,13,59.0,3.3,3.1,62,135,0.4,13.0,60.0,3.3,3.1,62.0,130.4,0.4,99.0,29.18,0.0,35.0,6.0,0.4089119999999998,0.15
138,2022-01-12 12:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,47.0,45.0,8.0,13,59.0,3.3,3.1,62,135,0.4,13.0,60.0,3.3,3.1,62.0,130.4,0.4,116.0,36.22,0.0,35.0,6.0,0.4002320000000001,0.15
139,2022-01-12 14:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,47.0,45.0,8.0,13,56.0,3.3,3.1,59,161.2,0.4,13.0,59.0,3.3,3.1,62.0,128.0,0.4,132.0,43.027,0.0,35.0,6.0,0.4089259999999999,0.15
140,2022-01-12 16:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,47.0,45.0,8.0,13,56.0,3.3,3.1,59,161.2,0.4,13.0,59.0,3.3,3.1,62.0,128.0,0.4,145.0,48.626,0.0,35.0,6.0,0.4056639999999998,0.15
141,2022-01-12 18:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,47.0,45.0,8.0,13,56.0,3.3,3.1,59,131,0.4,13.0,59.0,3.3,3.1,62.0,137.0,0.4,160.0,55.105,0.0,35.0,8.0,0.3819900000000003,0.19
142,2022-01-12 20:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,30.0,45.0,8.0,13,56.0,3.3,3.1,59,260,0.4,13.0,59.0,3.3,3.1,62.0,246.0,0.4,190.0,67.866,0.0,35.0,8.0,0.3972779999999993,0.18
143,2022-01-12 22:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,34.0,45.0,8.0,13,56.0,3.3,3.1,59,264,0.4,13.0,59.0,3.3,3.1,62.0,135.0,0.4,94.0,27.161,0.0,35.0,8.0,0.4094230000000005,0.16
144,2022-01-13 00:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,38.0,45.0,8.0,13,56.0,3.3,3.1,59,196,0.4,13.0,59.0,3.3,3.1,62.0,128.0,0.4,113.0,34.961,0.0,35.0,8.0,0.4004560000000001,0.13
145,2022-01-13 02:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,42.0,45.0,8.0,13,59.0,3.3,3.1,62,267,0.4,13.0,60.0,3.3,3.1,62.0,132.0,0.4,131.0,42.598,0.0,35.0,8.0,0.7051920000000003,0.14
146,2022-01-13 04:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,46.0,45.0,8.0,13,59.0,3.3,3.1,62,131,0.4,13.0,60.0,3.3,3.1,62.0,128.0,0.4,152.0,51.651,0.0,35.0,8.0,0.5291730000000004,0.18
147,2022-01-13 06:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,13,59.0,3.3,3.1,62,222,0.4,13.0,60.0,3.3,3.1,62.0,125.0,0.4,169.0,58.975,0.0,35.0,8.0,0.5189220000000001,0.19
148,2022-01-13 08:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,13,59.0,3.3,3.1,62,222,0.4,13.0,60.0,3.3,3.1,62.0,125.0,0.4,175.0,61.54,0.0,35.0,8.0,0.5229270000000003,0.18
149,2022-01-13 10:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,66.0,257.0,0.4,97.0,28.369,0.0,35.0,8.0,0.5235749999999996,0.18
150,2022-01-13 12:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,66.0,257.0,0.4,116.0,36.22,0.0,35.0,8.0,0.5020019999999996,0.18
151,2022-01-13 14:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,66.0,257.0,0.4,134.0,43.885,0.0,35.0,8.0,0.5285519999999999,0.18
152,2022-01-13 16:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,66.0,257.0,0.4,153.0,52.083,0.0,35.0,8.0,0.5357700000000003,0.18
153,2022-01-13 18:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,66.0,257.0,0.4,174.0,61.114,0.0,35.0,8.0,0.5303250000000006,0.16
154,2022-01-13 20:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,66.0,162.0,0.4,194.0,69.525,0.0,35.0,8.0,0.514854,0.14
155,2022-01-13 22:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,66.0,255.0,0.4,134.0,43.885,0.0,35.0,8.2,0.5238179999999995,0.15
156,2022-01-15 00:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,49.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,66.0,251.0,0.4,155.0,52.947,0.0,35.0,8.0,0.4004560000000001,0.13
157,2022-01-15 02:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,42.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.3,3.1,62.0,254.0,0.4,175.0,61.54,0.0,35.0,8.0,0.5805764999999995,0.18
158,2022-01-15 04:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,42.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.3,3.1,62.0,248.0,0.4,82.0,22.441,0.0,35.0,8.0,0.7054919999999996,0.15
159,2022-01-15 06:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,42.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.3,3.1,62.0,248.0,0.4,99.0,29.18,0.0,35.0,8.0,0.6940559999999995,0.17
160,2022-01-15 08:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,42.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,58.0,3.6,3.1,63.0,249.0,0.4,113.0,34.961,0.0,35.0,8.0,0.7023360000000005,0.15
161,2022-01-15 10:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,42.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,58.0,3.6,3.1,63.0,249.0,0.4,136.0,44.745,0.0,35.0,8.0,0.712872,0.15
162,2022-01-15 12:00:00,5.6,13.0,5.4,13.0,65.0,3,56.0,54.0,73.0,0.8,52.0,42.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,58.0,3.6,3.1,63.0,249.0,0.4,161.0,55.536,0.0,35.0,8.0,0.7137000000000002,0.15
163,2022-01-15 14:00:00,5.6,13.0,5.4,13.0,65.0,3,56.0,54.0,73.0,0.8,52.0,42.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,58.0,3.6,3.1,63.0,255.0,0.4,181.0,64.087,0.0,35.0,8.0,0.7089240000000006,0.25
164,2022-01-15 16:00:00,5.6,13.0,5.4,13.0,65.0,3,56.0,54.0,73.0,0.8,52.0,42.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,58.0,3.6,3.1,63.0,254.0,0.4,201.0,72.394,0.0,35.0,8.0,0.7026959999999994,0.19
165,2022-01-15 18:00:00,5.6,13.0,5.4,13.0,65.0,3,56.0,54.0,73.0,0.8,52.0,42.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,58.0,3.6,3.1,63.0,251.0,0.4,106.0,32.049,0.0,35.0,8.0,0.7001879999999996,0.21
166,2022-01-15 20:00:00,5.6,13.0,5.4,13.0,65.0,3,56.0,54.0,73.0,0.8,52.0,45.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,58.0,3.6,3.1,63.0,266.0,0.4,130.0,42.169,0.0,35.0,7.0,0.6982079999999999,0.19
167,2022-01-15 22:00:00,5.6,13.0,5.4,13.0,65.0,3,56.0,54.0,73.0,0.8,52.0,45.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,58.0,3.6,3.1,63.0,183.0,0.4,146.0,49.058,0.0,35.0,6.8,0.7228560000000002,0.18
168,2022-01-16 00:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,52.0,43.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,57.0,3.6,3.1,62.0,138.0,0.4,104.0,31.224,0.0,35.0,9.0,0.7631259999999997,0.13
169,2022-01-16 02:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,48.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.6,3.1,62.0,255.0,0.4,124.0,39.607,0.0,35.0,9.0,0.7583085000000005,0.05
170,2022-01-16 04:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,48.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.6,3.1,62.0,248.0,0.4,147.0,49.49,0.0,35.0,9.0,0.5867715000000002,0.16
171,2022-01-16 06:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,48.0,45.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.6,3.1,62.0,230.0,0.4,167.0,58.117,0.0,35.0,9.0,0.6285825000000002,0.18
172,2022-01-16 08:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,48.0,43.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.6,3.1,62.0,248.0,0.4,90.0,25.567,0.0,35.0,9.0,0.5972505,0.17
173,2022-01-16 10:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,48.0,43.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,63.0,248.0,0.4,115.0,35.8,0.0,35.0,9.0,0.5974815000000003,0.17
174,2022-01-16 12:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,48.0,43.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,63.0,248.0,0.4,135.0,44.315,0.0,35.0,9.0,0.6107324999999999,0.19
175,2022-01-16 14:00:00,5.6,13.0,5.4,13.0,65.0,3,58.0,54.0,73.0,0.8,55.0,48.0,43.0,8.0,0,0.0,0.0,0.0,0,0,0.0,13.0,60.0,3.7,3.1,63.0,248.0,0.4,159.0,54.673,0.0,35.0,6.0,0.5891654999999999,0.19
